waveform	[0]
t0	01-01-1904  00:00:00.000000
delta t	0.000100

time	Y[0]
01-01-1904  00:00:00.031200	6.273529E-1
01-01-1904  00:00:00.031300	6.209782E-1
01-01-1904  00:00:00.031400	6.209782E-1
01-01-1904  00:00:00.031500	6.184283E-1
01-01-1904  00:00:00.031600	6.209782E-1
01-01-1904  00:00:00.031700	6.286279E-1
01-01-1904  00:00:00.031800	6.273529E-1
01-01-1904  00:00:00.031900	6.248030E-1
01-01-1904  00:00:00.032000	6.235281E-1
01-01-1904  00:00:00.032100	6.133286E-1
01-01-1904  00:00:00.032200	6.171534E-1
01-01-1904  00:00:00.032300	6.146035E-1
01-01-1904  00:00:00.032400	6.171534E-1
01-01-1904  00:00:00.032500	6.260780E-1
01-01-1904  00:00:00.032600	6.235281E-1
01-01-1904  00:00:00.032700	6.171534E-1
01-01-1904  00:00:00.032800	6.158784E-1
01-01-1904  00:00:00.032900	6.107787E-1
01-01-1904  00:00:00.033000	6.171534E-1
01-01-1904  00:00:00.033100	6.095037E-1
01-01-1904  00:00:00.033200	6.171534E-1
01-01-1904  00:00:00.033300	6.146035E-1
01-01-1904  00:00:00.033400	6.235281E-1
01-01-1904  00:00:00.033500	6.171534E-1
01-01-1904  00:00:00.033600	6.209782E-1
01-01-1904  00:00:00.033700	6.248030E-1
01-01-1904  00:00:00.033800	6.197033E-1
01-01-1904  00:00:00.033900	6.197033E-1
01-01-1904  00:00:00.034000	6.158784E-1
01-01-1904  00:00:00.034100	6.120536E-1
01-01-1904  00:00:00.034200	6.171534E-1
01-01-1904  00:00:00.034300	6.222531E-1
01-01-1904  00:00:00.034400	6.286279E-1
01-01-1904  00:00:00.034500	6.260780E-1
01-01-1904  00:00:00.034600	6.158784E-1
01-01-1904  00:00:00.034700	6.209782E-1
01-01-1904  00:00:00.034800	6.260780E-1
01-01-1904  00:00:00.034900	6.184283E-1
01-01-1904  00:00:00.035000	6.197033E-1
01-01-1904  00:00:00.035100	6.171534E-1
01-01-1904  00:00:00.035200	6.197033E-1
01-01-1904  00:00:00.035300	6.197033E-1
01-01-1904  00:00:00.035400	6.197033E-1
01-01-1904  00:00:00.035500	6.235281E-1
01-01-1904  00:00:00.035600	6.197033E-1
01-01-1904  00:00:00.035700	6.222531E-1
01-01-1904  00:00:00.035800	6.209782E-1
01-01-1904  00:00:00.035900	6.133286E-1
01-01-1904  00:00:00.036000	6.184283E-1
01-01-1904  00:00:00.036100	6.171534E-1
01-01-1904  00:00:00.036200	6.222531E-1
01-01-1904  00:00:00.036300	6.299028E-1
01-01-1904  00:00:00.036400	6.248030E-1
01-01-1904  00:00:00.036500	6.311777E-1
01-01-1904  00:00:00.036600	6.235281E-1
01-01-1904  00:00:00.036700	6.311777E-1
01-01-1904  00:00:00.036800	6.248030E-1
01-01-1904  00:00:00.036900	6.260780E-1
01-01-1904  00:00:00.037000	6.235281E-1
01-01-1904  00:00:00.037100	6.184283E-1
01-01-1904  00:00:00.037200	6.235281E-1
01-01-1904  00:00:00.037300	6.260780E-1
01-01-1904  00:00:00.037400	6.260780E-1
01-01-1904  00:00:00.037500	6.184283E-1
01-01-1904  00:00:00.037600	6.235281E-1
01-01-1904  00:00:00.037700	6.133286E-1
01-01-1904  00:00:00.037800	6.235281E-1
01-01-1904  00:00:00.037900	6.133286E-1
01-01-1904  00:00:00.038000	6.184283E-1
01-01-1904  00:00:00.038100	6.133286E-1
01-01-1904  00:00:00.038200	6.209782E-1
01-01-1904  00:00:00.038300	6.209782E-1
01-01-1904  00:00:00.038400	6.248030E-1
01-01-1904  00:00:00.038500	6.222531E-1
01-01-1904  00:00:00.038600	6.209782E-1
01-01-1904  00:00:00.038700	6.146035E-1
01-01-1904  00:00:00.038800	6.171534E-1
01-01-1904  00:00:00.038900	6.158784E-1
01-01-1904  00:00:00.039000	6.171534E-1
01-01-1904  00:00:00.039100	6.146035E-1
01-01-1904  00:00:00.039200	6.248030E-1
01-01-1904  00:00:00.039300	6.235281E-1
01-01-1904  00:00:00.039400	6.209782E-1
01-01-1904  00:00:00.039500	6.222531E-1
01-01-1904  00:00:00.039600	6.120536E-1
01-01-1904  00:00:00.039700	6.171534E-1
01-01-1904  00:00:00.039800	6.158784E-1
01-01-1904  00:00:00.039900	6.209782E-1
01-01-1904  00:00:00.040000	6.197033E-1
01-01-1904  00:00:00.040100	6.260780E-1
01-01-1904  00:00:00.040200	6.286279E-1
01-01-1904  00:00:00.040300	6.248030E-1
01-01-1904  00:00:00.040400	6.222531E-1
01-01-1904  00:00:00.040500	6.260780E-1
01-01-1904  00:00:00.040600	6.260780E-1
01-01-1904  00:00:00.040700	6.248030E-1
01-01-1904  00:00:00.040800	6.209782E-1
01-01-1904  00:00:00.040900	6.107787E-1
01-01-1904  00:00:00.041000	6.184283E-1
01-01-1904  00:00:00.041100	6.248030E-1
01-01-1904  00:00:00.041200	6.248030E-1
01-01-1904  00:00:00.041300	6.197033E-1
01-01-1904  00:00:00.041400	6.209782E-1
01-01-1904  00:00:00.041500	6.082288E-1
01-01-1904  00:00:00.041600	6.146035E-1
01-01-1904  00:00:00.041700	6.095037E-1
01-01-1904  00:00:00.041800	6.146035E-1
01-01-1904  00:00:00.041900	6.209782E-1
01-01-1904  00:00:00.042000	6.273529E-1
01-01-1904  00:00:00.042100	6.235281E-1
01-01-1904  00:00:00.042200	6.260780E-1
01-01-1904  00:00:00.042300	6.248030E-1
01-01-1904  00:00:00.042400	6.222531E-1
01-01-1904  00:00:00.042500	6.248030E-1
01-01-1904  00:00:00.042600	6.171534E-1
01-01-1904  00:00:00.042700	6.222531E-1
01-01-1904  00:00:00.042800	6.286279E-1
01-01-1904  00:00:00.042900	6.235281E-1
01-01-1904  00:00:00.043000	6.209782E-1
01-01-1904  00:00:00.043100	6.197033E-1
01-01-1904  00:00:00.043200	6.120536E-1
01-01-1904  00:00:00.043300	6.171534E-1
01-01-1904  00:00:00.043400	6.133286E-1
01-01-1904  00:00:00.043500	6.158784E-1
01-01-1904  00:00:00.043600	6.133286E-1
01-01-1904  00:00:00.043700	6.158784E-1
01-01-1904  00:00:00.043800	6.184283E-1
01-01-1904  00:00:00.043900	6.197033E-1
01-01-1904  00:00:00.044000	6.248030E-1
01-01-1904  00:00:00.044100	6.248030E-1
01-01-1904  00:00:00.044200	6.197033E-1
01-01-1904  00:00:00.044300	6.209782E-1
01-01-1904  00:00:00.044400	6.158784E-1
01-01-1904  00:00:00.044500	6.197033E-1
01-01-1904  00:00:00.044600	6.133286E-1
01-01-1904  00:00:00.044700	6.197033E-1
01-01-1904  00:00:00.044800	6.158784E-1
01-01-1904  00:00:00.044900	6.209782E-1
01-01-1904  00:00:00.045000	6.209782E-1
01-01-1904  00:00:00.045100	6.311777E-1
01-01-1904  00:00:00.045200	6.260780E-1
01-01-1904  00:00:00.045300	6.273529E-1
01-01-1904  00:00:00.045400	6.260780E-1
01-01-1904  00:00:00.045500	6.273529E-1
01-01-1904  00:00:00.045600	6.222531E-1
01-01-1904  00:00:00.045700	6.260780E-1
01-01-1904  00:00:00.045800	6.222531E-1
01-01-1904  00:00:00.045900	6.248030E-1
01-01-1904  00:00:00.046000	6.311777E-1
01-01-1904  00:00:00.046100	6.248030E-1
01-01-1904  00:00:00.046200	6.311777E-1
01-01-1904  00:00:00.046300	6.248030E-1
01-01-1904  00:00:00.046400	6.286279E-1
01-01-1904  00:00:00.046500	6.248030E-1
01-01-1904  00:00:00.046600	6.299028E-1
01-01-1904  00:00:00.046700	6.235281E-1
01-01-1904  00:00:00.046800	6.235281E-1
01-01-1904  00:00:00.046900	6.209782E-1
01-01-1904  00:00:00.047000	6.171534E-1
01-01-1904  00:00:00.047100	6.171534E-1
01-01-1904  00:00:00.047200	6.209782E-1
01-01-1904  00:00:00.047300	6.273529E-1
01-01-1904  00:00:00.047400	6.260780E-1
01-01-1904  00:00:00.047500	6.197033E-1
01-01-1904  00:00:00.047600	6.197033E-1
01-01-1904  00:00:00.047700	6.107787E-1
01-01-1904  00:00:00.047800	6.158784E-1
01-01-1904  00:00:00.047900	6.107787E-1
01-01-1904  00:00:00.048000	6.184283E-1
01-01-1904  00:00:00.048100	6.197033E-1
01-01-1904  00:00:00.048200	6.209782E-1
01-01-1904  00:00:00.048300	6.260780E-1
01-01-1904  00:00:00.048400	6.209782E-1
01-01-1904  00:00:00.048500	6.158784E-1
01-01-1904  00:00:00.048600	6.171534E-1
01-01-1904  00:00:00.048700	6.197033E-1
01-01-1904  00:00:00.048800	6.209782E-1
01-01-1904  00:00:00.048900	6.260780E-1
01-01-1904  00:00:00.049000	6.197033E-1
01-01-1904  00:00:00.049100	6.146035E-1
01-01-1904  00:00:00.049200	6.158784E-1
01-01-1904  00:00:00.049300	6.273529E-1
01-01-1904  00:00:00.049400	6.248030E-1
01-01-1904  00:00:00.049500	6.260780E-1
01-01-1904  00:00:00.049600	6.235281E-1
01-01-1904  00:00:00.049700	6.209782E-1
01-01-1904  00:00:00.049800	6.197033E-1
01-01-1904  00:00:00.049900	6.197033E-1
01-01-1904  00:00:00.050000	6.184283E-1
01-01-1904  00:00:00.050100	6.197033E-1
01-01-1904  00:00:00.050200	6.299028E-1
