waveform	[0]
01-01-1904  00:00:00.001175	6.005792E-1
01-01-1904  00:00:00.001200	6.184283E-1
01-01-1904  00:00:00.001225	6.069539E-1
01-01-1904  00:00:00.001250	6.095037E-1
01-01-1904  00:00:00.001275	6.044040E-1
01-01-1904  00:00:00.001300	6.146035E-1
01-01-1904  00:00:00.001325	6.146035E-1
01-01-1904  00:00:00.001350	6.056789E-1
01-01-1904  00:00:00.001375	6.056789E-1
01-01-1904  00:00:00.001400	6.107787E-1
01-01-1904  00:00:00.001425	6.146035E-1
01-01-1904  00:00:00.001450	6.082288E-1
01-01-1904  00:00:00.001475	6.120536E-1
01-01-1904  00:00:00.001500	6.107787E-1
01-01-1904  00:00:00.001525	6.133286E-1
01-01-1904  00:00:00.001550	6.082288E-1
01-01-1904  00:00:00.001575	6.082288E-1
01-01-1904  00:00:00.001600	6.069539E-1
01-01-1904  00:00:00.001625	6.120536E-1
01-01-1904  00:00:00.001650	6.133286E-1
01-01-1904  00:00:00.001675	6.158784E-1
01-01-1904  00:00:00.001700	6.056789E-1
01-01-1904  00:00:00.001725	6.095037E-1
01-01-1904  00:00:00.001750	6.095037E-1
01-01-1904  00:00:00.001775	6.133286E-1
01-01-1904  00:00:00.001800	6.107787E-1
01-01-1904  00:00:00.001825	6.095037E-1
01-01-1904  00:00:00.001850	6.095037E-1
01-01-1904  00:00:00.001875	6.133286E-1
01-01-1904  00:00:00.001900	6.095037E-1
01-01-1904  00:00:00.001925	6.222531E-1
01-01-1904  00:00:00.001950	5.993042E-1
01-01-1904  00:00:00.001975	6.171534E-1
01-01-1904  00:00:00.002000	6.056789E-1
01-01-1904  00:00:00.002025	6.158784E-1
01-01-1904  00:00:00.002050	6.056789E-1
01-01-1904  00:00:00.002075	6.107787E-1
01-01-1904  00:00:00.002100	6.133286E-1
01-01-1904  00:00:00.002125	6.171534E-1
01-01-1904  00:00:00.002150	6.018541E-1
01-01-1904  00:00:00.002175	6.133286E-1
01-01-1904  00:00:00.002200	6.095037E-1
01-01-1904  00:00:00.002225	6.158784E-1
01-01-1904  00:00:00.002250	6.107787E-1
01-01-1904  00:00:00.002275	6.133286E-1
01-01-1904  00:00:00.002300	6.095037E-1
01-01-1904  00:00:00.002325	6.158784E-1
01-01-1904  00:00:00.002350	6.069539E-1
01-01-1904  00:00:00.002375	6.171534E-1
01-01-1904  00:00:00.002400	6.056789E-1
01-01-1904  00:00:00.002425	6.120536E-1
01-01-1904  00:00:00.002450	6.133286E-1
01-01-1904  00:00:00.002475	6.158784E-1
01-01-1904  00:00:00.002500	6.133286E-1
01-01-1904  00:00:00.002525	6.056789E-1
01-01-1904  00:00:00.002550	6.133286E-1
01-01-1904  00:00:00.002575	6.120536E-1
01-01-1904  00:00:00.002600	6.146035E-1
01-01-1904  00:00:00.002625	6.095037E-1
01-01-1904  00:00:00.002650	6.107787E-1
01-01-1904  00:00:00.002675	6.107787E-1
01-01-1904  00:00:00.002700	6.171534E-1
01-01-1904  00:00:00.002725	6.095037E-1
01-01-1904  00:00:00.002750	6.082288E-1
01-01-1904  00:00:00.002775	6.095037E-1
01-01-1904  00:00:00.002800	6.171534E-1
01-01-1904  00:00:00.002825	6.158784E-1
01-01-1904  00:00:00.002850	6.146035E-1
01-01-1904  00:00:00.002875	6.082288E-1
01-01-1904  00:00:00.002900	6.248030E-1
01-01-1904  00:00:00.002925	6.056789E-1
01-01-1904  00:00:00.002950	6.235281E-1
01-01-1904  00:00:00.002975	6.095037E-1
01-01-1904  00:00:00.003000	6.158784E-1
01-01-1904  00:00:00.003025	6.107787E-1
01-01-1904  00:00:00.003050	6.197033E-1
01-01-1904  00:00:00.003075	6.158784E-1
01-01-1904  00:00:00.003100	6.069539E-1
01-01-1904  00:00:00.003125	6.082288E-1
01-01-1904  00:00:00.003150	6.133286E-1
01-01-1904  00:00:00.003175	6.158784E-1
01-01-1904  00:00:00.003200	6.120536E-1
01-01-1904  00:00:00.003225	6.146035E-1
01-01-1904  00:00:00.003250	6.120536E-1
01-01-1904  00:00:00.003275	6.158784E-1
01-01-1904  00:00:00.003300	6.107787E-1
01-01-1904  00:00:00.003325	6.158784E-1
01-01-1904  00:00:00.003350	6.095037E-1
01-01-1904  00:00:00.003375	6.107787E-1
01-01-1904  00:00:00.003400	6.171534E-1
01-01-1904  00:00:00.003425	6.158784E-1
01-01-1904  00:00:00.003450	6.209782E-1
01-01-1904  00:00:00.003475	6.031290E-1
01-01-1904  00:00:00.003500	6.197033E-1
01-01-1904  00:00:00.003525	6.095037E-1
01-01-1904  00:00:00.003550	6.222531E-1
01-01-1904  00:00:00.003575	6.107787E-1
01-01-1904  00:00:00.003600	6.133286E-1
01-01-1904  00:00:00.003625	6.095037E-1
01-01-1904  00:00:00.003650	6.235281E-1
01-01-1904  00:00:00.003675	6.095037E-1
01-01-1904  00:00:00.003700	6.197033E-1
01-01-1904  00:00:00.003725	6.056789E-1
01-01-1904  00:00:00.003750	6.197033E-1
01-01-1904  00:00:00.003775	6.107787E-1
01-01-1904  00:00:00.003800	6.197033E-1
01-01-1904  00:00:00.003825	6.133286E-1
01-01-1904  00:00:00.003850	6.158784E-1
01-01-1904  00:00:00.003875	6.069539E-1
01-01-1904  00:00:00.003900	6.222531E-1
01-01-1904  00:00:00.003925	6.133286E-1
01-01-1904  00:00:00.003950	6.146035E-1
01-01-1904  00:00:00.003975	6.095037E-1
01-01-1904  00:00:00.004000	6.184283E-1
01-01-1904  00:00:00.004025	6.133286E-1
01-01-1904  00:00:00.004050	6.260780E-1
01-01-1904  00:00:00.004075	6.056789E-1
01-01-1904  00:00:00.004100	6.171534E-1
01-01-1904  00:00:00.004125	6.095037E-1
01-01-1904  00:00:00.004150	6.222531E-1
01-01-1904  00:00:00.004175	6.146035E-1
01-01-1904  00:00:00.004200	6.184283E-1
01-01-1904  00:00:00.004225	6.107787E-1
01-01-1904  00:00:00.004250	6.235281E-1
01-01-1904  00:00:00.004275	6.056789E-1
01-01-1904  00:00:00.004300	6.222531E-1
01-01-1904  00:00:00.004325	6.095037E-1
01-01-1904  00:00:00.004350	6.158784E-1
01-01-1904  00:00:00.004375	6.133286E-1
01-01-1904  00:00:00.004400	6.184283E-1
01-01-1904  00:00:00.004425	6.171534E-1
01-01-1904  00:00:00.004450	6.107787E-1
01-01-1904  00:00:00.004475	6.107787E-1
01-01-1904  00:00:00.004500	6.133286E-1
01-01-1904  00:00:00.004525	6.184283E-1
01-01-1904  00:00:00.004550	6.158784E-1
01-01-1904  00:00:00.004575	6.146035E-1
01-01-1904  00:00:00.004600	6.107787E-1
01-01-1904  00:00:00.004625	6.248030E-1
01-01-1904  00:00:00.004650	6.056789E-1
01-01-1904  00:00:00.004675	6.235281E-1
01-01-1904  00:00:00.004700	6.107787E-1
01-01-1904  00:00:00.004725	6.158784E-1
01-01-1904  00:00:00.004750	6.095037E-1
01-01-1904  00:00:00.004775	6.209782E-1
01-01-1904  00:00:00.004800	6.184283E-1
01-01-1904  00:00:00.004825	6.158784E-1
01-01-1904  00:00:00.004850	6.158784E-1
01-01-1904  00:00:00.004875	6.082288E-1
01-01-1904  00:00:00.004900	6.184283E-1
01-01-1904  00:00:00.004925	6.158784E-1
01-01-1904  00:00:00.004950	6.184283E-1
01-01-1904  00:00:00.004975	6.133286E-1
01-01-1904  00:00:00.005000	6.133286E-1
01-01-1904  00:00:00.005025	6.158784E-1
01-01-1904  00:00:00.005050	6.248030E-1
01-01-1904  00:00:00.005075	6.082288E-1
01-01-1904  00:00:00.005100	6.222531E-1
01-01-1904  00:00:00.005125	6.120536E-1
01-01-1904  00:00:00.005150	6.197033E-1
01-01-1904  00:00:00.005175	6.171534E-1
01-01-1904  00:00:00.005200	6.184283E-1
01-01-1904  00:00:00.005225	6.171534E-1
01-01-1904  00:00:00.005250	6.158784E-1
01-01-1904  00:00:00.005275	6.107787E-1
01-01-1904  00:00:00.005300	6.235281E-1
01-01-1904  00:00:00.005325	6.133286E-1
01-01-1904  00:00:00.005350	6.197033E-1
01-01-1904  00:00:00.005375	6.158784E-1
01-01-1904  00:00:00.005400	6.158784E-1
01-01-1904  00:00:00.005425	6.260780E-1
01-01-1904  00:00:00.005450	6.082288E-1
01-01-1904  00:00:00.005475	6.235281E-1
01-01-1904  00:00:00.005500	6.069539E-1
01-01-1904  00:00:00.005525	6.184283E-1
01-01-1904  00:00:00.005550	6.158784E-1
01-01-1904  00:00:00.005575	6.222531E-1
01-01-1904  00:00:00.005600	6.235281E-1
01-01-1904  00:00:00.005625	6.095037E-1
01-01-1904  00:00:00.005650	6.235281E-1
01-01-1904  00:00:00.005675	6.133286E-1
01-01-1904  00:00:00.005700	6.248030E-1
01-01-1904  00:00:00.005725	6.146035E-1
01-01-1904  00:00:00.005750	6.158784E-1
01-01-1904  00:00:00.005775	6.184283E-1
01-01-1904  00:00:00.005800	6.095037E-1
01-01-1904  00:00:00.005825	6.260780E-1
01-01-1904  00:00:00.005850	6.120536E-1
01-01-1904  00:00:00.005875	6.209782E-1
01-01-1904  00:00:00.005900	6.107787E-1
01-01-1904  00:00:00.005925	6.197033E-1
01-01-1904  00:00:00.005950	6.222531E-1
01-01-1904  00:00:00.005975	6.158784E-1
01-01-1904  00:00:00.006000	6.209782E-1
01-01-1904  00:00:00.006025	6.107787E-1
01-01-1904  00:00:00.006050	6.209782E-1
01-01-1904  00:00:00.006075	6.158784E-1
01-01-1904  00:00:00.006100	6.235281E-1
01-01-1904  00:00:00.006125	6.171534E-1
01-01-1904  00:00:00.006150	6.107787E-1
01-01-1904  00:00:00.006175	6.146035E-1
01-01-1904  00:00:00.006200	6.158784E-1
01-01-1904  00:00:00.006225	6.222531E-1
01-01-1904  00:00:00.006250	6.146035E-1
01-01-1904  00:00:00.006275	6.184283E-1
01-01-1904  00:00:00.006300	6.133286E-1
01-01-1904  00:00:00.006325	6.158784E-1
01-01-1904  00:00:00.006350	6.184283E-1
01-01-1904  00:00:00.006375	6.209782E-1
01-01-1904  00:00:00.006400	6.184283E-1
01-01-1904  00:00:00.006425	6.133286E-1
01-01-1904  00:00:00.006450	6.197033E-1
01-01-1904  00:00:00.006475	6.158784E-1
01-01-1904  00:00:00.006500	6.209782E-1
01-01-1904  00:00:00.006525	6.158784E-1
01-01-1904  00:00:00.006550	6.171534E-1
01-01-1904  00:00:00.006575	6.133286E-1
01-01-1904  00:00:00.006600	6.184283E-1
01-01-1904  00:00:00.006625	6.171534E-1
01-01-1904  00:00:00.006650	6.171534E-1
01-01-1904  00:00:00.006675	6.273529E-1
01-01-1904  00:00:00.006700	6.056789E-1
01-01-1904  00:00:00.006725	6.209782E-1
01-01-1904  00:00:00.006750	6.158784E-1
01-01-1904  00:00:00.006775	6.248030E-1
01-01-1904  00:00:00.006800	6.158784E-1
01-01-1904  00:00:00.006825	6.209782E-1
01-01-1904  00:00:00.006850	6.158784E-1
01-01-1904  00:00:00.006875	6.133286E-1
01-01-1904  00:00:00.006900	6.235281E-1
01-01-1904  00:00:00.006925	6.184283E-1
01-01-1904  00:00:00.006950	6.184283E-1
01-01-1904  00:00:00.006975	6.133286E-1
01-01-1904  00:00:00.007000	6.209782E-1
01-01-1904  00:00:00.007025	6.184283E-1
01-01-1904  00:00:00.007050	6.184283E-1
01-01-1904  00:00:00.007075	6.184283E-1
01-01-1904  00:00:00.007100	6.146035E-1
01-01-1904  00:00:00.007125	6.171534E-1
01-01-1904  00:00:00.007150	6.171534E-1
01-01-1904  00:00:00.007175	6.222531E-1
01-01-1904  00:00:00.007200	6.171534E-1
01-01-1904  00:00:00.007225	6.273529E-1
01-01-1904  00:00:00.007250	6.082288E-1
01-01-1904  00:00:00.007275	6.197033E-1
01-01-1904  00:00:00.007300	6.171534E-1
01-01-1904  00:00:00.007325	6.260780E-1
01-01-1904  00:00:00.007350	6.146035E-1
01-01-1904  00:00:00.007375	6.209782E-1
01-01-1904  00:00:00.007400	6.171534E-1
01-01-1904  00:00:00.007425	6.248030E-1
01-01-1904  00:00:00.007450	6.133286E-1
01-01-1904  00:00:00.007475	6.273529E-1
01-01-1904  00:00:00.007500	6.133286E-1
01-01-1904  00:00:00.007525	6.184283E-1
01-01-1904  00:00:00.007550	6.158784E-1
01-01-1904  00:00:00.007575	6.197033E-1
01-01-1904  00:00:00.007600	6.299028E-1
01-01-1904  00:00:00.007625	6.120536E-1
01-01-1904  00:00:00.007650	6.209782E-1
01-01-1904  00:00:00.007675	6.107787E-1
01-01-1904  00:00:00.007700	6.235281E-1
01-01-1904  00:00:00.007725	6.158784E-1
01-01-1904  00:00:00.007750	6.209782E-1
01-01-1904  00:00:00.007775	6.171534E-1
01-01-1904  00:00:00.007800	6.158784E-1
01-01-1904  00:00:00.007825	6.107787E-1
01-01-1904  00:00:00.007850	6.197033E-1
01-01-1904  00:00:00.007875	6.197033E-1
01-01-1904  00:00:00.007900	6.184283E-1
01-01-1904  00:00:00.007925	6.184283E-1
01-01-1904  00:00:00.007950	6.158784E-1
01-01-1904  00:00:00.007975	6.299028E-1
01-01-1904  00:00:00.008000	6.133286E-1
01-01-1904  00:00:00.008025	6.286279E-1
01-01-1904  00:00:00.008050	6.133286E-1
01-01-1904  00:00:00.008075	6.235281E-1
01-01-1904  00:00:00.008100	6.158784E-1
01-01-1904  00:00:00.008125	6.209782E-1
01-01-1904  00:00:00.008150	6.209782E-1
01-01-1904  00:00:00.008175	6.235281E-1
01-01-1904  00:00:00.008200	6.107787E-1
01-01-1904  00:00:00.008225	6.197033E-1
01-01-1904  00:00:00.008250	6.171534E-1
01-01-1904  00:00:00.008275	6.197033E-1
01-01-1904  00:00:00.008300	6.209782E-1
01-01-1904  00:00:00.008325	6.209782E-1
01-01-1904  00:00:00.008350	6.197033E-1
01-01-1904  00:00:00.008375	6.158784E-1
01-01-1904  00:00:00.008400	6.107787E-1
01-01-1904  00:00:00.008425	6.209782E-1
01-01-1904  00:00:00.008450	6.197033E-1
01-01-1904  00:00:00.008475	6.197033E-1
01-01-1904  00:00:00.008500	6.158784E-1
01-01-1904  00:00:00.008525	6.158784E-1
01-01-1904  00:00:00.008550	6.209782E-1
01-01-1904  00:00:00.008575	6.209782E-1
01-01-1904  00:00:00.008600	6.158784E-1
01-01-1904  00:00:00.008625	6.222531E-1
01-01-1904  00:00:00.008650	6.146035E-1
01-01-1904  00:00:00.008675	6.171534E-1
01-01-1904  00:00:00.008700	6.197033E-1
01-01-1904  00:00:00.008725	6.222531E-1
01-01-1904  00:00:00.008750	6.273529E-1
01-01-1904  00:00:00.008775	6.107787E-1
01-01-1904  00:00:00.008800	6.197033E-1
01-01-1904  00:00:00.008825	6.133286E-1
01-01-1904  00:00:00.008850	6.260780E-1
01-01-1904  00:00:00.008875	6.197033E-1
01-01-1904  00:00:00.008900	6.222531E-1
01-01-1904  00:00:00.008925	6.171534E-1
01-01-1904  00:00:00.008950	6.260780E-1
01-01-1904  00:00:00.008975	6.069539E-1
01-01-1904  00:00:00.009000	6.286279E-1
01-01-1904  00:00:00.009025	6.184283E-1
01-01-1904  00:00:00.009050	6.248030E-1
01-01-1904  00:00:00.009075	6.158784E-1
01-01-1904  00:00:00.009100	6.197033E-1
01-01-1904  00:00:00.009125	6.184283E-1
01-01-1904  00:00:00.009150	6.311777E-1
01-01-1904  00:00:00.009175	6.133286E-1
01-01-1904  00:00:00.009200	6.260780E-1
01-01-1904  00:00:00.009225	6.146035E-1
01-01-1904  00:00:00.009250	6.235281E-1
01-01-1904  00:00:00.009275	6.158784E-1
01-01-1904  00:00:00.009300	6.248030E-1
01-01-1904  00:00:00.009325	6.209782E-1
01-01-1904  00:00:00.009350	6.222531E-1
01-01-1904  00:00:00.009375	6.133286E-1
01-01-1904  00:00:00.009400	6.235281E-1
01-01-1904  00:00:00.009425	6.158784E-1
01-01-1904  00:00:00.009450	6.273529E-1
01-01-1904  00:00:00.009475	6.197033E-1
01-01-1904  00:00:00.009500	6.197033E-1
01-01-1904  00:00:00.009525	6.146035E-1
01-01-1904  00:00:00.009550	6.273529E-1
01-01-1904  00:00:00.009575	6.120536E-1
01-01-1904  00:00:00.009600	6.286279E-1
01-01-1904  00:00:00.009625	6.171534E-1
01-01-1904  00:00:00.009650	6.260780E-1
01-01-1904  00:00:00.009675	6.133286E-1
01-01-1904  00:00:00.009700	6.235281E-1
01-01-1904  00:00:00.009725	6.171534E-1
01-01-1904  00:00:00.009750	6.299028E-1
01-01-1904  00:00:00.009775	6.146035E-1
01-01-1904  00:00:00.009800	6.235281E-1
01-01-1904  00:00:00.009825	6.120536E-1
01-01-1904  00:00:00.009850	6.235281E-1
01-01-1904  00:00:00.009875	6.158784E-1
01-01-1904  00:00:00.009900	6.260780E-1
01-01-1904  00:00:00.009925	6.286279E-1
01-01-1904  00:00:00.009950	6.095037E-1
01-01-1904  00:00:00.009975	6.235281E-1
01-01-1904  00:00:00.010000	6.171534E-1
01-01-1904  00:00:00.010025	6.209782E-1
01-01-1904  00:00:00.010050	6.222531E-1
01-01-1904  00:00:00.010075	6.209782E-1
01-01-1904  00:00:00.010100	6.222531E-1
01-01-1904  00:00:00.010125	6.095037E-1
01-01-1904  00:00:00.010150	6.248030E-1
01-01-1904  00:00:00.010175	6.158784E-1
01-01-1904  00:00:00.010200	6.248030E-1
01-01-1904  00:00:00.010225	6.184283E-1
01-01-1904  00:00:00.010250	6.171534E-1
01-01-1904  00:00:00.010275	6.171534E-1
01-01-1904  00:00:00.010300	6.184283E-1
01-01-1904  00:00:00.010325	6.171534E-1
01-01-1904  00:00:00.010350	6.248030E-1
01-01-1904  00:00:00.010375	6.197033E-1
01-01-1904  00:00:00.010400	6.171534E-1
01-01-1904  00:00:00.010425	6.184283E-1
01-01-1904  00:00:00.010450	6.197033E-1
01-01-1904  00:00:00.010475	6.171534E-1
01-01-1904  00:00:00.010500	6.235281E-1
01-01-1904  00:00:00.010525	6.184283E-1
01-01-1904  00:00:00.010550	6.209782E-1
01-01-1904  00:00:00.010575	6.146035E-1
01-01-1904  00:00:00.010600	6.235281E-1
01-01-1904  00:00:00.010625	6.197033E-1
01-01-1904  00:00:00.010650	6.248030E-1
01-01-1904  00:00:00.010675	6.197033E-1
01-01-1904  00:00:00.010700	6.222531E-1
01-01-1904  00:00:00.010725	6.082288E-1
01-01-1904  00:00:00.010750	6.260780E-1
01-01-1904  00:00:00.010775	6.158784E-1
01-01-1904  00:00:00.010800	6.260780E-1
01-01-1904  00:00:00.010825	6.184283E-1
01-01-1904  00:00:00.010850	6.222531E-1
01-01-1904  00:00:00.010875	6.184283E-1
01-01-1904  00:00:00.010900	6.158784E-1
01-01-1904  00:00:00.010925	6.235281E-1
01-01-1904  00:00:00.010950	6.222531E-1
01-01-1904  00:00:00.010975	6.209782E-1
01-01-1904  00:00:00.011000	6.209782E-1
01-01-1904  00:00:00.011025	6.209782E-1
01-01-1904  00:00:00.011050	6.184283E-1
01-01-1904  00:00:00.011075	6.222531E-1
01-01-1904  00:00:00.011100	6.235281E-1
01-01-1904  00:00:00.011125	6.209782E-1
01-01-1904  00:00:00.011150	6.197033E-1
01-01-1904  00:00:00.011175	6.209782E-1
01-01-1904  00:00:00.011200	6.209782E-1
01-01-1904  00:00:00.011225	6.248030E-1
01-01-1904  00:00:00.011250	6.197033E-1
01-01-1904  00:00:00.011275	6.222531E-1
01-01-1904  00:00:00.011300	6.197033E-1
01-01-1904  00:00:00.011325	6.158784E-1
01-01-1904  00:00:00.011350	6.158784E-1
01-01-1904  00:00:00.011375	6.248030E-1
01-01-1904  00:00:00.011400	6.197033E-1
01-01-1904  00:00:00.011425	6.235281E-1
01-01-1904  00:00:00.011450	6.171534E-1
01-01-1904  00:00:00.011475	6.197033E-1
01-01-1904  00:00:00.011500	6.158784E-1
01-01-1904  00:00:00.011525	6.260780E-1
01-01-1904  00:00:00.011550	6.222531E-1
01-01-1904  00:00:00.011575	6.273529E-1
01-01-1904  00:00:00.011600	6.133286E-1
01-01-1904  00:00:00.011625	6.222531E-1
01-01-1904  00:00:00.011650	6.133286E-1
01-01-1904  00:00:00.011675	6.273529E-1
01-01-1904  00:00:00.011700	6.209782E-1
01-01-1904  00:00:00.011725	6.248030E-1
01-01-1904  00:00:00.011750	6.222531E-1
01-01-1904  00:00:00.011775	6.120536E-1
01-01-1904  00:00:00.011800	6.197033E-1
01-01-1904  00:00:00.011825	6.197033E-1
01-01-1904  00:00:00.011850	6.273529E-1
01-01-1904  00:00:00.011875	6.184283E-1
01-01-1904  00:00:00.011900	6.235281E-1
01-01-1904  00:00:00.011925	6.158784E-1
01-01-1904  00:00:00.011950	6.146035E-1
01-01-1904  00:00:00.011975	6.197033E-1
01-01-1904  00:00:00.012000	6.235281E-1
01-01-1904  00:00:00.012025	6.235281E-1
01-01-1904  00:00:00.012050	6.184283E-1
01-01-1904  00:00:00.012075	6.197033E-1
01-01-1904  00:00:00.012100	6.158784E-1
01-01-1904  00:00:00.012125	6.197033E-1
01-01-1904  00:00:00.012150	6.158784E-1
01-01-1904  00:00:00.012175	6.222531E-1
01-01-1904  00:00:00.012200	6.209782E-1
01-01-1904  00:00:00.012225	6.158784E-1
01-01-1904  00:00:00.012250	6.184283E-1
01-01-1904  00:00:00.012275	6.197033E-1
01-01-1904  00:00:00.012300	6.273529E-1
01-01-1904  00:00:00.012325	6.158784E-1
01-01-1904  00:00:00.012350	6.260780E-1
01-01-1904  00:00:00.012375	6.133286E-1
01-01-1904  00:00:00.012400	6.197033E-1
01-01-1904  00:00:00.012425	6.197033E-1
01-01-1904  00:00:00.012450	6.209782E-1
01-01-1904  00:00:00.012475	6.311777E-1
01-01-1904  00:00:00.012500	6.120536E-1
01-01-1904  00:00:00.012525	6.273529E-1
01-01-1904  00:00:00.012550	6.133286E-1
01-01-1904  00:00:00.012575	6.248030E-1
01-01-1904  00:00:00.012600	6.171534E-1
01-01-1904  00:00:00.012625	6.260780E-1
01-01-1904  00:00:00.012650	6.299028E-1
01-01-1904  00:00:00.012675	6.146035E-1
01-01-1904  00:00:00.012700	6.235281E-1
01-01-1904  00:00:00.012725	6.158784E-1
01-01-1904  00:00:00.012750	6.248030E-1
01-01-1904  00:00:00.012775	6.197033E-1
01-01-1904  00:00:00.012800	6.260780E-1
01-01-1904  00:00:00.012825	6.222531E-1
01-01-1904  00:00:00.012850	6.095037E-1
01-01-1904  00:00:00.012875	6.260780E-1
01-01-1904  00:00:00.012900	6.158784E-1
01-01-1904  00:00:00.012925	6.286279E-1
01-01-1904  00:00:00.012950	6.184283E-1
01-01-1904  00:00:00.012975	6.235281E-1
01-01-1904  00:00:00.013000	6.197033E-1
01-01-1904  00:00:00.013025	6.273529E-1
01-01-1904  00:00:00.013050	6.107787E-1
01-01-1904  00:00:00.013075	6.311777E-1
01-01-1904  00:00:00.013100	6.184283E-1
01-01-1904  00:00:00.013125	6.248030E-1
01-01-1904  00:00:00.013150	6.171534E-1
01-01-1904  00:00:00.013175	6.184283E-1
01-01-1904  00:00:00.013200	6.273529E-1
01-01-1904  00:00:00.013225	6.133286E-1
01-01-1904  00:00:00.013250	6.273529E-1
01-01-1904  00:00:00.013275	6.171534E-1
01-01-1904  00:00:00.013300	6.248030E-1
01-01-1904  00:00:00.013325	6.146035E-1
01-01-1904  00:00:00.013350	6.235281E-1
01-01-1904  00:00:00.013375	6.184283E-1
01-01-1904  00:00:00.013400	6.311777E-1
01-01-1904  00:00:00.013425	6.158784E-1
01-01-1904  00:00:00.013450	6.235281E-1
01-01-1904  00:00:00.013475	6.133286E-1
01-01-1904  00:00:00.013500	6.248030E-1
01-01-1904  00:00:00.013525	6.158784E-1
01-01-1904  00:00:00.013550	6.260780E-1
01-01-1904  00:00:00.013575	6.197033E-1
01-01-1904  00:00:00.013600	6.158784E-1
01-01-1904  00:00:00.013625	6.120536E-1
01-01-1904  00:00:00.013650	6.209782E-1
01-01-1904  00:00:00.013675	6.184283E-1
01-01-1904  00:00:00.013700	6.235281E-1
01-01-1904  00:00:00.013725	6.248030E-1
01-01-1904  00:00:00.013750	6.197033E-1
01-01-1904  00:00:00.013775	6.299028E-1
01-01-1904  00:00:00.013800	6.095037E-1
01-01-1904  00:00:00.013825	6.273529E-1
01-01-1904  00:00:00.013850	6.197033E-1
01-01-1904  00:00:00.013875	6.273529E-1
01-01-1904  00:00:00.013900	6.171534E-1
01-01-1904  00:00:00.013925	6.222531E-1
01-01-1904  00:00:00.013950	6.171534E-1
01-01-1904  00:00:00.013975	6.273529E-1
01-01-1904  00:00:00.014000	6.146035E-1
01-01-1904  00:00:00.014025	6.311777E-1
01-01-1904  00:00:00.014050	6.158784E-1
01-01-1904  00:00:00.014075	6.260780E-1
01-01-1904  00:00:00.014100	6.133286E-1
01-01-1904  00:00:00.014125	6.235281E-1
01-01-1904  00:00:00.014150	6.260780E-1
01-01-1904  00:00:00.014175	6.158784E-1
01-01-1904  00:00:00.014200	6.299028E-1
01-01-1904  00:00:00.014225	6.158784E-1
01-01-1904  00:00:00.014250	6.222531E-1
01-01-1904  00:00:00.014275	6.133286E-1
01-01-1904  00:00:00.014300	6.235281E-1
01-01-1904  00:00:00.014325	6.209782E-1
01-01-1904  00:00:00.014350	6.235281E-1
01-01-1904  00:00:00.014375	6.158784E-1
01-01-1904  00:00:00.014400	6.222531E-1
01-01-1904  00:00:00.014425	6.158784E-1
01-01-1904  00:00:00.014450	6.209782E-1
01-01-1904  00:00:00.014475	6.248030E-1
01-01-1904  00:00:00.014500	6.222531E-1
