time [µs]	HF [V]	NF [V]	TGC [dB]
85,5	0,002	-0,002	0,157
85,6	0,001	-0,001	0,157
85,7	0,001	-0,001	0,157
85,8	0,001	0,000	0,157
85,9	0,001	0,000	0,157
86,0	0,001	0,000	0,157
86,1	0,002	0,000	0,157
86,2	0,002	0,001	0,157
86,3	0,003	0,002	0,157
86,4	0,004	0,003	0,157
86,5	0,004	0,004	0,157
86,6	0,005	0,004	0,157
86,7	0,004	0,003	0,157
86,8	0,004	0,001	0,157
86,9	0,003	0,000	0,157
87,0	0,003	-0,001	0,157
87,1	0,003	-0,002	0,157
87,2	0,003	-0,003	0,157
87,3	0,003	-0,003	0,157
87,4	0,003	-0,002	0,157
87,5	0,002	-0,001	0,157
87,6	0,001	-0,001	0,157
87,7	0,001	-0,001	0,157
87,8	0,001	0,000	0,157
87,9	0,002	0,001	0,157
88,0	0,002	0,002	0,157
88,1	0,002	0,001	0,157
88,2	0,001	0,001	0,157
88,3	0,001	0,000	0,157
88,4	0,001	0,000	0,157
88,5	0,001	0,000	0,157
88,6	0,001	0,000	0,157
88,7	0,001	0,000	0,157
88,8	0,001	-0,001	0,157
88,9	0,000	0,000	0,157
89,0	0,000	0,000	0,157
89,1	0,000	0,000	0,157
89,2	0,000	0,000	0,157
89,3	0,000	0,000	0,157
89,4	0,000	0,000	0,157
89,5	0,000	0,000	0,157
89,6	0,000	0,000	0,157
89,7	0,000	0,000	0,157
89,8	0,001	0,000	0,157
89,9	0,001	0,000	0,157
90,0	0,001	0,000	0,157
90,1	0,000	0,000	0,157
90,2	0,000	0,000	0,157
90,3	0,000	0,000	0,157
90,4	0,000	0,000	0,157
90,5	0,000	0,000	0,157
90,6	0,000	0,000	0,157
90,7	0,000	0,000	0,157
90,8	0,000	0,000	0,157
90,9	0,000	0,000	0,157
91,0	0,000	0,000	0,157
91,1	0,000	0,000	0,157
91,2	0,000	0,000	0,157
91,3	0,000	0,000	0,157
91,4	0,000	0,000	0,157
91,5	0,000	0,000	0,157
91,6	0,000	0,000	0,157
91,7	0,000	0,000	0,157
91,8	0,000	0,000	0,157
91,9	0,000	0,000	0,157
92,0	0,000	0,000	0,157
92,1	0,000	0,000	0,157
92,2	0,000	0,000	0,157
92,3	0,000	0,000	0,157
92,4	0,000	0,000	0,157
92,5	0,000	0,000	0,157
92,6	0,000	0,000	0,157
92,7	0,000	0,000	0,157
92,8	0,000	0,000	0,157
92,9	0,000	0,000	0,157
93,0	0,000	0,000	0,157
93,1	0,000	0,000	0,157
93,2	0,000	0,000	0,157
93,3	0,000	0,000	0,157
93,4	0,000	0,000	0,157
93,5	0,000	0,000	0,157
93,6	0,000	0,000	0,157
93,7	0,000	0,000	0,157
93,8	0,000	0,000	0,157
93,9	0,000	0,000	0,157
94,0	0,000	0,000	0,157
94,1	0,000	0,000	0,157
94,2	0,000	0,000	0,157
94,3	0,000	0,000	0,157
94,4	0,000	0,000	0,157
94,5	0,000	0,000	0,157
94,6	0,000	0,000	0,157
94,7	0,000	0,000	0,157
94,8	0,000	0,000	0,157
94,9	0,000	0,000	0,157
95,0	0,000	0,000	0,157
95,1	0,000	0,000	0,157
95,2	0,000	0,000	0,157
95,3	0,000	0,000	0,157
95,4	0,000	0,000	0,157
95,5	0,000	0,000	0,157
95,6	0,000	0,000	0,157
95,7	0,000	0,000	0,157
95,8	0,000	0,000	0,157
95,9	0,000	0,000	0,157
96,0	0,000	0,000	0,157
96,1	0,000	0,000	0,157
96,2	0,000	0,000	0,157
96,3	0,001	0,000	0,157
96,4	0,001	-0,001	0,140
96,5	0,001	-0,001	0,157
96,6	0,000	0,000	0,157
96,7	0,000	0,000	0,157
96,8	0,000	0,000	0,157
96,9	0,000	0,000	0,157
97,0	0,000	0,000	0,157
97,1	0,000	0,000	0,157
97,2	0,000	0,000	0,157
97,3	0,000	0,000	0,157
97,4	0,000	0,000	0,157
97,5	0,000	0,000	0,157
97,6	0,000	0,000	0,157
97,7	0,000	0,000	0,157
97,8	0,000	0,000	0,157
97,9	0,000	0,000	0,157
98,0	0,000	0,000	0,157
98,1	0,000	0,000	0,157
98,2	0,000	0,000	0,157
98,3	0,000	0,000	0,157
98,4	0,000	0,000	0,157
98,5	0,000	0,000	0,157
98,6	0,000	0,000	0,157
98,7	0,000	0,000	0,157
98,8	0,000	0,000	0,157
98,9	0,000	0,000	0,157
99,0	0,000	0,000	0,157
99,1	0,000	0,000	0,157
99,2	0,000	0,000	0,157
99,3	0,000	0,000	0,157
99,4	0,000	0,000	0,157
99,5	0,000	0,000	0,157
99,6	0,000	0,000	0,157
99,7	0,000	0,000	0,157
99,8	0,000	0,000	0,157
99,9	0,000	0,000	0,157
100,0	0,000	0,000	0,157
100,1	0,000	0,000	0,157
100,2	0,000	0,000	0,157
100,3	0,000	0,000	0,157
100,4	0,000	0,000	0,157
100,5	0,001	-0,001	0,157
100,6	0,001	-0,001	0,157
100,7	0,001	-0,001	0,157
100,8	0,000	0,000	0,157
100,9	0,000	0,000	0,157
101,0	0,000	0,000	0,157
101,1	0,000	0,000	0,157
101,2	0,000	0,000	0,157
101,3	0,000	0,000	0,157
101,4	0,000	0,000	0,157
101,5	0,000	0,000	0,157
101,6	0,000	0,000	0,157
101,7	0,000	0,000	0,157
101,8	0,000	0,000	0,157
101,9	0,000	0,000	0,157
102,0	0,000	0,000	0,157
102,1	0,000	0,000	0,157
102,2	0,001	-0,001	0,157
102,3	0,001	0,000	0,157
102,4	0,001	0,001	0,157
102,5	0,001	0,001	0,157
102,6	0,001	0,000	0,157
102,7	0,001	0,000	0,157
102,8	0,001	0,000	0,157
102,9	0,000	0,000	0,157
103,0	0,000	0,000	0,157
103,1	0,000	0,000	0,157
103,2	0,000	0,000	0,157
103,3	0,000	0,000	0,157
103,4	0,000	0,000	0,157
103,5	0,000	0,000	0,157
103,6	0,000	0,000	0,157
103,7	0,000	0,000	0,157
103,8	0,000	0,000	0,157
103,9	0,000	0,000	0,157
104,0	0,000	0,000	0,157
104,1	0,000	0,000	0,157
104,2	0,000	0,000	0,157
104,3	0,000	0,000	0,157
104,4	0,000	0,000	0,157
104,5	0,000	0,000	0,157
104,6	0,000	0,000	0,157
104,7	0,000	0,000	0,157
104,8	0,000	0,000	0,157
104,9	0,000	0,000	0,157
105,0	0,000	0,000	0,157
105,1	0,000	0,000	0,157
105,2	0,000	0,000	0,157
105,3	0,001	-0,001	0,157
105,4	0,001	-0,001	0,140
105,5	0,001	-0,001	0,157
105,6	0,000	0,000	0,157
105,7	0,000	0,000	0,157
105,8	0,000	0,000	0,157
105,9	0,000	0,000	0,157
106,0	0,000	0,000	0,157
106,1	0,000	0,000	0,157
106,2	0,000	0,000	0,157
106,3	0,000	0,000	0,157
106,4	0,000	0,000	0,157
106,5	0,000	0,000	0,157
106,6	0,000	0,000	0,157
106,7	0,000	0,000	0,157
106,8	0,000	0,000	0,157
106,9	0,000	0,000	0,157
107,0	0,000	0,000	0,157
107,1	0,000	0,000	0,157
107,2	0,000	0,000	0,157
107,3	0,000	0,000	0,157
107,4	0,000	0,000	0,157
107,5	0,000	0,000	0,157
107,6	0,000	0,000	0,157
107,7	0,000	0,000	0,157
107,8	0,000	0,000	0,157
107,9	0,000	0,000	0,157
108,0	0,000	0,000	0,157
108,1	0,000	0,000	0,157
108,2	0,000	0,000	0,157
108,3	0,000	0,000	0,157
108,4	0,000	0,000	0,157
108,5	0,000	0,000	0,157
108,6	0,000	0,000	0,157
108,7	0,000	0,000	0,157
108,8	0,000	0,000	0,157
108,9	0,000	0,000	0,157
109,0	0,000	0,000	0,157
109,1	0,000	0,000	0,157
109,2	0,000	0,000	0,157
109,3	0,000	0,000	0,157
109,4	0,000	0,000	0,157
109,5	0,000	0,000	0,157
109,6	0,000	0,000	0,157
109,7	0,000	0,000	0,157
109,8	0,000	0,000	0,157
109,9	0,000	0,000	0,157
110,0	0,000	0,000	0,157
110,1	0,000	0,000	0,157
110,2	0,000	0,000	0,157
110,3	0,000	0,000	0,157
110,4	0,000	0,000	0,157
110,5	0,000	0,000	0,157
110,6	0,000	0,000	0,157
110,7	0,000	0,000	0,157
110,8	0,000	0,000	0,157
110,9	0,000	0,000	0,157
111,0	0,000	0,000	0,157
111,1	0,000	0,000	0,157
111,2	0,000	0,000	0,157
111,3	0,000	0,000	0,157
111,4	0,000	0,000	0,157
111,5	0,000	0,000	0,157
111,6	0,000	0,000	0,157
111,7	0,000	0,000	0,157
111,8	0,000	0,000	0,157
111,9	0,000	0,000	0,140
112,0	0,000	0,000	0,157
112,1	0,000	0,000	0,157
112,2	0,000	0,000	0,157
112,3	0,000	0,000	0,157
112,4	0,000	0,000	0,157
112,5	0,000	0,000	0,157
112,6	0,000	0,000	0,157
112,7	0,000	0,000	0,157
112,8	0,000	0,000	0,157
112,9	0,000	0,000	0,157
113,0	0,000	0,000	0,157
113,1	0,000	0,000	0,157
113,2	0,000	0,000	0,157
113,3	0,000	0,000	0,157
113,4	0,000	0,000	0,157
113,5	0,000	0,000	0,157
113,6	0,000	0,000	0,157
113,7	0,000	0,000	0,157
113,8	0,000	0,000	0,157
113,9	0,000	0,000	0,157
114,0	0,000	0,000	0,157
114,1	0,000	0,000	0,157
114,2	0,000	0,000	0,157
114,3	0,000	0,000	0,157
114,4	0,000	0,000	0,157
114,5	0,000	0,000	0,157
114,6	0,000	0,000	0,157
114,7	0,000	0,000	0,157
114,8	0,000	0,000	0,157
114,9	0,000	0,000	0,157
115,0	0,000	0,000	0,157
115,1	0,000	0,000	0,157
115,2	0,000	0,000	0,157
115,3	0,000	0,000	0,157
115,4	0,000	0,000	0,157
115,5	0,000	0,000	0,157
115,6	0,000	0,000	0,157
115,7	0,000	0,000	0,157
115,8	0,000	0,000	0,157
115,9	0,000	0,000	0,157
116,0	0,000	0,000	0,157
116,1	0,000	0,000	0,157
116,2	0,000	0,000	0,157
116,3	0,000	0,000	0,157
116,4	0,000	0,000	0,157
116,5	0,000	0,000	0,157
116,6	0,000	0,000	0,157
116,7	0,000	0,000	0,157
116,8	0,000	0,000	0,157
116,9	0,000	0,000	0,157
117,0	0,000	0,000	0,157
117,1	0,001	-0,001	0,157
117,2	0,001	0,000	0,157
117,3	0,000	0,000	0,157
117,4	0,000	0,000	0,157
117,5	0,001	-0,001	0,157
117,6	0,001	-0,001	0,157
117,7	0,002	0,000	0,157
117,8	0,003	0,002	0,157
117,9	0,004	0,004	0,157
118,0	0,004	0,003	0,157
118,1	0,004	0,001	0,157
118,2	0,004	-0,002	0,157
118,3	0,003	-0,003	0,157
118,4	0,003	-0,003	0,157
118,5	0,002	-0,001	0,157
118,6	0,002	0,000	0,157
118,7	0,002	0,001	0,157
118,8	0,002	0,002	0,140
118,9	0,002	0,002	0,157
119,0	0,002	0,001	0,157
119,1	0,001	0,000	0,157
119,2	0,001	-0,001	0,157
119,3	0,001	-0,001	0,157
119,4	0,000	0,000	0,157
119,5	0,000	0,000	0,157
119,6	0,000	0,000	0,157
119,7	0,001	-0,001	0,157
119,8	0,000	0,000	0,157
119,9	0,000	0,000	0,157
120,0	0,000	0,000	0,157
120,1	0,000	0,000	0,157
120,2	0,000	0,000	0,157
120,3	0,000	0,000	0,157
120,4	0,000	0,000	0,157
120,5	0,000	0,000	0,157
120,6	0,000	0,000	0,157
120,7	0,000	0,000	0,157
120,8	0,000	0,000	0,157
120,9	0,000	0,000	0,157
121,0	0,000	0,000	0,157
121,1	0,000	0,000	0,157
121,2	0,000	0,000	0,157
121,3	0,000	0,000	0,157
121,4	0,000	0,000	0,157
121,5	0,001	0,000	0,157
121,6	0,001	0,000	0,157
121,7	0,001	0,001	0,157
121,8	0,001	0,000	0,157
121,9	0,001	0,000	0,157
122,0	0,000	0,000	0,157
122,1	0,000	0,000	0,157
122,2	0,000	0,000	0,157
122,3	0,000	0,000	0,157
122,4	0,000	0,000	0,157
122,5	0,000	0,000	0,157
122,6	0,000	0,000	0,157
122,7	0,000	0,000	0,157
122,8	0,000	0,000	0,157
122,9	0,000	0,000	0,157
123,0	0,000	0,000	0,157
123,1	0,000	0,000	0,157
123,2	0,000	0,000	0,157
123,3	0,000	0,000	0,157
123,4	0,000	0,000	0,157
123,5	0,000	0,000	0,157
123,6	0,000	0,000	0,157
123,7	0,000	0,000	0,157
123,8	0,000	0,000	0,157
123,9	0,000	0,000	0,157
124,0	0,000	0,000	0,157
124,1	0,000	0,000	0,157
124,2	0,000	0,000	0,157
124,3	0,000	0,000	0,157
124,4	0,000	0,000	0,157
124,5	0,000	0,000	0,157
124,6	0,000	0,000	0,157
124,7	0,000	0,000	0,157
124,8	0,000	0,000	0,157
124,9	0,000	0,000	0,157
125,0	0,000	0,000	0,157
125,1	0,000	0,000	0,157
125,2	0,000	0,000	0,157
125,3	0,000	0,000	0,157
125,4	0,000	0,000	0,157
125,5	0,000	0,000	0,157
125,6	0,000	0,000	0,157
125,7	0,000	0,000	0,157
125,8	0,000	0,000	0,157
125,9	0,000	0,000	0,157
126,0	0,000	0,000	0,157
126,1	0,000	0,000	0,157
126,2	0,000	0,000	0,157
126,3	0,000	0,000	0,157
126,4	0,000	0,000	0,157
126,5	0,000	0,000	0,157
126,6	0,000	0,000	0,157
126,7	0,000	0,000	0,157
126,8	0,000	0,000	0,157
126,9	0,000	0,000	0,157
127,0	0,000	0,000	0,157
127,1	0,000	0,000	0,157
127,2	0,000	0,000	0,157
127,3	0,000	0,000	0,157
127,4	0,000	0,000	0,157
127,5	0,000	0,000	0,157
127,6	0,000	0,000	0,157
127,7	0,000	0,000	0,157
127,8	0,001	0,000	0,157
127,9	0,001	0,000	0,157
128,0	0,001	0,000	0,157
128,1	0,001	0,000	0,157
128,2	0,001	0,000	0,157
128,3	0,000	0,000	0,157
128,4	0,000	0,000	0,157
128,5	0,000	0,000	0,157
128,6	0,000	0,000	0,157
128,7	0,000	0,000	0,157
128,8	0,000	0,000	0,157
128,9	0,000	0,000	0,157
129,0	0,000	0,000	0,157
129,1	0,000	0,000	0,157
129,2	0,000	0,000	0,157
129,3	0,000	0,000	0,157
129,4	0,000	0,000	0,157
129,5	0,000	0,000	0,157
129,6	0,000	0,000	0,157
129,7	0,000	0,000	0,157
129,8	0,000	0,000	0,157
129,9	0,000	0,000	0,140
130,0	0,000	0,000	0,157
130,1	0,000	0,000	0,157
130,2	0,000	0,000	0,157
130,3	0,000	0,000	0,157
130,4	0,000	0,000	0,157
130,5	0,000	0,000	0,157
130,6	0,000	0,000	0,157
130,7	0,000	0,000	0,157
130,8	0,000	0,000	0,157
130,9	0,000	0,000	0,157
131,0	0,000	0,000	0,157
131,1	0,000	0,000	0,157
131,2	0,000	0,000	0,157
131,3	0,000	0,000	0,157
131,4	0,000	0,000	0,157
131,5	0,000	0,000	0,157
131,6	0,000	0,000	0,157
131,7	0,000	0,000	0,157
131,8	0,000	0,000	0,157
131,9	0,000	0,000	0,157
132,0	0,000	0,000	0,157
132,1	0,000	0,000	0,157
132,2	0,000	0,000	0,157
132,3	0,000	0,000	0,157
132,4	0,000	0,000	0,157
132,5	0,000	0,000	0,157
132,6	0,000	0,000	0,157
132,7	0,000	0,000	0,157
132,8	0,000	0,000	0,157
132,9	0,000	0,000	0,157
133,0	0,000	0,000	0,157
133,1	0,000	0,000	0,157
133,2	0,000	0,000	0,157
133,3	0,000	0,000	0,157
133,4	0,000	0,000	0,157
133,5	0,000	0,000	0,157
133,6	0,000	0,000	0,157
133,7	0,000	0,000	0,157
133,8	0,000	0,000	0,157
133,9	0,000	0,000	0,157
134,0	0,000	0,000	0,157
134,1	0,000	0,000	0,157
134,2	0,000	0,000	0,157
134,3	0,000	0,000	0,157
134,4	0,000	0,000	0,157
134,5	0,000	0,000	0,157
134,6	0,000	0,000	0,157
134,7	0,000	0,000	0,157
134,8	0,000	0,000	0,157
134,9	0,000	0,000	0,157
135,0	0,000	0,000	0,157
135,1	0,000	0,000	0,157
135,2	0,000	0,000	0,157
135,3	0,000	0,000	0,157
135,4	0,000	0,000	0,157
135,5	0,000	0,000	0,157
135,6	0,000	0,000	0,157
135,7	0,000	0,000	0,157
135,8	0,000	0,000	0,157
135,9	0,000	0,000	0,157
136,0	0,000	0,000	0,157
136,1	0,000	0,000	0,157
136,2	0,000	0,000	0,157
136,3	0,000	0,000	0,157
136,4	0,000	0,000	0,157
136,5	0,000	0,000	0,157
136,6	0,000	0,000	0,157
136,7	0,000	0,000	0,157
136,8	0,000	0,000	0,157
136,9	0,000	0,000	0,157
137,0	0,000	0,000	0,157
137,1	0,000	0,000	0,157
137,2	0,000	0,000	0,157
137,3	0,000	0,000	0,157
137,4	0,000	0,000	0,157
137,5	0,000	0,000	0,157
137,6	0,000	0,000	0,157
137,7	0,000	0,000	0,157
137,8	0,000	0,000	0,157
137,9	0,000	0,000	0,157
138,0	0,000	0,000	0,157
138,1	0,000	0,000	0,157
138,2	0,000	0,000	0,157
138,3	0,000	0,000	0,157
138,4	0,000	0,000	0,157
138,5	0,000	0,000	0,157
138,6	0,000	0,000	0,157
138,7	0,000	0,000	0,157
138,8	0,000	0,000	0,157
138,9	0,000	0,000	0,157
139,0	0,000	0,000	0,157
139,1	0,000	0,000	0,157
139,2	0,000	0,000	0,157
139,3	0,000	0,000	0,157
139,4	0,000	0,000	0,157
139,5	0,000	0,000	0,157
139,6	0,001	0,000	0,157
139,7	0,001	0,000	0,157
139,8	0,001	0,000	0,157
139,9	0,001	0,000	0,157
140,0	0,000	0,000	0,157
140,1	0,000	0,000	0,157
140,2	0,000	0,000	0,157
140,3	0,000	0,000	0,157
140,4	0,000	0,000	0,157
140,5	0,000	0,000	0,157
140,6	0,000	0,000	0,157
140,7	0,000	0,000	0,157
140,8	0,000	0,000	0,157
140,9	0,000	0,000	0,157
141,0	0,000	0,000	0,157
141,1	0,000	0,000	0,157
141,2	0,000	0,000	0,157
141,3	0,000	0,000	0,157
141,4	0,000	0,000	0,157
141,5	0,000	0,000	0,157
141,6	0,000	0,000	0,157
141,7	0,000	0,000	0,157
141,8	0,000	0,000	0,157
141,9	0,000	0,000	0,157
142,0	0,000	0,000	0,157
142,1	0,000	0,000	0,157
142,2	0,000	0,000	0,157
142,3	0,000	0,000	0,157
142,4	0,000	0,000	0,157
142,5	0,000	0,000	0,157
142,6	0,000	0,000	0,157
142,7	0,000	0,000	0,157
142,8	0,000	0,000	0,157
142,9	0,000	0,000	0,157
143,0	0,000	0,000	0,157
143,1	0,000	0,000	0,157
143,2	0,000	0,000	0,157
143,3	0,001	0,000	0,157
143,4	0,001	0,000	0,157
143,5	0,001	0,000	0,157
143,6	0,000	0,000	0,157
143,7	0,000	0,000	0,157
143,8	0,000	0,000	0,157
143,9	0,000	0,000	0,157
144,0	0,000	0,000	0,157
144,1	0,000	0,000	0,157
144,2	0,000	0,000	0,157
144,3	0,000	0,000	0,157
144,4	0,000	0,000	0,157
144,5	0,000	0,000	0,157
144,6	0,000	0,000	0,157
144,7	0,000	0,000	0,157
144,8	0,000	0,000	0,157
144,9	0,000	0,000	0,157
145,0	0,000	0,000	0,157
145,1	0,000	0,000	0,157
145,2	0,000	0,000	0,157
145,3	0,000	0,000	0,157
145,4	0,000	0,000	0,157
145,5	0,000	0,000	0,157
145,6	0,000	0,000	0,157
145,7	0,000	0,000	0,157
145,8	0,000	0,000	0,157
145,9	0,000	0,000	0,157
146,0	0,000	0,000	0,157
146,1	0,000	0,000	0,157
146,2	0,000	0,000	0,157
146,3	0,000	0,000	0,157
146,4	0,000	0,000	0,157
146,5	0,000	0,000	0,157
146,6	0,000	0,000	0,157
146,7	0,000	0,000	0,157
146,8	0,000	0,000	0,157
146,9	0,001	0,000	0,157
147,0	0,001	-0,001	0,157
147,1	0,001	0,000	0,157
147,2	0,001	0,000	0,157
147,3	0,001	0,001	0,157
147,4	0,001	0,001	0,157
147,5	0,000	0,000	0,157
147,6	0,000	0,000	0,157
147,7	0,000	0,000	0,157
147,8	0,000	0,000	0,157
147,9	0,000	0,000	0,140
148,0	0,000	0,000	0,157
148,1	0,000	0,000	0,157
148,2	0,000	0,000	0,157
148,3	0,000	0,000	0,157
148,4	0,000	-0,001	0,157
148,5	0,000	0,000	0,157
148,6	0,000	0,000	0,157
148,7	0,000	0,000	0,157
148,8	0,000	0,000	0,157
148,9	0,000	0,000	0,157
149,0	0,000	0,000	0,157
149,1	0,000	0,000	0,157
149,2	0,000	0,000	0,157
149,3	0,000	0,000	0,157
149,4	0,000	0,000	0,157
149,5	0,000	0,000	0,157
149,6	0,000	0,000	0,157
149,7	0,000	0,000	0,157
149,8	0,000	0,000	0,157
149,9	0,000	0,000	0,157
150,0	0,000	0,000	0,157
150,1	0,000	0,000	0,157
150,2	0,000	0,000	0,157
150,3	0,000	0,000	0,157
150,4	0,000	0,000	0,157
150,5	0,000	0,000	0,157
150,6	0,000	0,000	0,157
150,7	0,000	0,000	0,157
150,8	0,000	-0,001	0,157
150,9	0,000	0,000	0,157
151,0	0,000	0,000	0,157
151,1	0,000	0,000	0,157
151,2	0,000	0,000	0,157
151,3	0,000	0,000	0,157
151,4	0,000	0,000	0,157
151,5	0,000	0,000	0,157
151,6	0,000	0,000	0,157
151,7	0,000	0,000	0,157
151,8	0,000	0,000	0,157
151,9	0,000	0,000	0,157
152,0	0,000	0,000	0,157
152,1	0,000	0,000	0,157
152,2	0,000	0,000	0,157
152,3	0,000	0,000	0,157
152,4	0,000	0,000	0,157
152,5	0,000	0,000	0,157
152,6	0,000	0,000	0,157
152,7	0,000	0,000	0,157
152,8	0,000	0,000	0,157
152,9	0,000	-0,001	0,157
153,0	0,001	0,000	0,157
153,1	0,000	0,000	0,157
153,2	0,000	0,000	0,157
153,3	0,000	0,000	0,157
153,4	0,000	0,000	0,157
153,5	0,001	0,000	0,157
153,6	0,001	0,000	0,157
153,7	0,001	0,001	0,157
153,8	0,001	0,001	0,157
153,9	0,001	0,000	0,157
154,0	0,001	-0,001	0,140
154,1	0,000	0,000	0,157
154,2	0,000	0,000	0,157
154,3	0,000	0,000	0,157
154,4	0,000	0,000	0,157
154,5	0,000	0,000	0,157
154,6	0,000	0,000	0,157
154,7	0,000	0,000	0,157
154,8	0,000	0,000	0,157
154,9	0,000	0,000	0,157
155,0	0,000	0,000	0,157
155,1	0,000	0,000	0,157
155,2	0,000	0,000	0,157
155,3	0,000	0,000	0,157
155,4	0,000	0,000	0,157
155,5	0,000	0,000	0,157
155,6	0,000	0,000	0,157
155,7	0,000	0,000	0,157
155,8	0,000	0,000	0,157
155,9	0,000	0,000	0,157
156,0	0,000	0,000	0,157
156,1	0,000	0,000	0,157
156,2	0,000	0,000	0,157
156,3	0,000	0,000	0,157
156,4	0,000	0,000	0,157
156,5	0,000	0,000	0,157
156,6	0,000	0,000	0,157
156,7	0,000	0,000	0,157
156,8	0,000	0,000	0,157
156,9	0,000	0,000	0,157
157,0	0,000	0,000	0,157
157,1	0,000	0,000	0,157
157,2	0,000	0,000	0,157
157,3	0,000	0,000	0,157
157,4	0,000	0,000	0,157
157,5	0,000	0,000	0,157
157,6	0,000	0,000	0,157
157,7	0,000	0,000	0,157
157,8	0,000	0,000	0,157
157,9	0,000	0,000	0,157
158,0	0,000	0,000	0,157
158,1	0,000	0,000	0,157
158,2	0,000	0,000	0,157
158,3	0,000	0,000	0,157
158,4	0,000	0,000	0,157
158,5	0,000	0,000	0,157
158,6	0,000	0,000	0,157
158,7	0,000	0,000	0,157
158,8	0,000	0,000	0,157
158,9	0,000	0,000	0,157
159,0	0,000	0,000	0,157
159,1	0,000	0,000	0,157
159,2	0,000	0,000	0,157
159,3	0,000	0,000	0,157
159,4	0,000	0,000	0,157
159,5	0,000	0,000	0,157
159,6	0,000	0,000	0,157
159,7	0,000	0,000	0,157
159,8	0,001	0,000	0,157
159,9	0,001	0,000	0,157
160,0	0,001	0,000	0,157
160,1	0,001	0,000	0,157
160,2	0,001	0,000	0,157
160,3	0,000	0,000	0,157
160,4	0,000	0,000	0,157
160,5	0,000	0,000	0,157
160,6	0,000	0,000	0,157
160,7	0,000	0,000	0,157
160,8	0,000	0,000	0,157
160,9	0,000	0,000	0,157
161,0	0,000	0,000	0,157
161,1	0,000	0,000	0,157
161,2	0,000	0,000	0,157
161,3	0,000	0,000	0,157
161,4	0,000	0,000	0,157
161,5	0,000	0,000	0,157
161,6	0,000	0,000	0,157
161,7	0,000	0,000	0,157
161,8	0,000	0,000	0,157
161,9	0,000	0,000	0,157
162,0	0,000	0,000	0,157
162,1	0,000	0,000	0,157
162,2	0,000	0,000	0,157
162,3	0,000	0,000	0,157
162,4	0,000	0,000	0,157
162,5	0,000	0,000	0,157
162,6	0,000	0,000	0,157
162,7	0,000	0,000	0,157
162,8	0,000	0,000	0,157
162,9	0,000	0,000	0,157
163,0	0,001	0,000	0,157
163,1	0,001	0,000	0,157
163,2	0,000	0,000	0,157
163,3	0,000	0,000	0,157
163,4	0,000	0,000	0,157
163,5	0,000	0,000	0,157
163,6	0,000	0,000	0,157
163,7	0,000	0,000	0,157
163,8	0,000	0,000	0,157
163,9	0,000	0,000	0,157
164,0	0,000	0,000	0,157
164,1	0,000	0,000	0,157
164,2	0,000	0,000	0,157
164,3	0,001	0,000	0,157
164,4	0,001	0,000	0,157
164,5	0,000	0,000	0,157
164,6	0,000	0,000	0,157
164,7	0,000	0,000	0,157
164,8	0,000	0,000	0,157
164,9	0,001	0,000	0,157
165,0	0,001	0,000	0,157
165,1	0,001	0,000	0,157
165,2	0,001	0,001	0,157
165,3	0,001	0,000	0,157
165,4	0,000	0,000	0,157
165,5	0,000	0,000	0,157
165,6	0,000	0,000	0,157
165,7	0,000	0,000	0,157
165,8	0,000	0,000	0,157
165,9	0,000	0,000	0,157
166,0	0,000	0,000	0,140
166,1	0,000	0,000	0,157
166,2	0,000	0,000	0,157
166,3	0,000	0,000	0,157
166,4	0,000	0,000	0,157
166,5	0,000	0,000	0,157
166,6	0,000	0,000	0,157
166,7	0,000	0,000	0,157
166,8	0,000	0,000	0,157
166,9	0,000	0,000	0,157
167,0	0,000	0,000	0,157
167,1	0,000	0,000	0,157
167,2	0,000	0,000	0,157
167,3	0,000	0,000	0,157
167,4	0,000	0,000	0,157
167,5	0,000	0,000	0,157
167,6	0,000	0,000	0,157
167,7	0,000	0,000	0,157
167,8	0,001	0,000	0,157
167,9	0,001	0,000	0,157
168,0	0,000	0,000	0,157
168,1	0,000	0,000	0,175
168,2	0,000	0,000	0,157
168,3	0,000	0,000	0,157
168,4	0,000	0,000	0,157
168,5	0,000	0,000	0,157
168,6	0,000	0,000	0,157
168,7	0,000	0,000	0,157
168,8	0,000	0,000	0,157
168,9	0,000	0,000	0,157
169,0	0,000	0,000	0,157
169,1	0,000	0,000	0,157
169,2	0,000	0,000	0,157
169,3	0,000	0,000	0,157
169,4	0,000	0,000	0,157
169,5	0,000	0,000	0,157
169,6	0,000	0,000	0,157
169,7	0,000	0,000	0,157
169,8	0,000	0,000	0,157
169,9	0,000	0,000	0,157
170,0	0,000	0,000	0,157
170,1	0,000	0,000	0,157
170,2	0,000	0,000	0,157
170,3	0,000	0,000	0,157
170,4	0,000	0,000	0,157
170,5	0,000	0,000	0,157
170,6	0,000	0,000	0,157
170,7	0,000	0,000	0,157
170,8	0,000	0,000	0,157
170,9	0,001	0,000	0,157
171,0	0,001	0,000	0,157
171,1	0,001	0,000	0,157
171,2	0,001	0,000	0,157
171,3	0,001	0,000	0,157
171,4	0,000	0,000	0,157
171,5	0,000	0,000	0,157
171,6	0,000	0,000	0,157
171,7	0,000	0,000	0,157
171,8	0,000	0,000	0,157
171,9	0,000	0,000	0,157
172,0	0,000	0,000	0,157
172,1	0,000	0,000	0,157
172,2	0,000	0,000	0,157
172,3	0,000	0,000	0,157
172,4	0,000	0,000	0,157
172,5	0,000	0,000	0,157
