time [µs]	HF [V]	NF [V]	TGC [dB]
84,6	0,011	0,000	30,534
84,7	0,011	0,003	30,551
84,8	0,010	-0,001	30,534
84,9	0,010	-0,006	30,551
85,0	0,010	-0,004	30,516
85,1	0,010	0,005	30,551
85,2	0,010	0,013	30,534
85,3	0,011	0,015	30,551
85,4	0,013	0,012	30,551
85,5	0,016	0,009	30,551
85,6	0,021	0,005	30,551
85,7	0,026	-0,003	30,551
85,8	0,032	-0,019	30,551
85,9	0,039	-0,037	30,551
86,0	0,047	-0,048	30,534
86,1	0,056	-0,045	30,551
86,2	0,065	-0,028	30,551
86,3	0,073	-0,002	30,551
86,4	0,081	0,031	30,534
86,5	0,089	0,067	30,551
86,6	0,095	0,095	30,516
86,7	0,100	0,101	30,551
86,8	0,104	0,076	30,551
86,9	0,106	0,027	30,534
87,0	0,106	-0,025	30,551
87,1	0,105	-0,065	30,551
87,2	0,103	-0,091	30,534
87,3	0,100	-0,100	30,551
87,4	0,096	-0,089	30,516
87,5	0,091	-0,054	30,499
87,6	0,086	-0,009	30,534
87,7	0,081	0,025	30,534
87,8	0,076	0,037	30,534
87,9	0,071	0,042	30,551
88,0	0,067	0,055	30,534
88,1	0,063	0,072	30,551
88,2	0,060	0,068	30,534
88,3	0,058	0,031	30,551
88,4	0,056	-0,020	30,551
88,5	0,056	-0,051	30,551
88,6	0,056	-0,041	30,551
88,7	0,058	-0,001	30,534
88,8	0,061	0,038	30,516
88,9	0,065	0,054	30,551
89,0	0,070	0,036	30,481
89,1	0,076	-0,009	30,551
89,2	0,084	-0,064	30,551
89,3	0,092	-0,102	30,551
89,4	0,101	-0,104	30,551
89,5	0,111	-0,073	30,551
89,6	0,121	-0,026	30,499
89,7	0,132	0,023	30,551
89,8	0,142	0,076	30,516
89,9	0,152	0,129	30,551
90,0	0,160	0,162	30,516
90,1	0,168	0,151	30,551
90,2	0,175	0,090	30,551
90,3	0,181	-0,001	30,551
90,4	0,185	-0,091	30,551
90,5	0,187	-0,158	30,551
90,6	0,188	-0,187	30,534
90,7	0,188	-0,169	30,534
90,8	0,186	-0,103	30,481
90,9	0,184	-0,007	30,551
91,0	0,180	0,084	30,516
91,1	0,175	0,141	30,551
91,2	0,170	0,159	30,516
91,3	0,164	0,147	30,551
91,4	0,158	0,116	30,516
91,5	0,151	0,065	30,534
91,6	0,144	-0,001	30,534
91,7	0,137	-0,065	30,534
91,8	0,130	-0,111	30,551
91,9	0,123	-0,129	30,551
92,0	0,116	-0,119	30,499
92,1	0,110	-0,090	30,534
92,2	0,104	-0,049	30,499
92,3	0,099	-0,008	30,551
92,4	0,095	0,022	30,551
92,5	0,091	0,041	30,551
92,6	0,088	0,056	30,534
92,7	0,085	0,074	30,551
92,8	0,083	0,087	30,499
92,9	0,080	0,083	30,551
93,0	0,078	0,058	30,534
93,1	0,075	0,021	30,551
93,2	0,072	-0,015	30,516
93,3	0,068	-0,040	30,551
93,4	0,064	-0,052	30,516
93,5	0,059	-0,052	30,516
93,6	0,054	-0,046	30,499
93,7	0,049	-0,038	30,534
93,8	0,043	-0,030	30,481
93,9	0,038	-0,021	30,516
94,0	0,034	-0,008	30,516
94,1	0,030	0,003	30,534
94,2	0,027	0,011	30,499
94,3	0,025	0,015	30,534
94,4	0,025	0,021	30,499
94,5	0,025	0,027	30,551
94,6	0,027	0,030	30,516
94,7	0,029	0,027	30,534
94,8	0,032	0,024	30,481
94,9	0,036	0,025	30,551
95,0	0,040	0,024	30,534
95,1	0,044	0,012	30,534
95,2	0,048	-0,011	30,499
95,3	0,051	-0,034	30,551
95,4	0,053	-0,046	30,516
95,5	0,054	-0,048	30,551
95,6	0,055	-0,047	30,481
95,7	0,054	-0,038	30,499
95,8	0,052	-0,013	30,429
95,9	0,049	0,025	30,534
96,0	0,046	0,054	30,481
96,1	0,043	0,054	30,551
96,2	0,041	0,027	30,516
96,3	0,038	0,000	30,551
96,4	0,037	-0,003	30,534
96,5	0,036	0,015	30,551
96,6	0,036	0,028	30,481
96,7	0,036	0,021	30,551
96,8	0,037	-0,004	30,499
96,9	0,038	-0,031	30,551
97,0	0,039	-0,047	30,516
97,1	0,039	-0,047	30,534
97,2	0,039	-0,034	30,464
97,3	0,038	-0,015	30,534
97,4	0,037	0,006	30,446
97,5	0,034	0,021	30,534
97,6	0,032	0,026	30,446
97,7	0,029	0,021	30,516
97,8	0,026	0,013	30,534
97,9	0,023	0,008	30,516
98,0	0,021	0,011	30,516
98,1	0,019	0,020	30,551
98,2	0,017	0,023	30,481
98,3	0,016	0,012	30,551
98,4	0,016	-0,006	30,499
98,5	0,015	-0,018	30,534
98,6	0,015	-0,016	30,499
98,7	0,015	-0,007	30,499
98,8	0,015	-0,004	30,481
98,9	0,015	-0,009	30,534
99,0	0,014	-0,011	30,446
99,1	0,014	-0,002	30,499
99,2	0,014	0,012	30,446
99,3	0,014	0,016	30,534
99,4	0,014	0,011	30,446
99,5	0,014	0,007	30,534
99,6	0,014	0,011	30,516
99,7	0,015	0,016	30,551
99,8	0,015	0,013	30,499
99,9	0,016	0,003	30,534
100,0	0,017	-0,003	30,499
100,1	0,018	-0,002	30,534
100,2	0,019	-0,001	30,481
100,3	0,019	-0,007	30,499
100,4	0,020	-0,019	30,446
100,5	0,019	-0,026	30,516
100,6	0,019	-0,023	30,499
100,7	0,018	-0,014	30,516
100,8	0,017	-0,004	30,481
100,9	0,016	0,004	30,534
101,0	0,015	0,009	30,464
101,1	0,014	0,007	30,516
101,2	0,014	0,001	30,464
101,3	0,014	-0,001	30,516
101,4	0,014	0,008	30,429
101,5	0,015	0,020	30,516
101,6	0,016	0,022	30,464
101,7	0,017	0,009	30,534
101,8	0,018	-0,006	30,516
101,9	0,020	-0,011	30,534
102,0	0,021	-0,010	30,464
102,1	0,022	-0,013	30,534
102,2	0,023	-0,022	30,516
102,3	0,023	-0,024	30,481
102,4	0,023	-0,012	30,499
102,5	0,022	0,008	30,551
102,6	0,021	0,020	30,464
102,7	0,020	0,018	30,464
102,8	0,019	0,011	30,464
102,9	0,017	0,009	30,499
103,0	0,015	0,011	30,481
103,1	0,013	0,010	30,499
103,2	0,012	0,004	30,481
103,3	0,010	-0,004	30,516
103,4	0,009	-0,009	30,481
103,5	0,008	-0,010	30,534
103,6	0,007	-0,008	30,429
103,7	0,006	-0,004	30,499
103,8	0,006	-0,001	30,464
103,9	0,006	-0,002	30,481
104,0	0,007	-0,006	30,446
104,1	0,007	-0,008	30,516
104,2	0,008	-0,005	30,394
104,3	0,009	0,001	30,481
104,4	0,011	0,005	30,411
104,5	0,012	0,009	30,516
104,6	0,014	0,013	30,446
104,7	0,015	0,013	30,499
104,8	0,017	0,003	30,481
104,9	0,019	-0,011	30,499
105,0	0,020	-0,015	30,464
105,1	0,021	0,000	30,516
105,2	0,022	0,020	30,429
105,3	0,022	0,024	30,464
105,4	0,022	0,008	30,429
105,5	0,021	-0,013	30,499
105,6	0,020	-0,020	30,464
105,7	0,019	-0,015	30,534
105,8	0,017	-0,010	30,481
105,9	0,015	-0,007	30,481
106,0	0,014	-0,002	30,464
106,1	0,012	0,007	30,481
106,2	0,011	0,011	30,429
106,3	0,010	0,004	30,516
106,4	0,009	-0,006	30,499
106,5	0,009	-0,006	30,534
106,6	0,008	0,004	30,394
106,7	0,008	0,010	30,516
106,8	0,009	0,005	30,446
106,9	0,009	-0,004	30,464
107,0	0,009	-0,003	30,411
107,1	0,010	0,006	30,481
107,2	0,011	0,011	30,464
107,3	0,011	0,010	30,534
107,4	0,012	0,009	30,464
107,5	0,013	0,014	30,481
107,6	0,014	0,017	30,394
107,7	0,015	0,008	30,499
107,8	0,017	-0,007	30,464
107,9	0,018	-0,016	30,481
108,0	0,020	-0,013	30,464
108,1	0,021	-0,002	30,516
108,2	0,023	0,007	30,411
108,3	0,024	0,015	30,481
108,4	0,025	0,023	30,411
108,5	0,025	0,025	30,499
108,6	0,025	0,012	30,446
108,7	0,024	-0,010	30,464
108,8	0,023	-0,026	30,429
108,9	0,021	-0,023	30,481
109,0	0,019	-0,008	30,464
109,1	0,017	0,006	30,499
109,2	0,015	0,009	30,411
109,3	0,013	0,008	30,481
109,4	0,012	0,008	30,411
109,5	0,012	0,011	30,446
109,6	0,012	0,011	30,464
109,7	0,012	0,009	30,499
109,8	0,014	0,007	30,446
109,9	0,015	0,007	30,464
110,0	0,017	0,004	30,411
110,1	0,019	-0,003	30,499
110,2	0,021	-0,012	30,429
110,3	0,022	-0,021	30,464
110,4	0,024	-0,026	30,464
110,5	0,024	-0,026	30,464
110,6	0,024	-0,017	30,411
110,7	0,024	-0,001	30,446
110,8	0,024	0,013	30,411
110,9	0,023	0,017	30,499
111,0	0,022	0,013	30,429
111,1	0,021	0,011	30,464
111,2	0,021	0,015	30,481
111,3	0,020	0,019	30,499
111,4	0,020	0,016	30,446
111,5	0,020	0,006	30,481
111,6	0,020	-0,004	30,464
111,7	0,020	-0,011	30,516
111,8	0,020	-0,018	30,446
111,9	0,020	-0,025	30,516
112,0	0,021	-0,023	30,429
112,1	0,021	-0,008	30,499
112,2	0,023	0,011	30,429
112,3	0,024	0,019	30,429
112,4	0,026	0,009	30,411
112,5	0,028	-0,011	30,499
112,6	0,030	-0,026	30,446
112,7	0,033	-0,025	30,446
112,8	0,036	-0,008	30,429
112,9	0,039	0,019	30,499
113,0	0,041	0,042	30,394
113,1	0,043	0,043	30,446
113,2	0,044	0,015	30,481
113,3	0,044	-0,023	30,464
113,4	0,043	-0,041	30,429
113,5	0,042	-0,023	30,499
113,6	0,040	0,014	30,411
113,7	0,036	0,037	30,499
113,8	0,033	0,029	30,429
113,9	0,029	0,002	30,411
114,0	0,025	-0,019	30,429
114,1	0,022	-0,022	30,516
114,2	0,019	-0,013	30,464
114,3	0,016	-0,002	30,481
114,4	0,014	0,003	30,429
114,5	0,013	0,002	30,481
114,6	0,012	-0,003	30,394
114,7	0,012	-0,005	30,429
114,8	0,012	0,000	30,394
114,9	0,012	0,012	30,446
115,0	0,013	0,023	30,394
115,1	0,014	0,024	30,411
115,2	0,015	0,017	30,411
115,3	0,017	0,006	30,516
115,4	0,018	-0,004	30,429
115,5	0,020	-0,010	30,516
115,6	0,022	-0,008	30,464
115,7	0,025	-0,002	30,446
115,8	0,028	-0,003	30,394
115,9	0,031	-0,019	30,446
116,0	0,034	-0,039	30,429
116,1	0,037	-0,042	30,481
116,2	0,040	-0,017	30,394
116,3	0,043	0,019	30,411
116,4	0,044	0,040	30,394
116,5	0,045	0,041	30,429
116,6	0,045	0,035	30,429
116,7	0,045	0,036	30,499
116,8	0,043	0,034	30,446
116,9	0,041	0,021	30,516
117,0	0,039	0,000	30,411
117,1	0,036	-0,012	30,464
117,2	0,033	-0,013	30,429
117,3	0,030	-0,016	30,499
117,4	0,027	-0,028	30,394
117,5	0,024	-0,035	30,429
117,6	0,022	-0,024	30,411
117,7	0,021	-0,001	30,464
117,8	0,019	0,013	30,429
117,9	0,018	0,010	30,411
118,0	0,018	0,005	30,411
118,1	0,017	0,007	30,499
118,2	0,017	0,011	30,429
118,3	0,016	0,003	30,481
118,4	0,016	-0,013	30,394
118,5	0,015	-0,018	30,464
118,6	0,014	-0,003	30,411
118,7	0,013	0,017	30,446
118,8	0,013	0,021	30,411
118,9	0,012	0,009	30,464
119,0	0,013	-0,004	30,429
119,1	0,013	-0,005	30,481
119,2	0,015	0,001	30,429
119,3	0,017	0,003	30,464
119,4	0,020	-0,004	30,411
119,5	0,024	-0,016	30,429
119,6	0,028	-0,026	30,429
119,7	0,031	-0,027	30,464
119,8	0,035	-0,014	30,429
119,9	0,038	0,011	30,429
120,0	0,040	0,035	30,446
120,1	0,040	0,044	30,481
120,2	0,040	0,030	30,394
120,3	0,038	0,002	30,481
120,4	0,036	-0,023	30,394
120,5	0,032	-0,034	30,481
120,6	0,028	-0,028	30,411
120,7	0,024	-0,013	30,446
120,8	0,020	0,000	30,446
120,9	0,017	0,005	30,446
121,0	0,014	0,001	30,394
121,1	0,012	-0,003	30,429
121,2	0,011	-0,003	30,411
121,3	0,012	0,003	30,464
121,4	0,012	0,009	30,411
121,5	0,014	0,014	30,446
121,6	0,015	0,018	30,394
121,7	0,017	0,021	30,446
121,8	0,018	0,017	30,394
121,9	0,019	0,003	30,464
122,0	0,019	-0,012	30,446
122,1	0,019	-0,019	30,464
122,2	0,018	-0,014	30,411
122,3	0,016	-0,006	30,464
122,4	0,015	-0,004	30,464
122,5	0,013	-0,008	30,429
122,6	0,012	-0,011	30,411
122,7	0,010	-0,008	30,446
122,8	0,009	-0,001	30,429
122,9	0,008	0,005	30,464
123,0	0,008	0,009	30,394
123,1	0,008	0,009	30,446
123,2	0,008	0,005	30,411
123,3	0,008	-0,003	30,429
123,4	0,009	-0,007	30,394
123,5	0,009	-0,005	30,464
123,6	0,009	0,003	30,411
123,7	0,009	0,008	30,481
123,8	0,009	0,009	30,394
123,9	0,009	0,008	30,411
124,0	0,009	0,005	30,411
124,1	0,009	-0,001	30,446
124,2	0,010	-0,009	30,429
124,3	0,011	-0,014	30,464
124,4	0,012	-0,012	30,411
124,5	0,013	-0,006	30,429
124,6	0,015	-0,004	30,411
124,7	0,017	-0,008	30,446
124,8	0,019	-0,010	30,394
124,9	0,021	-0,002	30,446
125,0	0,023	0,011	30,411
125,1	0,024	0,019	30,394
125,2	0,025	0,023	30,411
125,3	0,025	0,025	30,464
125,4	0,024	0,026	30,411
125,5	0,022	0,021	30,534
125,6	0,020	0,007	30,394
125,7	0,018	-0,009	30,516
125,8	0,016	-0,015	30,411
125,9	0,014	-0,010	30,429
126,0	0,012	-0,002	30,394
126,1	0,011	0,000	30,411
126,2	0,010	-0,003	30,394
126,3	0,010	-0,003	30,429
126,4	0,010	0,003	30,394
126,5	0,011	0,011	30,446
126,6	0,012	0,015	30,394
126,7	0,013	0,015	30,464
126,8	0,013	0,010	30,394
126,9	0,014	-0,001	30,394
127,0	0,014	-0,012	30,411
127,1	0,014	-0,016	30,429
127,2	0,013	-0,011	30,429
127,3	0,012	-0,003	30,464
127,4	0,012	-0,002	30,394
127,5	0,012	-0,008	30,446
127,6	0,012	-0,012	30,429
127,7	0,012	-0,008	30,429
127,8	0,013	0,004	30,429
127,9	0,015	0,014	30,411
128,0	0,017	0,016	30,429
128,1	0,020	0,010	30,516
128,2	0,022	-0,002	30,394
128,3	0,025	-0,017	30,429
128,4	0,027	-0,025	30,411
128,5	0,029	-0,016	30,429
128,6	0,030	0,010	30,411
128,7	0,031	0,033	30,446
128,8	0,031	0,035	30,394
128,9	0,030	0,012	30,464
129,0	0,029	-0,017	30,394
129,1	0,028	-0,028	30,411
129,2	0,027	-0,016	30,411
129,3	0,025	0,004	30,464
129,4	0,025	0,013	30,411
129,5	0,024	0,007	30,394
129,6	0,024	-0,010	30,394
129,7	0,024	-0,025	30,464
129,8	0,025	-0,028	30,394
129,9	0,025	-0,016	30,481
130,0	0,026	0,005	30,411
130,1	0,026	0,023	30,446
130,2	0,026	0,028	30,394
130,3	0,026	0,021	30,429
130,4	0,025	0,010	30,394
130,5	0,024	0,003	30,429
130,6	0,022	-0,004	30,394
130,7	0,020	-0,013	30,446
130,8	0,018	-0,020	30,411
130,9	0,016	-0,019	30,429
131,0	0,015	-0,009	30,394
131,1	0,014	0,001	30,411
131,2	0,013	0,003	30,394
131,3	0,013	0,002	30,499
131,4	0,013	0,005	30,394
131,5	0,014	0,014	30,411
131,6	0,016	0,020	30,394
131,7	0,017	0,018	30,411
131,8	0,019	0,012	30,411
131,9	0,021	0,005	30,446
132,0	0,023	0,000	30,429
132,1	0,024	-0,006	30,481
132,2	0,025	-0,014	30,394
132,3	0,025	-0,023	30,446
132,4	0,025	-0,026	30,394
132,5	0,024	-0,024	30,446
132,6	0,022	-0,017	30,394
132,7	0,020	-0,007	30,394
132,8	0,018	0,003	30,394
132,9	0,016	0,010	30,429
133,0	0,014	0,010	30,394
133,1	0,012	0,006	30,429
133,2	0,010	0,001	30,411
133,3	0,008	0,002	30,446
133,4	0,008	0,009	30,394
133,5	0,007	0,014	30,429
133,6	0,008	0,008	30,411
133,7	0,009	-0,004	30,446
133,8	0,010	-0,011	30,411
133,9	0,012	-0,008	30,411
134,0	0,014	0,000	30,394
134,1	0,017	0,000	30,429
134,2	0,019	-0,012	30,394
134,3	0,022	-0,022	30,429
134,4	0,024	-0,018	30,394
134,5	0,025	0,001	30,464
134,6	0,026	0,020	30,411
134,7	0,027	0,029	30,394
134,8	0,028	0,027	30,394
134,9	0,028	0,023	30,446
135,0	0,028	0,018	30,394
135,1	0,027	0,008	30,446
135,2	0,027	-0,009	30,394
135,3	0,027	-0,021	30,429
135,4	0,026	-0,018	30,411
135,5	0,026	0,001	30,429
135,6	0,026	0,021	30,411
135,7	0,027	0,027	30,446
135,8	0,027	0,014	30,394
135,9	0,027	-0,009	30,411
136,0	0,028	-0,028	30,429
136,1	0,029	-0,032	30,429
136,2	0,029	-0,019	30,394
136,3	0,030	0,005	30,446
136,4	0,030	0,024	30,411
136,5	0,030	0,024	30,464
136,6	0,030	0,006	30,394
136,7	0,029	-0,016	30,411
136,8	0,029	-0,024	30,394
136,9	0,028	-0,013	30,429
137,0	0,026	0,009	30,394
137,1	0,025	0,025	30,429
137,2	0,023	0,026	30,394
137,3	0,021	0,012	30,429
137,4	0,020	-0,005	30,411
137,5	0,018	-0,017	30,464
137,6	0,018	-0,020	30,394
137,7	0,017	-0,017	30,464
137,8	0,017	-0,012	30,394
137,9	0,018	-0,008	30,411
138,0	0,019	-0,006	30,394
138,1	0,020	-0,007	30,429
138,2	0,022	-0,010	30,394
138,3	0,023	-0,007	30,446
138,4	0,024	0,008	30,394
138,5	0,025	0,028	30,429
138,6	0,025	0,036	30,394
138,7	0,024	0,021	30,429
138,8	0,023	-0,005	30,394
138,9	0,022	-0,022	30,429
139,0	0,020	-0,021	30,394
139,1	0,018	-0,010	30,481
139,2	0,016	-0,004	30,394
139,3	0,015	-0,003	30,411
139,4	0,014	0,000	30,411
139,5	0,014	0,005	30,411
139,6	0,015	0,003	30,394
139,7	0,016	-0,010	30,464
139,8	0,018	-0,019	30,394
139,9	0,020	-0,011	30,429
140,0	0,021	0,013	30,394
140,1	0,022	0,032	30,411
140,2	0,023	0,027	30,394
140,3	0,023	0,004	30,394
140,4	0,022	-0,015	30,411
140,5	0,021	-0,016	30,429
140,6	0,019	-0,003	30,394
140,7	0,017	0,007	30,446
140,8	0,015	0,004	30,394
140,9	0,013	-0,007	30,429
141,0	0,011	-0,013	30,411
141,1	0,010	-0,008	30,411
141,2	0,010	0,004	30,394
141,3	0,010	0,011	30,446
141,4	0,011	0,008	30,411
141,5	0,012	-0,001	30,394
141,6	0,013	-0,009	30,394
141,7	0,015	-0,014	30,446
141,8	0,016	-0,015	30,394
141,9	0,018	-0,012	30,429
142,0	0,019	-0,002	30,411
142,1	0,020	0,013	30,411
142,2	0,021	0,021	30,394
142,3	0,021	0,014	30,394
142,4	0,021	-0,005	30,394
142,5	0,021	-0,020	30,446
142,6	0,021	-0,021	30,411
142,7	0,020	-0,011	30,446
142,8	0,020	0,002	30,411
142,9	0,019	0,011	30,394
143,0	0,019	0,016	30,394
143,1	0,018	0,013	30,394
143,2	0,017	0,002	30,394
143,3	0,016	-0,010	30,446
143,4	0,016	-0,013	30,394
143,5	0,015	-0,001	30,394
143,6	0,014	0,016	30,411
143,7	0,014	0,023	30,394
143,8	0,014	0,015	30,394
143,9	0,014	0,001	30,394
144,0	0,015	-0,006	30,394
144,1	0,016	0,000	30,429
144,2	0,019	0,012	30,394
144,3	0,021	0,019	30,446
144,4	0,025	0,011	30,394
144,5	0,029	-0,010	30,429
144,6	0,033	-0,031	30,394
144,7	0,037	-0,033	30,429
144,8	0,041	-0,010	30,394
144,9	0,044	0,025	30,429
145,0	0,046	0,047	30,394
145,1	0,048	0,042	30,394
145,2	0,048	0,013	30,394
145,3	0,047	-0,020	30,429
145,4	0,044	-0,041	30,394
145,5	0,041	-0,040	30,429
145,6	0,037	-0,022	30,411
145,7	0,032	0,004	30,429
145,8	0,027	0,021	30,394
145,9	0,022	0,020	30,429
146,0	0,018	0,006	30,394
146,1	0,014	-0,007	30,411
146,2	0,010	-0,008	30,394
146,3	0,008	-0,004	30,394
146,4	0,006	-0,002	30,394
146,5	0,005	-0,005	30,411
146,6	0,005	-0,008	30,394
146,7	0,005	-0,008	30,429
146,8	0,006	-0,006	30,394
146,9	0,007	-0,005	30,446
147,0	0,008	-0,003	30,394
147,1	0,009	0,001	30,411
147,2	0,010	0,005	30,394
147,3	0,010	0,006	30,429
147,4	0,011	0,007	30,394
147,5	0,011	0,009	30,446
147,6	0,011	0,011	30,394
147,7	0,011	0,007	30,394
147,8	0,010	-0,003	30,394
147,9	0,010	-0,010	30,394
148,0	0,010	-0,010	30,394
148,1	0,009	-0,003	30,464
148,2	0,009	0,002	30,394
148,3	0,008	0,000	30,411
148,4	0,008	-0,003	30,394
148,5	0,008	0,000	30,411
148,6	0,007	0,008	30,394
148,7	0,007	0,014	30,394
148,8	0,007	0,011	30,394
148,9	0,007	0,001	30,411
149,0	0,007	-0,004	30,394
149,1	0,007	-0,002	30,411
149,2	0,007	0,003	30,394
149,3	0,008	0,004	30,394
149,4	0,008	-0,001	30,394
149,5	0,009	-0,003	30,429
149,6	0,010	0,003	30,394
149,7	0,011	0,011	30,429
149,8	0,011	0,010	30,394
149,9	0,012	-0,003	30,394
150,0	0,012	-0,016	30,411
150,1	0,012	-0,016	30,429
150,2	0,012	-0,004	30,394
150,3	0,011	0,005	30,394
150,4	0,010	0,004	30,394
150,5	0,009	-0,001	30,429
150,6	0,008	-0,003	30,411
150,7	0,008	-0,004	30,411
150,8	0,008	-0,008	30,394
150,9	0,008	-0,014	30,446
151,0	0,010	-0,011	30,394
151,1	0,011	0,000	30,411
151,2	0,014	0,012	30,394
151,3	0,017	0,013	30,411
151,4	0,021	0,002	30,394
151,5	0,024	-0,012	30,411
151,6	0,027	-0,020	30,411
151,7	0,030	-0,021	30,446
151,8	0,033	-0,011	30,394
151,9	0,034	0,009	30,394
152,0	0,034	0,033	30,394
152,1	0,033	0,043	30,411
152,2	0,031	0,030	30,394
152,3	0,028	0,003	30,411
152,4	0,024	-0,016	30,394
152,5	0,020	-0,015	30,429
152,6	0,016	-0,004	30,411
152,7	0,013	0,000	30,411
152,8	0,010	-0,005	30,411
152,9	0,008	-0,009	30,411
153,0	0,007	-0,005	30,411
153,1	0,007	0,004	30,394
153,2	0,008	0,009	30,394
153,3	0,010	0,007	30,429
153,4	0,013	0,005	30,394
153,5	0,015	0,008	30,411
153,6	0,018	0,015	30,394
153,7	0,020	0,022	30,464
153,8	0,022	0,022	30,394
153,9	0,023	0,014	30,429
154,0	0,023	0,001	30,411
154,1	0,022	-0,012	30,429
154,2	0,021	-0,019	30,394
154,3	0,019	-0,020	30,394
154,4	0,018	-0,017	30,411
154,5	0,016	-0,011	30,429
154,6	0,014	-0,004	30,394
154,7	0,013	0,000	30,394
154,8	0,012	-0,001	30,394
154,9	0,012	-0,005	30,411
155,0	0,012	-0,005	30,394
155,1	0,013	0,003	30,429
155,2	0,014	0,016	30,394
155,3	0,015	0,021	30,411
155,4	0,015	0,011	30,394
155,5	0,016	-0,006	30,394
155,6	0,016	-0,019	30,411
155,7	0,016	-0,019	30,411
155,8	0,016	-0,009	30,394
155,9	0,016	0,001	30,394
156,0	0,016	0,006	30,394
156,1	0,016	0,007	30,411
156,2	0,016	0,003	30,394
156,3	0,016	-0,005	30,411
156,4	0,017	-0,015	30,394
156,5	0,018	-0,020	30,394
156,6	0,019	-0,011	30,394
156,7	0,020	0,008	30,411
156,8	0,021	0,023	30,394
156,9	0,021	0,023	30,411
157,0	0,021	0,014	30,394
157,1	0,020	0,007	30,394
157,2	0,018	0,009	30,394
157,3	0,016	0,009	30,394
157,4	0,014	0,000	30,394
157,5	0,011	-0,011	30,429
157,6	0,009	-0,015	30,394
157,7	0,007	-0,009	30,394
157,8	0,006	-0,002	30,394
157,9	0,005	0,000	30,394
158,0	0,005	-0,001	30,394
158,1	0,006	0,002	30,394
158,2	0,008	0,005	30,394
158,3	0,011	0,002	30,394
158,4	0,013	-0,002	30,394
158,5	0,015	0,005	30,411
158,6	0,017	0,018	30,394
158,7	0,019	0,022	30,394
158,8	0,020	0,005	30,394
158,9	0,019	-0,019	30,429
159,0	0,018	-0,026	30,411
159,1	0,017	-0,012	30,394
159,2	0,015	0,006	30,394
159,3	0,013	0,009	30,411
159,4	0,012	0,001	30,394
159,5	0,011	-0,007	30,394
159,6	0,010	-0,007	30,394
159,7	0,011	-0,004	30,411
159,8	0,013	-0,003	30,394
159,9	0,016	-0,003	30,394
160,0	0,020	-0,006	30,394
160,1	0,024	-0,018	30,429
160,2	0,028	-0,033	30,394
160,3	0,031	-0,032	30,394
160,4	0,034	-0,008	30,411
160,5	0,037	0,027	30,394
160,6	0,038	0,046	30,394
160,7	0,039	0,038	30,394
160,8	0,038	0,014	30,394
160,9	0,038	-0,009	30,429
161,0	0,036	-0,022	30,394
161,1	0,035	-0,024	30,394
161,2	0,033	-0,011	30,394
161,3	0,031	0,011	30,394
161,4	0,030	0,023	30,394
161,5	0,029	0,010	30,394
161,6	0,028	-0,020	30,394
161,7	0,027	-0,038	30,429
161,8	0,026	-0,025	30,394
161,9	0,026	0,004	30,394
162,0	0,025	0,025	30,394
162,1	0,025	0,028	30,394
162,2	0,024	0,021	30,394
162,3	0,024	0,014	30,394
162,4	0,023	0,006	30,394
162,5	0,023	-0,002	30,411
162,6	0,023	-0,001	30,394
162,7	0,022	0,010	30,394
162,8	0,022	0,018	30,394
162,9	0,022	0,007	30,394
163,0	0,022	-0,018	30,394
163,1	0,021	-0,035	30,394
163,2	0,021	-0,030	30,394
163,3	0,020	-0,012	30,446
163,4	0,020	0,003	30,394
163,5	0,019	0,009	30,411
163,6	0,019	0,011	30,394
163,7	0,019	0,009	30,429
163,8	0,020	-0,002	30,394
163,9	0,021	-0,015	30,394
164,0	0,022	-0,017	30,411
164,1	0,024	0,000	30,394
164,2	0,025	0,021	30,394
164,3	0,027	0,026	30,394
164,4	0,028	0,011	30,394
164,5	0,028	-0,013	30,394
164,6	0,028	-0,029	30,394
164,7	0,028	-0,031	30,394
164,8	0,026	-0,021	30,394
164,9	0,025	-0,003	30,394
165,0	0,023	0,014	30,394
165,1	0,020	0,019	30,394
165,2	0,018	0,011	30,394
165,3	0,016	-0,002	30,394
165,4	0,014	-0,006	30,394
165,5	0,013	0,001	30,394
165,6	0,013	0,011	30,394
165,7	0,013	0,014	30,394
165,8	0,013	0,010	30,394
165,9	0,014	0,003	30,429
166,0	0,014	-0,005	30,394
166,1	0,015	-0,013	30,394
166,2	0,015	-0,016	30,394
166,3	0,015	-0,013	30,394
166,4	0,014	-0,003	30,394
166,5	0,013	0,008	30,394
166,6	0,012	0,013	30,394
166,7	0,010	0,012	30,411
166,8	0,009	0,007	30,394
166,9	0,008	0,002	30,411
167,0	0,008	0,002	30,394
167,1	0,008	0,006	30,394
167,2	0,009	0,010	30,394
167,3	0,011	0,007	30,394
167,4	0,013	0,000	30,394
167,5	0,015	-0,002	30,411
167,6	0,018	0,005	30,394
167,7	0,020	0,009	30,394
167,8	0,022	-0,003	30,394
167,9	0,023	-0,026	30,394
168,0	0,023	-0,037	30,411
168,1	0,022	-0,025	30,394
168,2	0,020	0,000	30,394
168,3	0,018	0,013	30,394
168,4	0,016	0,009	30,394
168,5	0,013	0,000	30,411
168,6	0,011	0,000	30,394
168,7	0,010	0,004	30,394
168,8	0,009	0,003	30,394
168,9	0,009	-0,002	30,394
169,0	0,009	0,001	30,394
169,1	0,011	0,012	30,394
169,2	0,013	0,018	30,411
