time [µs]	HF [V]	NF [V]	TGC [dB]
168,9	0,003	-0,002	29,536
169,0	0,004	-0,002	29,501
169,1	0,004	0,000	29,484
169,2	0,004	0,002	29,466
169,3	0,003	0,003	29,501
169,4	0,002	0,002	29,484
169,5	0,002	0,000	29,501
169,6	0,002	-0,002	29,449
169,7	0,002	-0,002	29,554
169,8	0,002	0,000	29,449
169,9	0,001	0,001	29,519
170,0	0,001	0,001	29,466
170,1	0,001	0,000	29,519
170,2	0,002	-0,002	29,501
170,3	0,002	-0,003	29,519
170,4	0,003	-0,002	29,484
170,5	0,003	-0,001	29,571
170,6	0,003	0,000	29,466
170,7	0,002	0,000	29,484
170,8	0,002	0,000	29,466
170,9	0,001	0,000	29,484
171,0	0,001	0,001	29,449
171,1	0,001	0,000	29,501
171,2	0,001	0,000	29,484
171,3	0,001	-0,001	29,536
171,4	0,001	0,000	29,501
171,5	0,001	0,000	29,519
171,6	0,001	0,000	29,466
171,7	0,001	-0,001	29,536
171,8	0,002	-0,002	29,484
171,9	0,003	-0,002	29,466
172,0	0,003	-0,002	29,449
172,1	0,003	-0,001	29,484
172,2	0,002	0,000	29,466
172,3	0,001	0,001	29,519
172,4	0,001	0,000	29,449
172,5	0,002	-0,002	29,519
172,6	0,003	-0,002	29,449
172,7	0,004	0,000	29,501
172,8	0,004	0,002	29,466
172,9	0,003	0,003	29,536
173,0	0,003	0,000	29,466
173,1	0,004	-0,003	29,554
173,2	0,005	-0,005	29,466
173,3	0,005	-0,004	29,554
173,4	0,005	-0,001	29,449
173,5	0,003	0,001	29,466
173,6	0,002	0,002	29,466
173,7	0,001	0,001	29,519
173,8	0,001	-0,001	29,484
173,9	0,002	-0,002	29,484
174,0	0,003	-0,001	29,466
174,1	0,003	0,000	29,536
174,2	0,002	0,001	29,449
174,3	0,002	0,001	29,466
174,4	0,001	0,001	29,484
174,5	0,001	0,001	29,484
174,6	0,001	0,001	29,449
174,7	0,001	0,001	29,519
174,8	0,001	0,000	29,484
174,9	0,001	-0,001	29,484
175,0	0,002	-0,002	29,466
175,1	0,002	-0,002	29,484
175,2	0,003	-0,002	29,449
175,3	0,003	-0,001	29,501
175,4	0,003	0,001	29,466
175,5	0,002	0,002	29,519
175,6	0,002	0,002	29,449
175,7	0,002	0,000	29,519
175,8	0,003	-0,002	29,466
175,9	0,003	-0,003	29,519
176,0	0,003	-0,003	29,484
176,1	0,003	-0,002	29,501
176,2	0,002	-0,001	29,449
176,3	0,002	-0,001	29,484
176,4	0,002	0,000	29,466
176,5	0,001	0,000	29,501
176,6	0,001	0,000	29,466
176,7	0,001	-0,001	29,449
176,8	0,002	-0,002	29,449
176,9	0,003	-0,003	29,519
177,0	0,003	-0,002	29,501
177,1	0,003	-0,001	29,484
177,2	0,003	0,000	29,449
177,3	0,002	0,000	29,501
177,4	0,001	0,000	29,466
177,5	0,001	-0,001	29,484
177,6	0,002	-0,001	29,449
177,7	0,002	0,000	29,536
177,8	0,002	0,000	29,466
177,9	0,001	0,000	29,484
178,0	0,000	0,000	29,484
178,1	0,001	-0,001	29,501
178,2	0,002	-0,002	29,466
178,3	0,003	-0,003	29,536
178,4	0,004	-0,003	29,466
178,5	0,004	-0,002	29,554
178,6	0,004	0,000	29,466
178,7	0,003	0,002	29,466
178,8	0,002	0,001	29,449
178,9	0,002	-0,001	29,501
179,0	0,002	-0,002	29,466
179,1	0,003	-0,002	29,536
179,2	0,003	0,000	29,466
179,3	0,003	0,000	29,501
179,4	0,003	-0,001	29,449
179,5	0,003	0,000	29,484
179,6	0,004	0,001	29,501
179,7	0,003	0,003	29,501
179,8	0,003	0,003	29,449
179,9	0,002	0,001	29,501
180,0	0,001	-0,001	29,449
180,1	0,001	-0,001	29,466
180,2	0,001	0,000	29,466
180,3	0,001	-0,001	29,501
180,4	0,002	-0,002	29,466
180,5	0,002	-0,002	29,501
180,6	0,002	-0,001	29,466
180,7	0,002	0,000	29,484
180,8	0,001	0,000	29,449
180,9	0,001	-0,001	29,501
181,0	0,001	-0,001	29,466
181,1	0,001	-0,001	29,484
181,2	0,002	-0,002	29,466
181,3	0,003	-0,003	29,519
181,4	0,003	-0,003	29,449
181,5	0,003	-0,001	29,501
181,6	0,002	0,000	29,466
181,7	0,002	0,000	29,484
181,8	0,002	-0,002	29,501
181,9	0,003	-0,003	29,501
182,0	0,003	-0,002	29,449
182,1	0,003	0,000	29,501
182,2	0,003	0,001	29,466
182,3	0,002	0,000	29,501
182,4	0,002	-0,001	29,449
182,5	0,002	-0,001	29,536
182,6	0,002	0,000	29,484
182,7	0,002	0,001	29,484
182,8	0,002	0,001	29,484
182,9	0,002	-0,001	29,466
183,0	0,002	-0,002	29,449
183,1	0,003	-0,003	29,449
183,2	0,004	-0,003	29,449
183,3	0,004	-0,003	29,449
183,4	0,005	-0,003	29,449
183,5	0,005	-0,002	29,449
183,6	0,005	-0,001	29,449
183,7	0,004	0,000	29,431
183,8	0,003	0,001	29,291
183,9	0,003	0,001	29,291
184,0	0,002	0,000	29,134
184,1	0,003	-0,001	27,997
184,2	0,003	-0,002	23,290
184,3	0,004	-0,001	18,933
184,4	0,004	-0,001	15,311
184,5	0,004	0,000	11,689
184,6	0,004	0,000	8,206
184,7	0,004	0,000	5,372
184,8	0,004	0,001	3,587
184,9	0,004	0,001	2,275
185,0	0,004	0,002	1,417
185,1	0,004	0,002	0,787
185,2	0,004	0,002	0,472
185,3	0,003	0,002	0,367
185,4	0,003	0,002	0,315
185,5	0,003	0,001	0,315
185,6	0,003	0,001	0,297
185,7	0,003	0,001	0,280
185,8	0,003	0,001	0,157
185,9	0,003	0,001	0,157
186,0	0,003	0,001	0,157
186,1	0,003	0,001	0,157
186,2	0,002	0,001	0,157
186,3	0,002	0,001	0,157
186,4	0,002	0,001	0,157
186,5	0,002	0,001	0,157
186,6	0,002	0,001	0,157
186,7	0,002	0,001	0,157
186,8	0,002	0,001	0,157
186,9	0,002	0,001	0,157
187,0	0,002	0,001	0,157
187,1	0,002	0,001	0,157
187,2	0,002	0,001	0,157
187,3	0,002	0,001	0,157
187,4	0,002	0,001	0,157
187,5	0,002	0,001	0,157
187,6	0,002	0,001	0,157
187,7	0,002	0,001	0,157
187,8	0,002	0,001	0,157
187,9	0,002	0,001	0,157
188,0	0,002	0,001	0,157
188,1	0,002	0,001	0,157
188,2	0,002	0,001	0,157
188,3	0,002	0,001	0,157
188,4	0,002	0,001	0,157
188,5	0,002	0,001	0,157
188,6	0,002	0,001	0,157
188,7	0,002	0,001	0,157
188,8	0,002	0,001	0,157
188,9	0,002	0,001	0,157
189,0	0,002	0,001	0,157
189,1	0,002	0,001	0,157
189,2	0,002	0,001	0,157
189,3	0,002	0,001	0,157
189,4	0,002	0,001	0,157
189,5	0,002	0,001	0,157
189,6	0,002	0,001	0,157
189,7	0,001	0,001	0,157
189,8	0,001	0,001	0,157
189,9	0,002	0,001	0,157
190,0	0,002	0,001	0,157
190,1	0,002	0,001	0,157
190,2	0,002	0,001	0,140
190,3	0,002	0,001	0,157
190,4	0,001	0,001	0,157
190,5	0,001	0,001	0,157
190,6	0,001	0,000	0,157
190,7	0,001	0,000	0,157
190,8	0,002	0,000	0,157
190,9	0,002	0,001	0,157
191,0	0,002	0,001	0,157
191,1	0,002	0,001	0,157
191,2	0,002	0,001	0,157
191,3	0,002	0,001	0,157
191,4	0,002	0,001	0,157
191,5	0,002	0,001	0,157
191,6	0,002	0,001	0,157
191,7	0,002	0,001	0,140
191,8	0,002	0,001	0,175
191,9	0,002	0,001	0,175
192,0	0,002	0,001	0,157
192,1	0,002	0,001	0,157
192,2	0,002	0,001	0,157
192,3	0,001	0,001	0,157
192,4	0,001	0,001	0,157
192,5	0,001	0,001	0,157
192,6	0,002	0,001	0,157
192,7	0,002	0,001	0,157
192,8	0,002	0,001	0,157
192,9	0,002	0,001	0,157
193,0	0,002	0,001	0,157
193,1	0,002	0,001	0,157
193,2	0,002	0,001	0,157
193,3	0,002	0,001	0,157
193,4	0,002	0,001	0,157
193,5	0,002	0,001	0,157
193,6	0,002	0,001	0,157
193,7	0,002	0,001	0,157
193,8	0,002	0,000	0,157
193,9	0,002	0,001	0,157
194,0	0,002	0,001	0,157
194,1	0,002	0,001	0,157
194,2	0,002	0,000	0,157
194,3	0,002	0,000	0,157
194,4	0,002	0,001	0,157
194,5	0,002	0,001	0,157
194,6	0,002	0,001	0,157
194,7	0,002	0,001	0,157
194,8	0,002	0,001	0,157
194,9	0,002	0,001	0,157
195,0	0,002	0,001	0,157
195,1	0,002	0,001	0,157
195,2	0,002	0,001	0,157
195,3	0,002	0,001	0,157
195,4	0,002	0,001	0,157
195,5	0,002	0,001	0,157
195,6	0,002	0,000	0,157
195,7	0,002	0,001	0,157
195,8	0,002	0,002	0,157
195,9	0,002	0,001	0,157
196,0	0,002	0,000	0,157
196,1	0,002	0,000	0,157
196,2	0,002	0,001	0,157
196,3	0,002	0,002	0,157
196,4	0,002	0,000	0,157
196,5	0,002	-0,001	0,140
196,6	0,002	0,000	0,157
196,7	0,002	0,002	0,157
196,8	0,002	0,002	0,157
196,9	0,002	-0,001	0,157
197,0	0,002	-0,001	0,157
197,1	0,002	0,001	0,157
197,2	0,002	0,003	0,157
197,3	0,002	0,001	0,157
197,4	0,003	-0,002	0,157
197,5	0,003	0,000	0,157
197,6	0,003	0,003	0,157
197,7	0,003	0,002	0,157
197,8	0,003	-0,001	0,157
197,9	0,003	-0,002	0,157
198,0	0,003	0,001	0,157
198,1	0,004	0,004	0,157
198,2	0,004	0,001	0,157
198,3	0,004	-0,003	0,122
198,4	0,004	-0,001	0,157
198,5	0,005	0,004	0,175
198,6	0,005	0,004	0,157
198,7	0,005	-0,002	0,157
198,8	0,005	-0,005	0,157
198,9	0,006	0,001	0,157
199,0	0,006	0,006	0,157
199,1	0,006	0,002	0,157
199,2	0,007	-0,005	0,157
199,3	0,007	-0,004	0,157
199,4	0,007	0,005	0,157
199,5	0,008	0,007	0,157
199,6	0,008	-0,003	0,157
199,7	0,009	-0,008	0,157
199,8	0,009	0,000	0,157
199,9	0,010	0,010	0,157
