time,Y 
0.260104,0.5750803
0.260126,0.5687056
0.260148,0.5750803
0.260170,0.5712555
0.260192,0.5712555
0.260215,0.5738054
0.260237,0.5687056
0.260259,0.5725305
0.260281,0.5712555
0.260303,0.5687056
0.260326,0.5750803
0.260348,0.5687056
0.260370,0.5750803
0.260392,0.5725305
0.260414,0.5725305
0.260437,0.5750803
0.260459,0.5725305
0.260481,0.5738054
0.260503,0.5725305
0.260525,0.5699806
0.260548,0.5750803
0.260570,0.5699806
0.260592,0.5725305
0.260614,0.5725305
0.260637,0.5699806
0.260659,0.5750803
0.260681,0.5712555
0.260703,0.5725305
0.260725,0.5750803
0.260748,0.5699806
0.260770,0.5725305
0.260792,0.5712555
0.260814,0.5687056
0.260836,0.5725305
0.260859,0.5725305
0.260881,0.5750803
0.260903,0.5725305
0.260925,0.5725305
0.260947,0.5750803
0.260970,0.5699806
0.260992,0.5725305
0.261014,0.5725305
0.261036,0.5687056
0.261058,0.5738054
0.261081,0.5725305
0.261103,0.5725305
0.261125,0.5750803
0.261147,0.5687056
0.261170,0.5725305
0.261192,0.5725305
0.261214,0.5699806
0.261236,0.5738054
0.261258,0.5687056
0.261281,0.5725305
0.261303,0.5725305
0.261325,0.5725305
0.261347,0.5750803
0.261369,0.5712555
0.261392,0.5725305
0.261414,0.5725305
0.261436,0.5687056
0.261458,0.5738054
0.261480,0.5725305
0.261503,0.5750803
0.261525,0.5738054
0.261547,0.5699806
0.261569,0.5725305
0.261591,0.5712555
0.261614,0.5687056
0.261636,0.5750803
0.261658,0.5687056
0.261680,0.5750803
0.261703,0.5725305
0.261725,0.5725305
0.261747,0.5750803
0.261769,0.5687056
0.261791,0.5725305
0.261814,0.5712555
0.261836,0.5699806
0.261858,0.5750803
0.261880,0.5712555
0.261902,0.5725305
0.261925,0.5750803
0.261947,0.5687056
0.261969,0.5725305
0.261991,0.5725305
0.262013,0.5699806
0.262036,0.5725305
0.262058,0.5699806
0.262080,0.5750803
0.262102,0.5725305
0.262124,0.5725305
0.262147,0.5750803
0.262169,0.5687056
0.262191,0.5725305
0.262213,0.5725305
0.262236,0.5699806
0.262258,0.5738054
0.262280,0.5725305
0.262302,0.5712555
0.262324,0.5750803
0.262347,0.5699806
0.262369,0.5725305
0.262391,0.5725305
0.262413,0.5699806
0.262435,0.5725305
0.262458,0.5687056
0.262480,0.5750803
0.262502,0.5725305
0.262524,0.5712555
0.262546,0.5738054
0.262569,0.5699806
0.262591,0.5725305
0.262613,0.5738054
0.262635,0.5699806
0.262657,0.5750803
0.262680,0.5725305
0.262702,0.5725305
0.262724,0.5750803
0.262746,0.5687056
0.262769,0.5725305
0.262791,0.5725305
0.262813,0.5687056
0.262835,0.5750803
0.262857,0.5687056
0.262880,0.5712555
0.262902,0.5725305
0.262924,0.5725305
0.262946,0.5750803
0.262968,0.5687056
0.262991,0.5725305
0.263013,0.5738054
0.263035,0.5687056
0.263057,0.5750803
0.263079,0.5712555
0.263102,0.5725305
0.263124,0.5750803
0.263146,0.5699806
0.263168,0.5725305
0.263190,0.5712555
0.263213,0.5687056
0.263235,0.5750803
0.263257,0.5699806
0.263279,0.5750803
0.263302,0.5712555
0.263324,0.5725305
0.263346,0.5750803
0.263368,0.5699806
0.263390,0.5725305
0.263413,0.5725305
0.263435,0.5687056
0.263457,0.5750803
0.263479,0.5725305
0.263501,0.5738054
0.263524,0.5750803
0.263546,0.5699806
0.263568,0.5738054
0.263590,0.5725305
0.263612,0.5699806
0.263635,0.5750803
0.263657,0.5712555
0.263679,0.5725305
0.263701,0.5725305
0.263723,0.5712555
0.263746,0.5750803
0.263768,0.5687056
0.263790,0.5712555
0.263812,0.5725305
0.263835,0.5687056
0.263857,0.5750803
0.263879,0.5725305
0.263901,0.5725305
0.263923,0.5750803
0.263946,0.5699806
0.263968,0.5725305
0.263990,0.5725305
0.264012,0.5687056
0.264034,0.5750803
0.264057,0.5687056
0.264079,0.5725305
0.264101,0.5725305
0.264123,0.5699806
0.264145,0.5750803
0.264168,0.5725305
0.264190,0.5725305
0.264212,0.5750803
0.264234,0.5699806
0.264256,0.5725305
0.264279,0.5712555
0.264301,0.5699806
0.264323,0.5750803
0.264345,0.5699806
0.264368,0.5725305
0.264390,0.5725305
0.264412,0.5725305
0.264434,0.5750803
0.264456,0.5699806
0.264479,0.5725305
0.264501,0.5725305
0.264523,0.5699806
0.264545,0.5750803
0.264567,0.5738054
0.264590,0.5738054
0.264612,0.5738054
0.264634,0.5687056
0.264656,0.5712555
0.264678,0.5725305
0.264701,0.5687056
0.264723,0.5750803
0.264745,0.5687056
0.264767,0.5725305
0.264789,0.5712555
0.264812,0.5687056
0.264834,0.5738054
0.264856,0.5699806
0.264878,0.5725305
0.264901,0.5712555
0.264923,0.5699806
0.264945,0.5750803
0.264967,0.5725305
0.264989,0.5712555
0.265012,0.5750803
0.265034,0.5687056
0.265056,0.5725305
0.265078,0.5725305
0.265100,0.5687056
0.265123,0.5750803
0.265145,0.5725305
0.265167,0.5738054
0.265189,0.5725305
0.265211,0.5725305
0.265234,0.5750803
0.265256,0.5687056
0.265278,0.5725305
0.265300,0.5725305
0.265322,0.5687056
0.265345,0.5750803
0.265367,0.5725305
0.265389,0.5725305
0.265411,0.5750803
0.265434,0.5687056
0.265456,0.5712555
0.265478,0.5725305
0.265500,0.5699806
0.265522,0.5738054
0.265545,0.5725305
0.265567,0.5712555
0.265589,0.5750803
0.265611,0.5687056
0.265633,0.5750803
0.265656,0.5699806
0.265678,0.5725305
0.265700,0.5712555
0.265722,0.5687056
0.265744,0.5738054
0.265767,0.5725305
0.265789,0.5725305
0.265811,0.5738054
0.265833,0.5687056
0.265855,0.5725305
0.265878,0.5712555
0.265900,0.5687056
0.265922,0.5750803
0.265944,0.5725305
0.265967,0.5725305
0.265989,0.5750803
0.266011,0.5687056
0.266033,0.5725305
0.266055,0.5699806
0.266078,0.5687056
0.266100,0.5750803
0.266122,0.5687056
0.266144,0.5750803
0.266166,0.5725305
0.266189,0.5725305
0.266211,0.5738054
0.266233,0.5687056
0.266255,0.5712555
0.266277,0.5738054
0.266300,0.5699806
0.266322,0.5750803
0.266344,0.5725305
0.266366,0.5725305
0.266388,0.5725305
0.266411,0.5687056
0.266433,0.5725305
0.266455,0.5712555
0.266477,0.5687056
0.266500,0.5738054
0.266522,0.5725305
0.266544,0.5699806
0.266566,0.5712555
0.266588,0.5725305
0.266611,0.5750803
0.266633,0.5699806
0.266655,0.5725305
0.266677,0.5725305
0.266699,0.5687056
0.266722,0.5750803
0.266744,0.5725305
0.266766,0.5725305
0.266788,0.5750803
0.266810,0.5687056
0.266833,0.5725305
0.266855,0.5712555
0.266877,0.5699806
0.266899,0.5750803
0.266921,0.5712555
0.266944,0.5725305
0.266966,0.5750803
0.266988,0.5725305
0.267010,0.5712555
0.267033,0.5687056
0.267055,0.5725305
0.267077,0.5725305
0.267099,0.5687056
0.267121,0.5712555
0.267144,0.5725305
0.267166,0.5699806
0.267188,0.5750803
0.267210,0.5725305
0.267232,0.5750803
0.267255,0.5725305
0.267277,0.5699806
0.267299,0.5750803
0.267321,0.5699806
0.267343,0.5712555
0.267366,0.5725305
0.267388,0.5687056
0.267410,0.5738054
0.267432,0.5712555
0.267454,0.5712555
0.267477,0.5750803
0.267499,0.5687056
0.267521,0.5725305
0.267543,0.5725305
0.267566,0.5699806
0.267588,0.5750803
0.267610,0.5725305
0.267632,0.5725305
0.267654,0.5750803
0.267677,0.5687056
0.267699,0.5750803
0.267721,0.5687056
0.267743,0.5712555
0.267765,0.5725305
0.267788,0.5687056
0.267810,0.5750803
0.267832,0.5725305
0.267854,0.5725305
0.267876,0.5750803
0.267899,0.5687056
0.267921,0.5725305
0.267943,0.5725305
0.267965,0.5687056
0.267987,0.5750803
0.268010,0.5738054
0.268032,0.5712555
0.268054,0.5750803
0.268076,0.5699806
0.268099,0.5750803
0.268121,0.5712555
0.268143,0.5712555
0.268165,0.5712555
0.268187,0.5699806
0.268210,0.5750803
0.268232,0.5738054
0.268254,0.5725305
0.268276,0.5750803
0.268298,0.5687056
0.268321,0.5712555
0.268343,0.5725305
0.268365,0.5687056
0.268387,0.5750803
0.268409,0.5712555
0.268432,0.5712555
0.268454,0.5738054
0.268476,0.5699806
0.268498,0.5750803
0.268520,0.5725305
0.268543,0.5725305
0.268565,0.5738054
0.268587,0.5699806
0.268609,0.5750803
0.268632,0.5725305
0.268654,0.5725305
0.268676,0.5750803
0.268698,0.5687056
0.268720,0.5725305
0.268743,0.5712555
0.268765,0.5687056
0.268787,0.5750803
0.268809,0.5725305
0.268831,0.5725305
0.268854,0.5750803
0.268876,0.5699806
0.268898,0.5712555
0.268920,0.5699806
0.268942,0.5712555
0.268965,0.5738054
0.268987,0.5687056
0.269009,0.5738054
0.269031,0.5712555
0.269053,0.5725305
0.269076,0.5750803
0.269098,0.5725305
0.269120,0.5712555
0.269142,0.5712555
0.269165,0.5687056
0.269187,0.5750803
0.269209,0.5699806
0.269231,0.5712555
0.269253,0.5712555
0.269276,0.5687056
0.269298,0.5738054
0.269320,0.5712555
0.269342,0.5712555
0.269364,0.5750803
0.269387,0.5687056
0.269409,0.5725305
0.269431,0.5712555
0.269453,0.5699806
0.269475,0.5738054
0.269498,0.5725305
0.269520,0.5725305
0.269542,0.5738054
0.269564,0.5687056
0.269586,0.5750803
0.269609,0.5699806
0.269631,0.5712555
0.269653,0.5725305
0.269675,0.5699806
0.269698,0.5750803
0.269720,0.5725305
0.269742,0.5712555
0.269764,0.5750803
0.269786,0.5699806
0.269809,0.5712555
0.269831,0.5712555
0.269853,0.5687056
0.269875,0.5750803
0.269897,0.5725305
0.269920,0.5725305
0.269942,0.5750803
0.269964,0.5699806
0.269986,0.5712555
0.270008,0.5687056
0.270031,0.5712555
0.270053,0.5725305
0.270075,0.5687056
0.270097,0.5725305
0.270119,0.5712555
0.270142,0.5725305
0.270164,0.5750803
0.270186,0.5699806
0.270208,0.5725305
0.270231,0.5725305
0.270253,0.5687056
0.270275,0.5738054
0.270297,0.5712555
0.270319,0.5725305
0.270342,0.5750803
0.270364,0.5687056
0.270386,0.5725305
0.270408,0.5687056
0.270430,0.5687056
0.270453,0.5750803
0.270475,0.5725305
0.270497,0.5712555
0.270519,0.5725305
0.270541,0.5699806
0.270564,0.5738054
0.270586,0.5712555
0.270608,0.5725305
0.270630,0.5750803
0.270652,0.5699806
0.270675,0.5725305
0.270697,0.5687056
0.270719,0.5712555
0.270741,0.5725305
0.270764,0.5687056
0.270786,0.5738054
0.270808,0.5712555
0.270830,0.5712555
0.270852,0.5750803
0.270875,0.5674307
0.270897,0.5712555
0.270919,0.5725305
0.270941,0.5687056
0.270963,0.5750803
0.270986,0.5725305
0.271008,0.5725305
0.271030,0.5750803
0.271052,0.5699806
0.271074,0.5712555
0.271097,0.5725305
0.271119,0.5687056
0.271141,0.5750803
0.271163,0.5699806
0.271185,0.5712555
0.271208,0.5725305
0.271230,0.5687056
0.271252,0.5750803
0.271274,0.5699806
0.271297,0.5712555
0.271319,0.5712555
0.271341,0.5687056
0.271363,0.5738054
0.271385,0.5738054
0.271408,0.5725305
0.271430,0.5750803
0.271452,0.5699806
0.271474,0.5725305
0.271496,0.5725305
0.271519,0.5674307
0.271541,0.5750803
0.271563,0.5725305
0.271585,0.5712555
0.271607,0.5738054
0.271630,0.5687056
0.271652,0.5738054
0.271674,0.5687056
0.271696,0.5725305
0.271718,0.5725305
0.271741,0.5687056
0.271763,0.5750803
0.271785,0.5725305
0.271807,0.5712555
0.271830,0.5738054
0.271852,0.5699806
0.271874,0.5712555
0.271896,0.5725305
0.271918,0.5687056
0.271941,0.5763553
0.271963,0.5712555
0.271985,0.5725305
0.272007,0.5750803
0.272029,0.5687056
0.272052,0.5725305
0.272074,0.5725305
0.272096,0.5699806
0.272118,0.5712555
0.272140,0.5699806
0.272163,0.5712555
0.272185,0.5725305
0.272207,0.5712555
0.272229,0.5750803
0.272251,0.5712555
0.272274,0.5725305
0.272296,0.5750803
0.272318,0.5687056
0.272340,0.5725305
0.272363,0.5725305
0.272385,0.5712555
0.272407,0.5725305
0.272429,0.5687056
0.272451,0.5750803
0.272474,0.5725305
0.272496,0.5725305
0.272518,0.5738054
0.272540,0.5699806
0.272562,0.5725305
0.272585,0.5712555
0.272607,0.5687056
0.272629,0.5750803
0.272651,0.5725305
0.272673,0.5712555
0.272696,0.5750803
0.272718,0.5699806
0.272740,0.5750803
0.272762,0.5725305
0.272784,0.5712555
0.272807,0.5738054
0.272829,0.5687056
0.272851,0.5725305
0.272873,0.5725305
0.272896,0.5687056
0.272918,0.5750803
0.272940,0.5712555
0.272962,0.5712555
0.272984,0.5738054
0.273007,0.5687056
0.273029,0.5725305
0.273051,0.5725305
0.273073,0.5687056
0.273095,0.5750803
0.273118,0.5725305
0.273140,0.5725305
0.273162,0.5712555
0.273184,0.5712555
0.273206,0.5750803
0.273229,0.5725305
0.273251,0.5712555
0.273273,0.5725305
0.273295,0.5699806
0.273317,0.5750803
0.273340,0.5712555
0.273362,0.5712555
0.273384,0.5750803
0.273406,0.5687056
0.273429,0.5712555
0.273451,0.5725305
0.273473,0.5674307
0.273495,0.5750803
0.273517,0.5725305
0.273540,0.5750803
0.273562,0.5750803
0.273584,0.5725305
0.273606,0.5712555
0.273628,0.5687056
0.273651,0.5687056
0.273673,0.5725305
0.273695,0.5699806
0.273717,0.5750803
0.273739,0.5725305
0.273762,0.5712555
0.273784,0.5750803
0.273806,0.5699806
0.273828,0.5725305
0.273850,0.5712555
0.273873,0.5687056
0.273895,0.5738054
0.273917,0.5725305
0.273939,0.5725305
0.273962,0.5750803
0.273984,0.5687056
0.274006,0.5712555
0.274028,0.5712555
0.274050,0.5687056
0.274073,0.5750803
0.274095,0.5712555
0.274117,0.5712555
0.274139,0.5750803
0.274161,0.5699806
0.274184,0.5738054
0.274206,0.5725305
0.274228,0.5712555
0.274250,0.5725305
0.274272,0.5687056
0.274295,0.5750803
0.274317,0.5712555
0.274339,0.5712555
0.274361,0.5750803
0.274383,0.5687056
0.274406,0.5712555
0.274428,0.5725305
0.274450,0.5687056
0.274472,0.5750803
0.274495,0.5712555
0.274517,0.5725305
0.274539,0.5750803
0.274561,0.5687056
0.274583,0.5725305
0.274606,0.5725305
0.274628,0.5699806
0.274650,0.5738054
0.274672,0.5699806
0.274694,0.5738054
0.274717,0.5725305
0.274739,0.5712555
0.274761,0.5750803
0.274783,0.5712555
0.274805,0.5725305
0.274828,0.5750803
0.274850,0.5738054
0.274872,0.5712555
0.274894,0.5687056
0.274916,0.5699806
0.274939,0.5712555
0.274961,0.5699806
0.274983,0.5738054
0.275005,0.5712555
0.275028,0.5712555
0.275050,0.5750803
0.275072,0.5687056
0.275094,0.5712555
0.275116,0.5712555
0.275139,0.5687056
0.275161,0.5750803
0.275183,0.5725305
0.275205,0.5725305
0.275227,0.5750803
0.275250,0.5687056
0.275272,0.5712555
0.275294,0.5725305
0.275316,0.5687056
0.275338,0.5738054
0.275361,0.5725305
0.275383,0.5725305
0.275405,0.5738054
0.275427,0.5725305
0.275449,0.5712555
0.275472,0.5712555
0.275494,0.5725305
0.275516,0.5738054
0.275538,0.5687056
0.275561,0.5750803
0.275583,0.5725305
0.275605,0.5712555
0.275627,0.5750803
0.275649,0.5687056
0.275672,0.5699806
0.275694,0.5725305
0.275716,0.5687056
0.275738,0.5750803
0.275760,0.5725305
0.275783,0.5725305
0.275805,0.5750803
0.275827,0.5699806
0.275849,0.5725305
0.275871,0.5712555
0.275894,0.5687056
0.275916,0.5750803
0.275938,0.5725305
0.275960,0.5750803
0.275982,0.5712555
0.276005,0.5687056
0.276027,0.5738054
0.276049,0.5712555
0.276071,0.5725305
0.276094,0.5712555
0.276116,0.5687056
0.276138,0.5750803
0.276160,0.5712555
0.276182,0.5712555
0.276205,0.5750803
0.276227,0.5687056
0.276249,0.5725305
0.276271,0.5712555
0.276293,0.5687056
0.276316,0.5750803
0.276338,0.5725305
0.276360,0.5725305
0.276382,0.5750803
0.276404,0.5699806
0.276427,0.5725305
0.276449,0.5712555
0.276471,0.5687056
0.276493,0.5738054
0.276515,0.5687056
0.276538,0.5725305
0.276560,0.5725305
0.276582,0.5687056
0.276604,0.5750803
0.276627,0.5699806
0.276649,0.5725305
0.276671,0.5712555
0.276693,0.5699806
0.276715,0.5750803
0.276738,0.5699806
0.276760,0.5725305
0.276782,0.5738054
0.276804,0.5699806
0.276826,0.5712555
0.276849,0.5725305
0.276871,0.5699806
0.276893,0.5750803
0.276915,0.5712555
0.276937,0.5725305
0.276960,0.5750803
0.276982,0.5687056
0.277004,0.5750803
0.277026,0.5725305
0.277048,0.5738054
0.277071,0.5712555
0.277093,0.5687056
0.277115,0.5750803
0.277137,0.5712555
0.277160,0.5725305
0.277182,0.5738054
0.277204,0.5687056
0.277226,0.5712555
0.277248,0.5725305
0.277271,0.5687056
0.277293,0.5750803
0.277315,0.5725305
0.277337,0.5725305
0.277359,0.5750803
0.277382,0.5674307
0.277404,0.5725305
0.277426,0.5725305
0.277448,0.5687056
0.277470,0.5738054
0.277493,0.5687056
0.277515,0.5750803
0.277537,0.5725305
0.277559,0.5738054
0.277581,0.5738054
0.277604,0.5699806
0.277626,0.5712555
0.277648,0.5725305
0.277670,0.5687056
0.277693,0.5750803
0.277715,0.5725305
0.277737,0.5712555
0.277759,0.5750803
0.277781,0.5699806
0.277804,0.5725305
0.277826,0.5725305
0.277848,0.5699806
0.277870,0.5750803
0.277892,0.5725305
0.277915,0.5725305
0.277937,0.5750803
0.277959,0.5687056
0.277981,0.5725305
0.278003,0.5687056
0.278026,0.5712555
0.278048,0.5725305
0.278070,0.5687056
0.278092,0.5712555
0.278114,0.5725305
0.278137,0.5725305
0.278159,0.5750803
0.278181,0.5699806
0.278203,0.5725305
0.278226,0.5725305
0.278248,0.5687056
0.278270,0.5750803
0.278292,0.5725305
0.278314,0.5712555
0.278337,0.5750803
0.278359,0.5687056
0.278381,0.5712555
0.278403,0.5712555
0.278425,0.5699806
0.278448,0.5750803
0.278470,0.5725305
0.278492,0.5750803
0.278514,0.5750803
0.278536,0.5712555
0.278559,0.5750803
0.278581,0.5712555
0.278603,0.5712555
0.278625,0.5750803
0.278647,0.5687056
0.278670,0.5750803
0.278692,0.5725305
0.278714,0.5712555
0.278736,0.5750803
0.278759,0.5699806
0.278781,0.5725305
0.278803,0.5725305
0.278825,0.5699806
0.278847,0.5750803
0.278870,0.5725305
0.278892,0.5725305
0.278914,0.5750803
0.278936,0.5699806
0.278958,0.5725305
0.278981,0.5725305
0.279003,0.5687056
0.279025,0.5750803
0.279047,0.5712555
0.279069,0.5750803
0.279092,0.5712555
0.279114,0.5699806
0.279136,0.5750803
0.279158,0.5725305
0.279180,0.5725305
0.279203,0.5712555
0.279225,0.5687056
0.279247,0.5750803
0.279269,0.5725305
0.279292,0.5725305
0.279314,0.5750803
0.279336,0.5699806
0.279358,0.5725305
0.279380,0.5725305
0.279403,0.5699806
0.279425,0.5750803
0.279447,0.5712555
0.279469,0.5725305
0.279491,0.5750803
0.279514,0.5687056
0.279536,0.5712555
0.279558,0.5738054
0.279580,0.5699806
0.279602,0.5750803
0.279625,0.5687056
0.279647,0.5750803
0.279669,0.5725305
0.279691,0.5712555
0.279713,0.5750803
0.279736,0.5687056
0.279758,0.5738054
0.279780,0.5725305
0.279802,0.5687056
0.279825,0.5750803
0.279847,0.5725305
0.279869,0.5725305
0.279891,0.5750803
0.279913,0.5699806
0.279936,0.5712555
0.279958,0.5725305
0.279980,0.5699806
0.280002,0.5750803
0.280024,0.5725305
0.280047,0.5725305
0.280069,0.5750803
0.280091,0.5725305
0.280113,0.5725305
0.280135,0.5725305
0.280158,0.5712555
0.280180,0.5750803
0.280202,0.5687056
0.280224,0.5738054
0.280246,0.5725305
0.280269,0.5725305
0.280291,0.5750803
0.280313,0.5699806
0.280335,0.5725305
0.280358,0.5725305
0.280380,0.5699806
0.280402,0.5750803
0.280424,0.5725305
0.280446,0.5725305
0.280469,0.5750803
0.280491,0.5687056
0.280513,0.5725305
0.280535,0.5725305
0.280557,0.5699806
0.280580,0.5738054
0.280602,0.5725305
0.280624,0.5725305
0.280646,0.5750803
0.280668,0.5699806
0.280691,0.5750803
0.280713,0.5725305
0.280735,0.5725305
0.280757,0.5750803
0.280779,0.5699806
0.280802,0.5725305
0.280824,0.5725305
0.280846,0.5699806
0.280868,0.5750803
0.280891,0.5725305
0.280913,0.5750803
0.280935,0.5699806
0.280957,0.5738054
0.280979,0.5750803
0.281002,0.5712555
0.281024,0.5725305
0.281046,0.5738054
0.281068,0.5699806
0.281090,0.5750803
0.281113,0.5725305
0.281135,0.5712555
0.281157,0.5750803
0.281179,0.5687056
0.281201,0.5725305
0.281224,0.5687056
0.281246,0.5699806
0.281268,0.5750803
0.281290,0.5712555
0.281312,0.5725305
0.281335,0.5750803
0.281357,0.5712555
0.281379,0.5712555
0.281401,0.5699806
0.281424,0.5699806
0.281446,0.5712555
0.281468,0.5687056
0.281490,0.5750803
0.281512,0.5725305
0.281535,0.5725305
0.281557,0.5738054
0.281579,0.5699806
0.281601,0.5725305
0.281623,0.5712555
0.281646,0.5699806
0.281668,0.5750803
0.281690,0.5712555
0.281712,0.5712555
0.281734,0.5750803
0.281757,0.5699806
0.281779,0.5725305
0.281801,0.5712555
0.281823,0.5699806
0.281845,0.5750803
0.281868,0.5725305
0.281890,0.5725305
0.281912,0.5750803
0.281934,0.5699806
0.281957,0.5738054
0.281979,0.5725305
0.282001,0.5712555
0.282023,0.5750803
0.282045,0.5687056
0.282068,0.5725305
0.282090,0.5725305
0.282112,0.5699806
0.282134,0.5738054
0.282156,0.5725305
0.282179,0.5712555
0.282201,0.5750803
0.282223,0.5699806
0.282245,0.5738054
0.282267,0.5687056
0.282290,0.5725305
0.282312,0.5725305
0.282334,0.5687056
0.282356,0.5750803
0.282378,0.5712555
0.282401,0.5712555
0.282423,0.5738054
0.282445,0.5687056
0.282467,0.5725305
0.282490,0.5725305
0.282512,0.5699806
0.282534,0.5738054
0.282556,0.5725305
0.282578,0.5725305
0.282601,0.5725305
0.282623,0.5699806
0.282645,0.5712555
0.282667,0.5725305
0.282689,0.5699806
0.282712,0.5750803
0.282734,0.5725305
0.282756,0.5725305
0.282778,0.5738054
0.282800,0.5699806
0.282823,0.5750803
0.282845,0.5687056
0.282867,0.5712555
0.282889,0.5725305
0.282911,0.5687056
0.282934,0.5750803
0.282956,0.5725305
0.282978,0.5725305
0.283000,0.5738054
0.283023,0.5687056
0.283045,0.5725305
0.283067,0.5712555
0.283089,0.5699806
0.283111,0.5750803
0.283134,0.5725305
0.283156,0.5725305
0.283178,0.5750803
0.283200,0.5699806
0.283222,0.5725305
0.283245,0.5725305
0.283267,0.5699806
0.283289,0.5750803
0.283311,0.5687056
0.283333,0.5725305
0.283356,0.5738054
0.283378,0.5687056
0.283400,0.5738054
0.283422,0.5725305
0.283444,0.5712555
0.283467,0.5750803
0.283489,0.5725305
0.283511,0.5712555
0.283533,0.5699806
0.283556,0.5725305
0.283578,0.5750803
0.283600,0.5687056
0.283622,0.5699806
0.283644,0.5725305
0.283667,0.5712555
0.283689,0.5750803
0.283711,0.5699806
0.283733,0.5712555
0.283755,0.5725305
0.283778,0.5687056
0.283800,0.5750803
0.283822,0.5725305
0.283844,0.5725305
0.283866,0.5750803
0.283889,0.5674307
0.283911,0.5712555
0.283933,0.5725305
0.283955,0.5699806
0.283977,0.5750803
0.284000,0.5712555
0.284022,0.5725305
0.284044,0.5738054
0.284066,0.5687056
0.284089,0.5750803
0.284111,0.5687056
0.284133,0.5725305
0.284155,0.5750803
0.284177,0.5687056
0.284200,0.5750803
0.284222,0.5725305
0.284244,0.5712555
0.284266,0.5750803
0.284288,0.5699806
0.284311,0.5699806
0.284333,0.5712555
0.284355,0.5699806
0.284377,0.5750803
0.284399,0.5725305
0.284422,0.5725305
0.284444,0.5750803
0.284466,0.5687056
0.284488,0.5725305
0.284510,0.5725305
0.284533,0.5687056
0.284555,0.5750803
0.284577,0.5725305
0.284599,0.5712555
0.284622,0.5725305
0.284644,0.5699806
0.284666,0.5738054
0.284688,0.5687056
0.284710,0.5725305
0.284733,0.5725305
0.284755,0.5687056
0.284777,0.5750803
0.284799,0.5725305
0.284821,0.5725305
0.284844,0.5750803
0.284866,0.5699806
0.284888,0.5725305
0.284910,0.5712555
0.284932,0.5712555
0.284955,0.5750803
0.284977,0.5699806
0.284999,0.5712555
0.285021,0.5725305
0.285043,0.5687056
0.285066,0.5750803
0.285088,0.5712555
0.285110,0.5725305
0.285132,0.5750803
0.285155,0.5674307
0.285177,0.5725305
0.285199,0.5725305
0.285221,0.5699806
0.285243,0.5750803
0.285266,0.5725305
0.285288,0.5725305
0.285310,0.5750803
0.285332,0.5699806
0.285354,0.5725305
0.285377,0.5712555
0.285399,0.5712555
0.285421,0.5750803
0.285443,0.5699806
0.285465,0.5712555
0.285488,0.5725305
0.285510,0.5687056
0.285532,0.5750803
0.285554,0.5725305
0.285576,0.5725305
0.285599,0.5750803
0.285621,0.5699806
0.285643,0.5712555
0.285665,0.5725305
0.285688,0.5725305
0.285710,0.5725305
0.285732,0.5687056
0.285754,0.5750803
0.285776,0.5725305
0.285799,0.5725305
0.285821,0.5750803
0.285843,0.5687056
0.285865,0.5725305
0.285887,0.5725305
0.285910,0.5699806
0.285932,0.5750803
0.285954,0.5725305
0.285976,0.5725305
0.285998,0.5725305
0.286021,0.5699806
0.286043,0.5725305
0.286065,0.5725305
0.286087,0.5699806
0.286109,0.5750803
0.286132,0.5712555
0.286154,0.5699806
0.286176,0.5725305
0.286198,0.5687056
0.286221,0.5750803
0.286243,0.5712555
0.286265,0.5725305
0.286287,0.5750803
0.286309,0.5699806
0.286332,0.5725305
0.286354,0.5725305
0.286376,0.5687056
0.286398,0.5750803
0.286420,0.5725305
0.286443,0.5699806
0.286465,0.5750803
0.286487,0.5687056
0.286509,0.5738054
0.286531,0.5725305
0.286554,0.5725305
0.286576,0.5712555
0.286598,0.5699806
0.286620,0.5738054
0.286642,0.5725305
0.286665,0.5725305
0.286687,0.5750803
0.286709,0.5687056
0.286731,0.5712555
0.286754,0.5725305
0.286776,0.5687056
0.286798,0.5750803
0.286820,0.5725305
0.286842,0.5725305
0.286865,0.5712555
0.286887,0.5699806
0.286909,0.5750803
0.286931,0.5725305
0.286953,0.5712555
0.286976,0.5738054
0.286998,0.5699806
0.287020,0.5725305
0.287042,0.5712555
0.287064,0.5687056
0.287087,0.5738054
0.287109,0.5725305
0.287131,0.5750803
0.287153,0.5750803
0.287175,0.5699806
0.287198,0.5712555
0.287220,0.5738054
0.287242,0.5712555
0.287264,0.5750803
0.287287,0.5699806
0.287309,0.5750803
0.287331,0.5725305
0.287353,0.5712555
0.287375,0.5750803
0.287398,0.5699806
0.287420,0.5725305
0.287442,0.5725305
0.287464,0.5687056
0.287486,0.5738054
0.287509,0.5725305
0.287531,0.5725305
0.287553,0.5750803
0.287575,0.5687056
0.287597,0.5725305
0.287620,0.5687056
0.287642,0.5699806
0.287664,0.5725305
0.287686,0.5687056
0.287708,0.5725305
0.287731,0.5725305
0.287753,0.5725305
0.287775,0.5750803
0.287797,0.5687056
0.287820,0.5725305
0.287842,0.5725305
0.287864,0.5687056
0.287886,0.5738054
0.287908,0.5699806
0.287931,0.5738054
0.287953,0.5738054
0.287975,0.5687056
0.287997,0.5725305
0.288019,0.5712555
0.288042,0.5699806
0.288064,0.5750803
0.288086,0.5725305
0.288108,0.5712555
0.288130,0.5750803
0.288153,0.5687056
0.288175,0.5738054
0.288197,0.5712555
0.288219,0.5725305
0.288241,0.5712555
0.288264,0.5687056
0.288286,0.5750803
0.288308,0.5725305
0.288330,0.5699806
