waveform	[0]
t0	01-01-1904  00:00:00.000000
delta t	2.500000E-5

time	Y[0]
01-01-1904  00:00:00.065075	6.171534E-1
01-01-1904  00:00:00.065100	6.107787E-1
01-01-1904  00:00:00.065125	6.197033E-1
01-01-1904  00:00:00.065150	6.082288E-1
01-01-1904  00:00:00.065175	6.235281E-1
01-01-1904  00:00:00.065200	6.158784E-1
01-01-1904  00:00:00.065225	6.171534E-1
01-01-1904  00:00:00.065250	6.146035E-1
01-01-1904  00:00:00.065275	6.133286E-1
01-01-1904  00:00:00.065300	6.158784E-1
01-01-1904  00:00:00.065325	6.158784E-1
01-01-1904  00:00:00.065350	6.197033E-1
01-01-1904  00:00:00.065375	6.158784E-1
01-01-1904  00:00:00.065400	6.146035E-1
01-01-1904  00:00:00.065425	6.146035E-1
01-01-1904  00:00:00.065450	6.158784E-1
01-01-1904  00:00:00.065475	6.171534E-1
01-01-1904  00:00:00.065500	6.146035E-1
01-01-1904  00:00:00.065525	6.171534E-1
01-01-1904  00:00:00.065550	6.158784E-1
01-01-1904  00:00:00.065575	6.120536E-1
01-01-1904  00:00:00.065600	6.146035E-1
01-01-1904  00:00:00.065625	6.171534E-1
01-01-1904  00:00:00.065650	6.184283E-1
01-01-1904  00:00:00.065675	6.146035E-1
01-01-1904  00:00:00.065700	6.171534E-1
01-01-1904  00:00:00.065725	6.158784E-1
01-01-1904  00:00:00.065750	6.107787E-1
01-01-1904  00:00:00.065775	6.197033E-1
01-01-1904  00:00:00.065800	6.133286E-1
01-01-1904  00:00:00.065825	6.171534E-1
01-01-1904  00:00:00.065850	6.197033E-1
01-01-1904  00:00:00.065875	6.069539E-1
01-01-1904  00:00:00.065900	6.158784E-1
01-01-1904  00:00:00.065925	6.158784E-1
01-01-1904  00:00:00.065950	6.171534E-1
01-01-1904  00:00:00.065975	6.158784E-1
01-01-1904  00:00:00.066000	6.158784E-1
01-01-1904  00:00:00.066025	6.146035E-1
01-01-1904  00:00:00.066050	6.107787E-1
01-01-1904  00:00:00.066075	6.133286E-1
01-01-1904  00:00:00.066100	6.158784E-1
01-01-1904  00:00:00.066125	6.184283E-1
01-01-1904  00:00:00.066150	6.184283E-1
01-01-1904  00:00:00.066175	6.146035E-1
01-01-1904  00:00:00.066200	6.120536E-1
01-01-1904  00:00:00.066225	6.209782E-1
01-01-1904  00:00:00.066250	6.095037E-1
01-01-1904  00:00:00.066275	6.222531E-1
01-01-1904  00:00:00.066300	6.158784E-1
01-01-1904  00:00:00.066325	6.197033E-1
01-01-1904  00:00:00.066350	6.120536E-1
01-01-1904  00:00:00.066375	6.171534E-1
01-01-1904  00:00:00.066400	6.146035E-1
01-01-1904  00:00:00.066425	6.171534E-1
01-01-1904  00:00:00.066450	6.171534E-1
01-01-1904  00:00:00.066475	6.158784E-1
01-01-1904  00:00:00.066500	6.171534E-1
01-01-1904  00:00:00.066525	6.107787E-1
01-01-1904  00:00:00.066550	6.158784E-1
01-01-1904  00:00:00.066575	6.158784E-1
01-01-1904  00:00:00.066600	6.171534E-1
01-01-1904  00:00:00.066625	6.146035E-1
01-01-1904  00:00:00.066650	6.146035E-1
01-01-1904  00:00:00.066675	6.158784E-1
01-01-1904  00:00:00.066700	6.107787E-1
01-01-1904  00:00:00.066725	6.197033E-1
01-01-1904  00:00:00.066750	6.184283E-1
01-01-1904  00:00:00.066775	6.133286E-1
01-01-1904  00:00:00.066800	6.171534E-1
01-01-1904  00:00:00.066825	6.107787E-1
01-01-1904  00:00:00.066850	6.158784E-1
01-01-1904  00:00:00.066875	6.146035E-1
01-01-1904  00:00:00.066900	6.184283E-1
01-01-1904  00:00:00.066925	6.184283E-1
01-01-1904  00:00:00.066950	6.171534E-1
01-01-1904  00:00:00.066975	6.069539E-1
01-01-1904  00:00:00.067000	6.158784E-1
01-01-1904  00:00:00.067025	6.158784E-1
01-01-1904  00:00:00.067050	6.158784E-1
01-01-1904  00:00:00.067075	6.209782E-1
01-01-1904  00:00:00.067100	6.184283E-1
01-01-1904  00:00:00.067125	6.171534E-1
01-01-1904  00:00:00.067150	6.082288E-1
01-01-1904  00:00:00.067175	6.158784E-1
01-01-1904  00:00:00.067200	6.158784E-1
01-01-1904  00:00:00.067225	6.171534E-1
01-01-1904  00:00:00.067250	6.209782E-1
01-01-1904  00:00:00.067275	6.146035E-1
01-01-1904  00:00:00.067300	6.209782E-1
01-01-1904  00:00:00.067325	6.044040E-1
01-01-1904  00:00:00.067350	6.197033E-1
01-01-1904  00:00:00.067375	6.158784E-1
01-01-1904  00:00:00.067400	6.209782E-1
01-01-1904  00:00:00.067425	6.158784E-1
01-01-1904  00:00:00.067450	6.158784E-1
01-01-1904  00:00:00.067475	6.171534E-1
01-01-1904  00:00:00.067500	6.107787E-1
01-01-1904  00:00:00.067525	6.222531E-1
01-01-1904  00:00:00.067550	6.158784E-1
01-01-1904  00:00:00.067575	6.209782E-1
01-01-1904  00:00:00.067600	6.133286E-1
01-01-1904  00:00:00.067625	6.133286E-1
01-01-1904  00:00:00.067650	6.171534E-1
01-01-1904  00:00:00.067675	6.120536E-1
01-01-1904  00:00:00.067700	6.197033E-1
01-01-1904  00:00:00.067725	6.184283E-1
01-01-1904  00:00:00.067750	6.146035E-1
01-01-1904  00:00:00.067775	6.184283E-1
01-01-1904  00:00:00.067800	6.158784E-1
01-01-1904  00:00:00.067825	6.184283E-1
01-01-1904  00:00:00.067850	6.133286E-1
01-01-1904  00:00:00.067875	6.197033E-1
01-01-1904  00:00:00.067900	6.158784E-1
01-01-1904  00:00:00.067925	6.158784E-1
01-01-1904  00:00:00.067950	6.146035E-1
01-01-1904  00:00:00.067975	6.120536E-1
01-01-1904  00:00:00.068000	6.209782E-1
01-01-1904  00:00:00.068025	6.260780E-1
01-01-1904  00:00:00.068050	6.095037E-1
01-01-1904  00:00:00.068075	6.222531E-1
01-01-1904  00:00:00.068100	6.082288E-1
01-01-1904  00:00:00.068125	6.158784E-1
01-01-1904  00:00:00.068150	6.158784E-1
01-01-1904  00:00:00.068175	6.197033E-1
01-01-1904  00:00:00.068200	6.171534E-1
01-01-1904  00:00:00.068225	6.184283E-1
01-01-1904  00:00:00.068250	6.069539E-1
01-01-1904  00:00:00.068275	6.146035E-1
01-01-1904  00:00:00.068300	6.146035E-1
01-01-1904  00:00:00.068325	6.158784E-1
01-01-1904  00:00:00.068350	6.197033E-1
01-01-1904  00:00:00.068375	6.146035E-1
01-01-1904  00:00:00.068400	6.158784E-1
01-01-1904  00:00:00.068425	6.056789E-1
01-01-1904  00:00:00.068450	6.197033E-1
01-01-1904  00:00:00.068475	6.133286E-1
01-01-1904  00:00:00.068500	6.209782E-1
01-01-1904  00:00:00.068525	6.197033E-1
01-01-1904  00:00:00.068550	6.120536E-1
01-01-1904  00:00:00.068575	6.133286E-1
01-01-1904  00:00:00.068600	6.107787E-1
01-01-1904  00:00:00.068625	6.158784E-1
01-01-1904  00:00:00.068650	6.184283E-1
01-01-1904  00:00:00.068675	6.171534E-1
01-01-1904  00:00:00.068700	6.171534E-1
01-01-1904  00:00:00.068725	6.158784E-1
01-01-1904  00:00:00.068750	6.235281E-1
01-01-1904  00:00:00.068775	6.069539E-1
01-01-1904  00:00:00.068800	6.248030E-1
01-01-1904  00:00:00.068825	6.146035E-1
01-01-1904  00:00:00.068850	6.197033E-1
01-01-1904  00:00:00.068875	6.133286E-1
01-01-1904  00:00:00.068900	6.133286E-1
01-01-1904  00:00:00.068925	6.222531E-1
01-01-1904  00:00:00.068950	6.107787E-1
01-01-1904  00:00:00.068975	6.248030E-1
01-01-1904  00:00:00.069000	6.107787E-1
01-01-1904  00:00:00.069025	6.197033E-1
01-01-1904  00:00:00.069050	6.107787E-1
01-01-1904  00:00:00.069075	6.146035E-1
01-01-1904  00:00:00.069100	6.235281E-1
01-01-1904  00:00:00.069125	6.107787E-1
01-01-1904  00:00:00.069150	6.197033E-1
01-01-1904  00:00:00.069175	6.146035E-1
01-01-1904  00:00:00.069200	6.133286E-1
01-01-1904  00:00:00.069225	6.107787E-1
01-01-1904  00:00:00.069250	6.171534E-1
01-01-1904  00:00:00.069275	6.158784E-1
01-01-1904  00:00:00.069300	6.184283E-1
01-01-1904  00:00:00.069325	6.107787E-1
01-01-1904  00:00:00.069350	6.146035E-1
01-01-1904  00:00:00.069375	6.107787E-1
01-01-1904  00:00:00.069400	6.158784E-1
01-01-1904  00:00:00.069425	6.184283E-1
01-01-1904  00:00:00.069450	6.197033E-1
01-01-1904  00:00:00.069475	6.286279E-1
01-01-1904  00:00:00.069500	6.031290E-1
01-01-1904  00:00:00.069525	6.197033E-1
01-01-1904  00:00:00.069550	6.107787E-1
01-01-1904  00:00:00.069575	6.209782E-1
01-01-1904  00:00:00.069600	6.171534E-1
01-01-1904  00:00:00.069625	6.209782E-1
01-01-1904  00:00:00.069650	6.171534E-1
01-01-1904  00:00:00.069675	6.209782E-1
01-01-1904  00:00:00.069700	6.069539E-1
01-01-1904  00:00:00.069725	6.235281E-1
01-01-1904  00:00:00.069750	6.146035E-1
01-01-1904  00:00:00.069775	6.235281E-1
01-01-1904  00:00:00.069800	6.146035E-1
01-01-1904  00:00:00.069825	6.158784E-1
01-01-1904  00:00:00.069850	6.133286E-1
01-01-1904  00:00:00.069875	6.235281E-1
01-01-1904  00:00:00.069900	6.095037E-1
01-01-1904  00:00:00.069925	6.248030E-1
01-01-1904  00:00:00.069950	6.120536E-1
01-01-1904  00:00:00.069975	6.184283E-1
01-01-1904  00:00:00.070000	6.107787E-1
01-01-1904  00:00:00.070025	6.133286E-1
01-01-1904  00:00:00.070050	6.260780E-1
01-01-1904  00:00:00.070075	6.107787E-1
01-01-1904  00:00:00.070100	6.209782E-1
01-01-1904  00:00:00.070125	6.120536E-1
01-01-1904  00:00:00.070150	6.158784E-1
01-01-1904  00:00:00.070175	6.120536E-1
01-01-1904  00:00:00.070200	6.158784E-1
01-01-1904  00:00:00.070225	6.171534E-1
01-01-1904  00:00:00.070250	6.235281E-1
01-01-1904  00:00:00.070275	6.069539E-1
01-01-1904  00:00:00.070300	6.171534E-1
01-01-1904  00:00:00.070325	6.095037E-1
01-01-1904  00:00:00.070350	6.184283E-1
01-01-1904  00:00:00.070375	6.158784E-1
01-01-1904  00:00:00.070400	6.197033E-1
01-01-1904  00:00:00.070425	6.209782E-1
01-01-1904  00:00:00.070450	6.069539E-1
01-01-1904  00:00:00.070475	6.158784E-1
01-01-1904  00:00:00.070500	6.133286E-1
01-01-1904  00:00:00.070525	6.197033E-1
01-01-1904  00:00:00.070550	6.158784E-1
01-01-1904  00:00:00.070575	6.222531E-1
01-01-1904  00:00:00.070600	6.158784E-1
01-01-1904  00:00:00.070625	6.235281E-1
01-01-1904  00:00:00.070650	6.056789E-1
01-01-1904  00:00:00.070675	6.235281E-1
01-01-1904  00:00:00.070700	6.146035E-1
01-01-1904  00:00:00.070725	6.235281E-1
01-01-1904  00:00:00.070750	6.146035E-1
01-01-1904  00:00:00.070775	6.146035E-1
01-01-1904  00:00:00.070800	6.209782E-1
01-01-1904  00:00:00.070825	6.082288E-1
01-01-1904  00:00:00.070850	6.260780E-1
01-01-1904  00:00:00.070875	6.146035E-1
01-01-1904  00:00:00.070900	6.197033E-1
01-01-1904  00:00:00.070925	6.133286E-1
01-01-1904  00:00:00.070950	6.158784E-1
01-01-1904  00:00:00.070975	6.133286E-1
01-01-1904  00:00:00.071000	6.248030E-1
01-01-1904  00:00:00.071025	6.095037E-1
01-01-1904  00:00:00.071050	6.235281E-1
01-01-1904  00:00:00.071075	6.107787E-1
01-01-1904  00:00:00.071100	6.158784E-1
01-01-1904  00:00:00.071125	6.107787E-1
01-01-1904  00:00:00.071150	6.184283E-1
01-01-1904  00:00:00.071175	6.235281E-1
01-01-1904  00:00:00.071200	6.107787E-1
01-01-1904  00:00:00.071225	6.235281E-1
01-01-1904  00:00:00.071250	6.082288E-1
01-01-1904  00:00:00.071275	6.171534E-1
01-01-1904  00:00:00.071300	6.146035E-1
01-01-1904  00:00:00.071325	6.184283E-1
01-01-1904  00:00:00.071350	6.209782E-1
01-01-1904  00:00:00.071375	6.120536E-1
01-01-1904  00:00:00.071400	6.184283E-1
01-01-1904  00:00:00.071425	6.082288E-1
01-01-1904  00:00:00.071450	6.209782E-1
01-01-1904  00:00:00.071475	6.133286E-1
01-01-1904  00:00:00.071500	6.222531E-1
01-01-1904  00:00:00.071525	6.235281E-1
01-01-1904  00:00:00.071550	6.095037E-1
01-01-1904  00:00:00.071575	6.197033E-1
01-01-1904  00:00:00.071600	6.107787E-1
01-01-1904  00:00:00.071625	6.209782E-1
01-01-1904  00:00:00.071650	6.146035E-1
01-01-1904  00:00:00.071675	6.209782E-1
01-01-1904  00:00:00.071700	6.235281E-1
01-01-1904  00:00:00.071725	6.095037E-1
01-01-1904  00:00:00.071750	6.197033E-1
01-01-1904  00:00:00.071775	6.107787E-1
01-01-1904  00:00:00.071800	6.235281E-1
01-01-1904  00:00:00.071825	6.146035E-1
01-01-1904  00:00:00.071850	6.171534E-1
01-01-1904  00:00:00.071875	6.158784E-1
01-01-1904  00:00:00.071900	6.133286E-1
01-01-1904  00:00:00.071925	6.184283E-1
01-01-1904  00:00:00.071950	6.107787E-1
01-01-1904  00:00:00.071975	6.248030E-1
01-01-1904  00:00:00.072000	6.107787E-1
01-01-1904  00:00:00.072025	6.209782E-1
01-01-1904  00:00:00.072050	6.095037E-1
01-01-1904  00:00:00.072075	6.158784E-1
01-01-1904  00:00:00.072100	6.184283E-1
01-01-1904  00:00:00.072125	6.133286E-1
01-01-1904  00:00:00.072150	6.248030E-1
01-01-1904  00:00:00.072175	6.133286E-1
01-01-1904  00:00:00.072200	6.171534E-1
01-01-1904  00:00:00.072225	6.107787E-1
01-01-1904  00:00:00.072250	6.184283E-1
01-01-1904  00:00:00.072275	6.235281E-1
01-01-1904  00:00:00.072300	6.107787E-1
01-01-1904  00:00:00.072325	6.209782E-1
01-01-1904  00:00:00.072350	6.095037E-1
01-01-1904  00:00:00.072375	6.146035E-1
01-01-1904  00:00:00.072400	6.133286E-1
01-01-1904  00:00:00.072425	6.209782E-1
01-01-1904  00:00:00.072450	6.197033E-1
01-01-1904  00:00:00.072475	6.235281E-1
01-01-1904  00:00:00.072500	6.069539E-1
01-01-1904  00:00:00.072525	6.197033E-1
01-01-1904  00:00:00.072550	6.082288E-1
01-01-1904  00:00:00.072575	6.222531E-1
01-01-1904  00:00:00.072600	6.158784E-1
01-01-1904  00:00:00.072625	6.171534E-1
01-01-1904  00:00:00.072650	6.209782E-1
01-01-1904  00:00:00.072675	6.056789E-1
01-01-1904  00:00:00.072700	6.158784E-1
01-01-1904  00:00:00.072725	6.120536E-1
01-01-1904  00:00:00.072750	6.209782E-1
01-01-1904  00:00:00.072775	6.133286E-1
01-01-1904  00:00:00.072800	6.197033E-1
01-01-1904  00:00:00.072825	6.146035E-1
01-01-1904  00:00:00.072850	6.197033E-1
01-01-1904  00:00:00.072875	6.069539E-1
01-01-1904  00:00:00.072900	6.248030E-1
01-01-1904  00:00:00.072925	6.146035E-1
01-01-1904  00:00:00.072950	6.184283E-1
01-01-1904  00:00:00.072975	6.158784E-1
01-01-1904  00:00:00.073000	6.146035E-1
01-01-1904  00:00:00.073025	6.197033E-1
01-01-1904  00:00:00.073050	6.107787E-1
01-01-1904  00:00:00.073075	6.248030E-1
01-01-1904  00:00:00.073100	6.107787E-1
01-01-1904  00:00:00.073125	6.197033E-1
01-01-1904  00:00:00.073150	6.107787E-1
01-01-1904  00:00:00.073175	6.133286E-1
01-01-1904  00:00:00.073200	6.158784E-1
01-01-1904  00:00:00.073225	6.197033E-1
01-01-1904  00:00:00.073250	6.158784E-1
01-01-1904  00:00:00.073275	6.120536E-1
01-01-1904  00:00:00.073300	6.146035E-1
01-01-1904  00:00:00.073325	6.133286E-1
01-01-1904  00:00:00.073350	6.146035E-1
01-01-1904  00:00:00.073375	6.171534E-1
01-01-1904  00:00:00.073400	6.184283E-1
01-01-1904  00:00:00.073425	6.197033E-1
01-01-1904  00:00:00.073450	6.082288E-1
01-01-1904  00:00:00.073475	6.158784E-1
01-01-1904  00:00:00.073500	6.095037E-1
01-01-1904  00:00:00.073525	6.197033E-1
01-01-1904  00:00:00.073550	6.184283E-1
01-01-1904  00:00:00.073575	6.158784E-1
01-01-1904  00:00:00.073600	6.248030E-1
01-01-1904  00:00:00.073625	6.031290E-1
01-01-1904  00:00:00.073650	6.197033E-1
01-01-1904  00:00:00.073675	6.107787E-1
01-01-1904  00:00:00.073700	6.235281E-1
01-01-1904  00:00:00.073725	6.120536E-1
01-01-1904  00:00:00.073750	6.184283E-1
01-01-1904  00:00:00.073775	6.197033E-1
01-01-1904  00:00:00.073800	6.044040E-1
01-01-1904  00:00:00.073825	6.235281E-1
01-01-1904  00:00:00.073850	6.107787E-1
01-01-1904  00:00:00.073875	6.222531E-1
01-01-1904  00:00:00.073900	6.133286E-1
01-01-1904  00:00:00.073925	6.158784E-1
01-01-1904  00:00:00.073950	6.107787E-1
01-01-1904  00:00:00.073975	6.171534E-1
01-01-1904  00:00:00.074000	6.095037E-1
01-01-1904  00:00:00.074025	6.209782E-1
01-01-1904  00:00:00.074050	6.133286E-1
01-01-1904  00:00:00.074075	6.158784E-1
01-01-1904  00:00:00.074100	6.133286E-1
01-01-1904  00:00:00.074125	6.133286E-1
01-01-1904  00:00:00.074150	6.260780E-1
01-01-1904  00:00:00.074175	6.107787E-1
01-01-1904  00:00:00.074200	6.222531E-1
01-01-1904  00:00:00.074225	6.107787E-1
01-01-1904  00:00:00.074250	6.158784E-1
01-01-1904  00:00:00.074275	6.107787E-1
01-01-1904  00:00:00.074300	6.209782E-1
01-01-1904  00:00:00.074325	6.248030E-1
01-01-1904  00:00:00.074350	6.069539E-1
01-01-1904  00:00:00.074375	6.235281E-1
01-01-1904  00:00:00.074400	6.069539E-1
01-01-1904  00:00:00.074425	6.158784E-1
01-01-1904  00:00:00.074450	6.133286E-1
01-01-1904  00:00:00.074475	6.171534E-1
01-01-1904  00:00:00.074500	6.197033E-1
01-01-1904  00:00:00.074525	6.120536E-1
01-01-1904  00:00:00.074550	6.133286E-1
01-01-1904  00:00:00.074575	6.107787E-1
01-01-1904  00:00:00.074600	6.184283E-1
01-01-1904  00:00:00.074625	6.133286E-1
01-01-1904  00:00:00.074650	6.209782E-1
01-01-1904  00:00:00.074675	6.184283E-1
01-01-1904  00:00:00.074700	6.222531E-1
01-01-1904  00:00:00.074725	6.044040E-1
01-01-1904  00:00:00.074750	6.209782E-1
01-01-1904  00:00:00.074775	6.133286E-1
01-01-1904  00:00:00.074800	6.209782E-1
01-01-1904  00:00:00.074825	6.158784E-1
01-01-1904  00:00:00.074850	6.158784E-1
01-01-1904  00:00:00.074875	6.133286E-1
01-01-1904  00:00:00.074900	6.235281E-1
01-01-1904  00:00:00.074925	6.069539E-1
01-01-1904  00:00:00.074950	6.248030E-1
01-01-1904  00:00:00.074975	6.146035E-1
01-01-1904  00:00:00.075000	6.197033E-1
01-01-1904  00:00:00.075025	6.133286E-1
01-01-1904  00:00:00.075050	6.158784E-1
01-01-1904  00:00:00.075075	6.158784E-1
01-01-1904  00:00:00.075100	6.197033E-1
01-01-1904  00:00:00.075125	6.273529E-1
01-01-1904  00:00:00.075150	6.069539E-1
01-01-1904  00:00:00.075175	6.248030E-1
01-01-1904  00:00:00.075200	6.107787E-1
01-01-1904  00:00:00.075225	6.184283E-1
01-01-1904  00:00:00.075250	6.158784E-1
01-01-1904  00:00:00.075275	6.209782E-1
01-01-1904  00:00:00.075300	6.222531E-1
01-01-1904  00:00:00.075325	6.095037E-1
01-01-1904  00:00:00.075350	6.197033E-1
01-01-1904  00:00:00.075375	6.082288E-1
01-01-1904  00:00:00.075400	6.209782E-1
01-01-1904  00:00:00.075425	6.146035E-1
01-01-1904  00:00:00.075450	6.184283E-1
01-01-1904  00:00:00.075475	6.158784E-1
01-01-1904  00:00:00.075500	6.184283E-1
01-01-1904  00:00:00.075525	6.056789E-1
01-01-1904  00:00:00.075550	6.222531E-1
01-01-1904  00:00:00.075575	6.133286E-1
01-01-1904  00:00:00.075600	6.222531E-1
01-01-1904  00:00:00.075625	6.133286E-1
01-01-1904  00:00:00.075650	6.197033E-1
01-01-1904  00:00:00.075675	6.184283E-1
01-01-1904  00:00:00.075700	6.095037E-1
01-01-1904  00:00:00.075725	6.260780E-1
01-01-1904  00:00:00.075750	6.133286E-1
01-01-1904  00:00:00.075775	6.209782E-1
01-01-1904  00:00:00.075800	6.120536E-1
01-01-1904  00:00:00.075825	6.158784E-1
01-01-1904  00:00:00.075850	6.133286E-1
01-01-1904  00:00:00.075875	6.197033E-1
01-01-1904  00:00:00.075900	6.248030E-1
01-01-1904  00:00:00.075925	6.082288E-1
01-01-1904  00:00:00.075950	6.209782E-1
01-01-1904  00:00:00.075975	6.095037E-1
01-01-1904  00:00:00.076000	6.146035E-1
01-01-1904  00:00:00.076025	6.158784E-1
01-01-1904  00:00:00.076050	6.171534E-1
01-01-1904  00:00:00.076075	6.235281E-1
01-01-1904  00:00:00.076100	6.095037E-1
01-01-1904  00:00:00.076125	6.171534E-1
01-01-1904  00:00:00.076150	6.095037E-1
01-01-1904  00:00:00.076175	6.197033E-1
01-01-1904  00:00:00.076200	6.133286E-1
01-01-1904  00:00:00.076225	6.209782E-1
01-01-1904  00:00:00.076250	6.184283E-1
01-01-1904  00:00:00.076275	6.082288E-1
01-01-1904  00:00:00.076300	6.146035E-1
01-01-1904  00:00:00.076325	6.133286E-1
01-01-1904  00:00:00.076350	6.184283E-1
01-01-1904  00:00:00.076375	6.158784E-1
01-01-1904  00:00:00.076400	6.209782E-1
01-01-1904  00:00:00.076425	6.146035E-1
01-01-1904  00:00:00.076450	6.158784E-1
01-01-1904  00:00:00.076475	6.056789E-1
01-01-1904  00:00:00.076500	6.222531E-1
01-01-1904  00:00:00.076525	6.146035E-1
01-01-1904  00:00:00.076550	6.197033E-1
01-01-1904  00:00:00.076575	6.158784E-1
01-01-1904  00:00:00.076600	6.133286E-1
01-01-1904  00:00:00.076625	6.184283E-1
01-01-1904  00:00:00.076650	6.082288E-1
01-01-1904  00:00:00.076675	6.197033E-1
01-01-1904  00:00:00.076700	6.158784E-1
01-01-1904  00:00:00.076725	6.158784E-1
01-01-1904  00:00:00.076750	6.171534E-1
01-01-1904  00:00:00.076775	6.133286E-1
01-01-1904  00:00:00.076800	6.158784E-1
01-01-1904  00:00:00.076825	6.146035E-1
01-01-1904  00:00:00.076850	6.197033E-1
01-01-1904  00:00:00.076875	6.158784E-1
01-01-1904  00:00:00.076900	6.158784E-1
01-01-1904  00:00:00.076925	6.146035E-1
01-01-1904  00:00:00.076950	6.107787E-1
01-01-1904  00:00:00.076975	6.248030E-1
01-01-1904  00:00:00.077000	6.107787E-1
01-01-1904  00:00:00.077025	6.209782E-1
01-01-1904  00:00:00.077050	6.120536E-1
01-01-1904  00:00:00.077075	6.146035E-1
01-01-1904  00:00:00.077100	6.107787E-1
01-01-1904  00:00:00.077125	6.171534E-1
01-01-1904  00:00:00.077150	6.197033E-1
01-01-1904  00:00:00.077175	6.120536E-1
01-01-1904  00:00:00.077200	6.197033E-1
01-01-1904  00:00:00.077225	6.107787E-1
01-01-1904  00:00:00.077250	6.146035E-1
01-01-1904  00:00:00.077275	6.158784E-1
01-01-1904  00:00:00.077300	6.158784E-1
01-01-1904  00:00:00.077325	6.260780E-1
01-01-1904  00:00:00.077350	6.095037E-1
01-01-1904  00:00:00.077375	6.197033E-1
01-01-1904  00:00:00.077400	6.069539E-1
01-01-1904  00:00:00.077425	6.197033E-1
01-01-1904  00:00:00.077450	6.133286E-1
01-01-1904  00:00:00.077475	6.209782E-1
01-01-1904  00:00:00.077500	6.209782E-1
01-01-1904  00:00:00.077525	6.107787E-1
01-01-1904  00:00:00.077550	6.158784E-1
01-01-1904  00:00:00.077575	6.107787E-1
01-01-1904  00:00:00.077600	6.197033E-1
01-01-1904  00:00:00.077625	6.158784E-1
01-01-1904  00:00:00.077650	6.209782E-1
01-01-1904  00:00:00.077675	6.146035E-1
01-01-1904  00:00:00.077700	6.158784E-1
01-01-1904  00:00:00.077725	6.056789E-1
01-01-1904  00:00:00.077750	6.197033E-1
01-01-1904  00:00:00.077775	6.133286E-1
01-01-1904  00:00:00.077800	6.209782E-1
01-01-1904  00:00:00.077825	6.158784E-1
01-01-1904  00:00:00.077850	6.120536E-1
01-01-1904  00:00:00.077875	6.146035E-1
01-01-1904  00:00:00.077900	6.133286E-1
01-01-1904  00:00:00.077925	6.146035E-1
01-01-1904  00:00:00.077950	6.171534E-1
01-01-1904  00:00:00.077975	6.209782E-1
01-01-1904  00:00:00.078000	6.146035E-1
01-01-1904  00:00:00.078025	6.146035E-1
01-01-1904  00:00:00.078050	6.146035E-1
01-01-1904  00:00:00.078075	6.248030E-1
01-01-1904  00:00:00.078100	6.095037E-1
01-01-1904  00:00:00.078125	6.248030E-1
01-01-1904  00:00:00.078150	6.107787E-1
01-01-1904  00:00:00.078175	6.171534E-1
01-01-1904  00:00:00.078200	6.095037E-1
01-01-1904  00:00:00.078225	6.184283E-1
01-01-1904  00:00:00.078250	6.171534E-1
01-01-1904  00:00:00.078275	6.107787E-1
01-01-1904  00:00:00.078300	6.197033E-1
01-01-1904  00:00:00.078325	6.095037E-1
01-01-1904  00:00:00.078350	6.171534E-1
01-01-1904  00:00:00.078375	6.146035E-1
01-01-1904  00:00:00.078400	6.184283E-1
01-01-1904  00:00:00.078425	6.222531E-1
01-01-1904  00:00:00.078450	6.095037E-1
01-01-1904  00:00:00.078475	6.197033E-1
01-01-1904  00:00:00.078500	6.069539E-1
01-01-1904  00:00:00.078525	6.209782E-1
01-01-1904  00:00:00.078550	6.133286E-1
01-01-1904  00:00:00.078575	6.235281E-1
01-01-1904  00:00:00.078600	6.197033E-1
01-01-1904  00:00:00.078625	6.107787E-1
01-01-1904  00:00:00.078650	6.146035E-1
01-01-1904  00:00:00.078675	6.146035E-1
01-01-1904  00:00:00.078700	6.184283E-1
01-01-1904  00:00:00.078725	6.158784E-1
01-01-1904  00:00:00.078750	6.209782E-1
01-01-1904  00:00:00.078775	6.146035E-1
01-01-1904  00:00:00.078800	6.184283E-1
01-01-1904  00:00:00.078825	6.082288E-1
01-01-1904  00:00:00.078850	6.209782E-1
01-01-1904  00:00:00.078875	6.158784E-1
01-01-1904  00:00:00.078900	6.235281E-1
01-01-1904  00:00:00.078925	6.133286E-1
01-01-1904  00:00:00.078950	6.184283E-1
01-01-1904  00:00:00.078975	6.158784E-1
01-01-1904  00:00:00.079000	6.248030E-1
01-01-1904  00:00:00.079025	6.082288E-1
01-01-1904  00:00:00.079050	6.235281E-1
01-01-1904  00:00:00.079075	6.120536E-1
01-01-1904  00:00:00.079100	6.197033E-1
01-01-1904  00:00:00.079125	6.133286E-1
01-01-1904  00:00:00.079150	6.171534E-1
01-01-1904  00:00:00.079175	6.260780E-1
01-01-1904  00:00:00.079200	6.107787E-1
01-01-1904  00:00:00.079225	6.235281E-1
01-01-1904  00:00:00.079250	6.095037E-1
01-01-1904  00:00:00.079275	6.171534E-1
01-01-1904  00:00:00.079300	6.095037E-1
01-01-1904  00:00:00.079325	6.209782E-1
01-01-1904  00:00:00.079350	6.260780E-1
01-01-1904  00:00:00.079375	6.069539E-1
01-01-1904  00:00:00.079400	6.209782E-1
01-01-1904  00:00:00.079425	6.095037E-1
01-01-1904  00:00:00.079450	6.158784E-1
01-01-1904  00:00:00.079475	6.158784E-1
01-01-1904  00:00:00.079500	6.197033E-1
01-01-1904  00:00:00.079525	6.146035E-1
01-01-1904  00:00:00.079550	6.158784E-1
01-01-1904  00:00:00.079575	6.069539E-1
