time,Y[0],col_2
01-01-1904,00:00:00.009550,0.6197033
01-01-1904,00:00:00.009575,0.6133286
01-01-1904,00:00:00.009600,0.6222531
01-01-1904,00:00:00.009625,0.6095037
01-01-1904,00:00:00.009650,0.6235281
01-01-1904,00:00:00.009675,0.6146035
01-01-1904,00:00:00.009700,0.6222531
01-01-1904,00:00:00.009725,0.6120536
01-01-1904,00:00:00.009750,0.6171534
01-01-1904,00:00:00.009775,0.6158784
01-01-1904,00:00:00.009800,0.6209782
01-01-1904,00:00:00.009825,0.6120536
01-01-1904,00:00:00.009850,0.6197033
01-01-1904,00:00:00.009875,0.6133286
01-01-1904,00:00:00.009900,0.6158784
01-01-1904,00:00:00.009925,0.6171534
01-01-1904,00:00:00.009950,0.6197033
01-01-1904,00:00:00.009975,0.6222531
01-01-1904,00:00:00.010000,0.624803
01-01-1904,00:00:00.010025,0.6056789
01-01-1904,00:00:00.010050,0.6209782
01-01-1904,00:00:00.010075,0.6158784
01-01-1904,00:00:00.010100,0.624803
01-01-1904,00:00:00.010125,0.6146035
01-01-1904,00:00:00.010150,0.6209782
01-01-1904,00:00:00.010175,0.6133286
01-01-1904,00:00:00.010200,0.626078
01-01-1904,00:00:00.010225,0.6107787
01-01-1904,00:00:00.010250,0.6273529
01-01-1904,00:00:00.010275,0.6133286
01-01-1904,00:00:00.010300,0.6222531
01-01-1904,00:00:00.010325,0.6158784
01-01-1904,00:00:00.010350,0.6209782
01-01-1904,00:00:00.010375,0.6197033
01-01-1904,00:00:00.010400,0.6209782
01-01-1904,00:00:00.010425,0.6171534
01-01-1904,00:00:00.010450,0.626078
01-01-1904,00:00:00.010475,0.6056789
01-01-1904,00:00:00.010500,0.6235281
01-01-1904,00:00:00.010525,0.6171534
01-01-1904,00:00:00.010550,0.6235281
01-01-1904,00:00:00.010575,0.6158784
01-01-1904,00:00:00.010600,0.6209782
01-01-1904,00:00:00.010625,0.6209782
01-01-1904,00:00:00.010650,0.6120536
01-01-1904,00:00:00.010675,0.6222531
01-01-1904,00:00:00.010700,0.6184283
01-01-1904,00:00:00.010725,0.6171534
01-01-1904,00:00:00.010750,0.6133286
01-01-1904,00:00:00.010775,0.6197033
01-01-1904,00:00:00.010800,0.6158784
01-01-1904,00:00:00.010825,0.6273529
01-01-1904,00:00:00.010850,0.6133286
01-01-1904,00:00:00.010875,0.6235281
01-01-1904,00:00:00.010900,0.6120536
01-01-1904,00:00:00.010925,0.6235281
01-01-1904,00:00:00.010950,0.6146035
01-01-1904,00:00:00.010975,0.6235281
01-01-1904,00:00:00.011000,0.6197033
01-01-1904,00:00:00.011025,0.624803
01-01-1904,00:00:00.011050,0.6056789
01-01-1904,00:00:00.011075,0.624803
01-01-1904,00:00:00.011100,0.6146035
01-01-1904,00:00:00.011125,0.626078
01-01-1904,00:00:00.011150,0.6171534
01-01-1904,00:00:00.011175,0.6171534
01-01-1904,00:00:00.011200,0.6171534
01-01-1904,00:00:00.011225,0.6133286
01-01-1904,00:00:00.011250,0.6209782
01-01-1904,00:00:00.011275,0.6184283
01-01-1904,00:00:00.011300,0.6235281
01-01-1904,00:00:00.011325,0.6158784
01-01-1904,00:00:00.011350,0.6171534
01-01-1904,00:00:00.011375,0.6184283
01-01-1904,00:00:00.011400,0.6146035
01-01-1904,00:00:00.011425,0.6235281
01-01-1904,00:00:00.011450,0.6197033
01-01-1904,00:00:00.011475,0.6209782
01-01-1904,00:00:00.011500,0.6120536
01-01-1904,00:00:00.011525,0.6197033
01-01-1904,00:00:00.011550,0.6171534
01-01-1904,00:00:00.011575,0.6273529
01-01-1904,00:00:00.011600,0.6133286
01-01-1904,00:00:00.011625,0.6209782
01-01-1904,00:00:00.011650,0.6107787
01-01-1904,00:00:00.011675,0.6209782
01-01-1904,00:00:00.011700,0.6158784
01-01-1904,00:00:00.011725,0.6235281
01-01-1904,00:00:00.011750,0.6273529
01-01-1904,00:00:00.011775,0.6107787
01-01-1904,00:00:00.011800,0.6209782
01-01-1904,00:00:00.011825,0.6133286
01-01-1904,00:00:00.011850,0.6222531
01-01-1904,00:00:00.011875,0.6184283
01-01-1904,00:00:00.011900,0.624803
01-01-1904,00:00:00.011925,0.6158784
01-01-1904,00:00:00.011950,0.6197033
01-01-1904,00:00:00.011975,0.6107787
01-01-1904,00:00:00.012000,0.6235281
01-01-1904,00:00:00.012025,0.6158784
01-01-1904,00:00:00.012050,0.6235281
01-01-1904,00:00:00.012075,0.6158784
01-01-1904,00:00:00.012100,0.6158784
01-01-1904,00:00:00.012125,0.6184283
01-01-1904,00:00:00.012150,0.624803
01-01-1904,00:00:00.012175,0.6133286
01-01-1904,00:00:00.012200,0.626078
01-01-1904,00:00:00.012225,0.6120536
01-01-1904,00:00:00.012250,0.6171534
01-01-1904,00:00:00.012275,0.6158784
01-01-1904,00:00:00.012300,0.6197033
01-01-1904,00:00:00.012325,0.6209782
01-01-1904,00:00:00.012350,0.6197033
01-01-1904,00:00:00.012375,0.6158784
01-01-1904,00:00:00.012400,0.6158784
01-01-1904,00:00:00.012425,0.6171534
01-01-1904,00:00:00.012450,0.6184283
01-01-1904,00:00:00.012475,0.6235281
01-01-1904,00:00:00.012500,0.6209782
01-01-1904,00:00:00.012525,0.6197033
01-01-1904,00:00:00.012550,0.6184283
01-01-1904,00:00:00.012575,0.6095037
01-01-1904,00:00:00.012600,0.6235281
01-01-1904,00:00:00.012625,0.6184283
01-01-1904,00:00:00.012650,0.626078
01-01-1904,00:00:00.012675,0.6158784
01-01-1904,00:00:00.012700,0.6209782
01-01-1904,00:00:00.012725,0.6171534
01-01-1904,00:00:00.012750,0.6197033
01-01-1904,00:00:00.012775,0.6171534
01-01-1904,00:00:00.012800,0.6209782
01-01-1904,00:00:00.012825,0.6158784
01-01-1904,00:00:00.012850,0.6209782
01-01-1904,00:00:00.012875,0.6158784
01-01-1904,00:00:00.012900,0.6197033
01-01-1904,00:00:00.012925,0.6197033
01-01-1904,00:00:00.012950,0.6311777
01-01-1904,00:00:00.012975,0.6095037
01-01-1904,00:00:00.013000,0.626078
01-01-1904,00:00:00.013025,0.6107787
01-01-1904,00:00:00.013050,0.6235281
01-01-1904,00:00:00.013075,0.6184283
01-01-1904,00:00:00.013100,0.6235281
01-01-1904,00:00:00.013125,0.6184283
01-01-1904,00:00:00.013150,0.6197033
01-01-1904,00:00:00.013175,0.6095037
01-01-1904,00:00:00.013200,0.6209782
01-01-1904,00:00:00.013225,0.6158784
01-01-1904,00:00:00.013250,0.6222531
01-01-1904,00:00:00.013275,0.6209782
01-01-1904,00:00:00.013300,0.6184283
01-01-1904,00:00:00.013325,0.624803
01-01-1904,00:00:00.013350,0.6095037
01-01-1904,00:00:00.013375,0.626078
01-01-1904,00:00:00.013400,0.6158784
01-01-1904,00:00:00.013425,0.626078
01-01-1904,00:00:00.013450,0.6133286
01-01-1904,00:00:00.013475,0.6184283
01-01-1904,00:00:00.013500,0.624803
01-01-1904,00:00:00.013525,0.6107787
01-01-1904,00:00:00.013550,0.6273529
01-01-1904,00:00:00.013575,0.6158784
01-01-1904,00:00:00.013600,0.6197033
01-01-1904,00:00:00.013625,0.6133286
01-01-1904,00:00:00.013650,0.6209782
01-01-1904,00:00:00.013675,0.6235281
01-01-1904,00:00:00.013700,0.6146035
01-01-1904,00:00:00.013725,0.626078
01-01-1904,00:00:00.013750,0.6158784
01-01-1904,00:00:00.013775,0.6209782
01-01-1904,00:00:00.013800,0.6171534
01-01-1904,00:00:00.013825,0.6197033
01-01-1904,00:00:00.013850,0.6273529
01-01-1904,00:00:00.013875,0.6158784
01-01-1904,00:00:00.013900,0.6222531
01-01-1904,00:00:00.013925,0.6158784
01-01-1904,00:00:00.013950,0.6197033
01-01-1904,00:00:00.013975,0.6158784
01-01-1904,00:00:00.014000,0.624803
01-01-1904,00:00:00.014025,0.6209782
01-01-1904,00:00:00.014050,0.6235281
01-01-1904,00:00:00.014075,0.6107787
01-01-1904,00:00:00.014100,0.6209782
01-01-1904,00:00:00.014125,0.6107787
01-01-1904,00:00:00.014150,0.6209782
01-01-1904,00:00:00.014175,0.6197033
01-01-1904,00:00:00.014200,0.6197033
01-01-1904,00:00:00.014225,0.6197033
01-01-1904,00:00:00.014250,0.6171534
01-01-1904,00:00:00.014275,0.6095037
01-01-1904,00:00:00.014300,0.6209782
01-01-1904,00:00:00.014325,0.6184283
01-01-1904,00:00:00.014350,0.6222531
01-01-1904,00:00:00.014375,0.6171534
01-01-1904,00:00:00.014400,0.6158784
01-01-1904,00:00:00.014425,0.6235281
01-01-1904,00:00:00.014450,0.6133286
01-01-1904,00:00:00.014475,0.624803
01-01-1904,00:00:00.014500,0.6197033
01-01-1904,00:00:00.014525,0.6222531
01-01-1904,00:00:00.014550,0.6158784
01-01-1904,00:00:00.014575,0.6184283
01-01-1904,00:00:00.014600,0.6184283
01-01-1904,00:00:00.014625,0.624803
01-01-1904,00:00:00.014650,0.6146035
01-01-1904,00:00:00.014675,0.6235281
01-01-1904,00:00:00.014700,0.6171534
01-01-1904,00:00:00.014725,0.6197033
01-01-1904,00:00:00.014750,0.6158784
01-01-1904,00:00:00.014775,0.6222531
01-01-1904,00:00:00.014800,0.6273529
01-01-1904,00:00:00.014825,0.6133286
01-01-1904,00:00:00.014850,0.6209782
01-01-1904,00:00:00.014875,0.6133286
01-01-1904,00:00:00.014900,0.6184283
01-01-1904,00:00:00.014925,0.6158784
01-01-1904,00:00:00.014950,0.624803
01-01-1904,00:00:00.014975,0.6197033
01-01-1904,00:00:00.015000,0.626078
01-01-1904,00:00:00.015025,0.6120536
01-01-1904,00:00:00.015050,0.624803
01-01-1904,00:00:00.015075,0.6158784
01-01-1904,00:00:00.015100,0.6273529
01-01-1904,00:00:00.015125,0.6197033
01-01-1904,00:00:00.015150,0.6209782
01-01-1904,00:00:00.015175,0.6184283
01-01-1904,00:00:00.015200,0.626078
01-01-1904,00:00:00.015225,0.6107787
01-01-1904,00:00:00.015250,0.6286279
01-01-1904,00:00:00.015275,0.6171534
01-01-1904,00:00:00.015300,0.624803
01-01-1904,00:00:00.015325,0.6158784
01-01-1904,00:00:00.015350,0.6184283
01-01-1904,00:00:00.015375,0.6146035
01-01-1904,00:00:00.015400,0.6222531
01-01-1904,00:00:00.015425,0.6146035
01-01-1904,00:00:00.015450,0.6222531
01-01-1904,00:00:00.015475,0.6171534
01-01-1904,00:00:00.015500,0.6171534
01-01-1904,00:00:00.015525,0.6158784
01-01-1904,00:00:00.015550,0.6197033
01-01-1904,00:00:00.015575,0.6235281
01-01-1904,00:00:00.015600,0.626078
01-01-1904,00:00:00.015625,0.6107787
01-01-1904,00:00:00.015650,0.6235281
01-01-1904,00:00:00.015675,0.6107787
01-01-1904,00:00:00.015700,0.6222531
01-01-1904,00:00:00.015725,0.6197033
01-01-1904,00:00:00.015750,0.624803
01-01-1904,00:00:00.015775,0.624803
01-01-1904,00:00:00.015800,0.6107787
01-01-1904,00:00:00.015825,0.6209782
01-01-1904,00:00:00.015850,0.6158784
01-01-1904,00:00:00.015875,0.6222531
01-01-1904,00:00:00.015900,0.6197033
