time,Y[0],col_2
01-01-1904,00:00:00.002175,0.6133286
01-01-1904,00:00:00.002200,0.6056789
01-01-1904,00:00:00.002225,0.6095037
01-01-1904,00:00:00.002250,0.6082288
01-01-1904,00:00:00.002275,0.6158784
01-01-1904,00:00:00.002300,0.6095037
01-01-1904,00:00:00.002325,0.6082288
01-01-1904,00:00:00.002350,0.6107787
01-01-1904,00:00:00.002375,0.6133286
01-01-1904,00:00:00.002400,0.6209782
01-01-1904,00:00:00.002425,0.603129
01-01-1904,00:00:00.002450,0.6171534
01-01-1904,00:00:00.002475,0.6056789
01-01-1904,00:00:00.002500,0.6171534
01-01-1904,00:00:00.002525,0.6069539
01-01-1904,00:00:00.002550,0.6107787
01-01-1904,00:00:00.002575,0.6056789
01-01-1904,00:00:00.002600,0.6158784
01-01-1904,00:00:00.002625,0.6133286
01-01-1904,00:00:00.002650,0.6069539
01-01-1904,00:00:00.002675,0.6082288
01-01-1904,00:00:00.002700,0.6107787
01-01-1904,00:00:00.002725,0.6107787
01-01-1904,00:00:00.002750,0.6120536
01-01-1904,00:00:00.002775,0.6107787
01-01-1904,00:00:00.002800,0.6146035
01-01-1904,00:00:00.002825,0.603129
01-01-1904,00:00:00.002850,0.6197033
01-01-1904,00:00:00.002875,0.6107787
01-01-1904,00:00:00.002900,0.6095037
01-01-1904,00:00:00.002925,0.6056789
01-01-1904,00:00:00.002950,0.6120536
01-01-1904,00:00:00.002975,0.624803
01-01-1904,00:00:00.003000,0.603129
01-01-1904,00:00:00.003025,0.6171534
01-01-1904,00:00:00.003050,0.6056789
01-01-1904,00:00:00.003075,0.6158784
01-01-1904,00:00:00.003100,0.6107787
01-01-1904,00:00:00.003125,0.6146035
01-01-1904,00:00:00.003150,0.6056789
01-01-1904,00:00:00.003175,0.6095037
01-01-1904,00:00:00.003200,0.6095037
01-01-1904,00:00:00.003225,0.6171534
01-01-1904,00:00:00.003250,0.6056789
01-01-1904,00:00:00.003275,0.6095037
01-01-1904,00:00:00.003300,0.6120536
01-01-1904,00:00:00.003325,0.6107787
01-01-1904,00:00:00.003350,0.6133286
01-01-1904,00:00:00.003375,0.6184283
01-01-1904,00:00:00.003400,0.6005792
01-01-1904,00:00:00.003425,0.6171534
01-01-1904,00:00:00.003450,0.6120536
01-01-1904,00:00:00.003475,0.6184283
01-01-1904,00:00:00.003500,0.6069539
01-01-1904,00:00:00.003525,0.6107787
01-01-1904,00:00:00.003550,0.6107787
01-01-1904,00:00:00.003575,0.6158784
01-01-1904,00:00:00.003600,0.6095037
01-01-1904,00:00:00.003625,0.6133286
01-01-1904,00:00:00.003650,0.6069539
01-01-1904,00:00:00.003675,0.6158784
01-01-1904,00:00:00.003700,0.6146035
01-01-1904,00:00:00.003725,0.6146035
01-01-1904,00:00:00.003750,0.6082288
01-01-1904,00:00:00.003775,0.6197033
01-01-1904,00:00:00.003800,0.6056789
01-01-1904,00:00:00.003825,0.6209782
01-01-1904,00:00:00.003850,0.6082288
01-01-1904,00:00:00.003875,0.6171534
01-01-1904,00:00:00.003900,0.6095037
01-01-1904,00:00:00.003925,0.6158784
01-01-1904,00:00:00.003950,0.6120536
01-01-1904,00:00:00.003975,0.6146035
01-01-1904,00:00:00.004000,0.603129
01-01-1904,00:00:00.004025,0.6146035
01-01-1904,00:00:00.004050,0.6133286
01-01-1904,00:00:00.004075,0.6184283
01-01-1904,00:00:00.004100,0.6133286
01-01-1904,00:00:00.004125,0.6146035
01-01-1904,00:00:00.004150,0.6209782
01-01-1904,00:00:00.004175,0.604404
01-01-1904,00:00:00.004200,0.6235281
01-01-1904,00:00:00.004225,0.6069539
01-01-1904,00:00:00.004250,0.6146035
01-01-1904,00:00:00.004275,0.6056789
01-01-1904,00:00:00.004300,0.6184283
01-01-1904,00:00:00.004325,0.6146035
01-01-1904,00:00:00.004350,0.6107787
01-01-1904,00:00:00.004375,0.6056789
01-01-1904,00:00:00.004400,0.6107787
01-01-1904,00:00:00.004425,0.6158784
01-01-1904,00:00:00.004450,0.6158784
01-01-1904,00:00:00.004475,0.6146035
01-01-1904,00:00:00.004500,0.6095037
01-01-1904,00:00:00.004525,0.6222531
01-01-1904,00:00:00.004550,0.604404
01-01-1904,00:00:00.004575,0.6209782
01-01-1904,00:00:00.004600,0.6069539
01-01-1904,00:00:00.004625,0.6146035
01-01-1904,00:00:00.004650,0.6069539
01-01-1904,00:00:00.004675,0.6197033
01-01-1904,00:00:00.004700,0.6197033
01-01-1904,00:00:00.004725,0.6082288
01-01-1904,00:00:00.004750,0.6171534
01-01-1904,00:00:00.004775,0.6107787
01-01-1904,00:00:00.004800,0.6171534
01-01-1904,00:00:00.004825,0.6158784
01-01-1904,00:00:00.004850,0.6171534
01-01-1904,00:00:00.004875,0.6107787
01-01-1904,00:00:00.004900,0.6107787
01-01-1904,00:00:00.004925,0.6120536
01-01-1904,00:00:00.004950,0.6184283
01-01-1904,00:00:00.004975,0.6146035
01-01-1904,00:00:00.005000,0.6158784
01-01-1904,00:00:00.005025,0.6158784
01-01-1904,00:00:00.005050,0.6146035
01-01-1904,00:00:00.005075,0.6197033
01-01-1904,00:00:00.005100,0.6120536
01-01-1904,00:00:00.005125,0.6095037
01-01-1904,00:00:00.005150,0.6120536
01-01-1904,00:00:00.005175,0.6158784
01-01-1904,00:00:00.005200,0.6171534
01-01-1904,00:00:00.005225,0.6184283
01-01-1904,00:00:00.005250,0.6146035
01-01-1904,00:00:00.005275,0.626078
01-01-1904,00:00:00.005300,0.6069539
01-01-1904,00:00:00.005325,0.626078
01-01-1904,00:00:00.005350,0.6133286
01-01-1904,00:00:00.005375,0.6171534
01-01-1904,00:00:00.005400,0.6082288
01-01-1904,00:00:00.005425,0.6184283
01-01-1904,00:00:00.005450,0.6171534
01-01-1904,00:00:00.005475,0.6197033
01-01-1904,00:00:00.005500,0.6197033
01-01-1904,00:00:00.005525,0.604404
01-01-1904,00:00:00.005550,0.6209782
01-01-1904,00:00:00.005575,0.6107787
01-01-1904,00:00:00.005600,0.6197033
01-01-1904,00:00:00.005625,0.6120536
01-01-1904,00:00:00.005650,0.6158784
01-01-1904,00:00:00.005675,0.6133286
01-01-1904,00:00:00.005700,0.6120536
01-01-1904,00:00:00.005725,0.6184283
01-01-1904,00:00:00.005750,0.6146035
01-01-1904,00:00:00.005775,0.6146035
01-01-1904,00:00:00.005800,0.6146035
01-01-1904,00:00:00.005825,0.6184283
01-01-1904,00:00:00.005850,0.6171534
01-01-1904,00:00:00.005875,0.624803
01-01-1904,00:00:00.005900,0.604404
01-01-1904,00:00:00.005925,0.6171534
01-01-1904,00:00:00.005950,0.6107787
01-01-1904,00:00:00.005975,0.624803
01-01-1904,00:00:00.006000,0.6133286
01-01-1904,00:00:00.006025,0.6197033
01-01-1904,00:00:00.006050,0.6133286
01-01-1904,00:00:00.006075,0.6171534
01-01-1904,00:00:00.006100,0.6133286
01-01-1904,00:00:00.006125,0.6235281
01-01-1904,00:00:00.006150,0.6133286
01-01-1904,00:00:00.006175,0.6158784
01-01-1904,00:00:00.006200,0.6158784
01-01-1904,00:00:00.006225,0.6171534
01-01-1904,00:00:00.006250,0.626078
01-01-1904,00:00:00.006275,0.6069539
01-01-1904,00:00:00.006300,0.6197033
01-01-1904,00:00:00.006325,0.6082288
01-01-1904,00:00:00.006350,0.6235281
01-01-1904,00:00:00.006375,0.6146035
01-01-1904,00:00:00.006400,0.6197033
01-01-1904,00:00:00.006425,0.6158784
01-01-1904,00:00:00.006450,0.6120536
01-01-1904,00:00:00.006475,0.6133286
01-01-1904,00:00:00.006500,0.6209782
01-01-1904,00:00:00.006525,0.6184283
01-01-1904,00:00:00.006550,0.6133286
01-01-1904,00:00:00.006575,0.6146035
01-01-1904,00:00:00.006600,0.6158784
01-01-1904,00:00:00.006625,0.6235281
01-01-1904,00:00:00.006650,0.6120536
01-01-1904,00:00:00.006675,0.6184283
01-01-1904,00:00:00.006700,0.6120536
01-01-1904,00:00:00.006725,0.6171534
01-01-1904,00:00:00.006750,0.6171534
01-01-1904,00:00:00.006775,0.6222531
01-01-1904,00:00:00.006800,0.6158784
01-01-1904,00:00:00.006825,0.6197033
01-01-1904,00:00:00.006850,0.6120536
01-01-1904,00:00:00.006875,0.6158784
01-01-1904,00:00:00.006900,0.6197033
01-01-1904,00:00:00.006925,0.6197033
01-01-1904,00:00:00.006950,0.6120536
01-01-1904,00:00:00.006975,0.6158784
01-01-1904,00:00:00.007000,0.6158784
01-01-1904,00:00:00.007025,0.6197033
01-01-1904,00:00:00.007050,0.6222531
01-01-1904,00:00:00.007075,0.6120536
01-01-1904,00:00:00.007100,0.6158784
01-01-1904,00:00:00.007125,0.6120536
01-01-1904,00:00:00.007150,0.6209782
01-01-1904,00:00:00.007175,0.6209782
01-01-1904,00:00:00.007200,0.6171534
01-01-1904,00:00:00.007225,0.624803
01-01-1904,00:00:00.007250,0.6095037
01-01-1904,00:00:00.007275,0.6222531
01-01-1904,00:00:00.007300,0.6158784
01-01-1904,00:00:00.007325,0.6235281
01-01-1904,00:00:00.007350,0.6146035
01-01-1904,00:00:00.007375,0.6184283
01-01-1904,00:00:00.007400,0.6158784
01-01-1904,00:00:00.007425,0.6209782
01-01-1904,00:00:00.007450,0.6133286
01-01-1904,00:00:00.007475,0.6222531
01-01-1904,00:00:00.007500,0.6107787
01-01-1904,00:00:00.007525,0.6158784
01-01-1904,00:00:00.007550,0.6158784
01-01-1904,00:00:00.007575,0.6209782
01-01-1904,00:00:00.007600,0.626078
01-01-1904,00:00:00.007625,0.6107787
01-01-1904,00:00:00.007650,0.6197033
01-01-1904,00:00:00.007675,0.6107787
01-01-1904,00:00:00.007700,0.624803
01-01-1904,00:00:00.007725,0.6184283
01-01-1904,00:00:00.007750,0.6209782
01-01-1904,00:00:00.007775,0.6158784
01-01-1904,00:00:00.007800,0.6197033
01-01-1904,00:00:00.007825,0.6158784
01-01-1904,00:00:00.007850,0.6209782
01-01-1904,00:00:00.007875,0.6158784
01-01-1904,00:00:00.007900,0.6209782
01-01-1904,00:00:00.007925,0.6133286
01-01-1904,00:00:00.007950,0.6184283
01-01-1904,00:00:00.007975,0.6184283
01-01-1904,00:00:00.008000,0.6184283
01-01-1904,00:00:00.008025,0.6209782
01-01-1904,00:00:00.008050,0.6082288
01-01-1904,00:00:00.008075,0.6197033
01-01-1904,00:00:00.008100,0.6158784
01-01-1904,00:00:00.008125,0.6235281
01-01-1904,00:00:00.008150,0.6171534
01-01-1904,00:00:00.008175,0.6197033
01-01-1904,00:00:00.008200,0.6158784
01-01-1904,00:00:00.008225,0.6222531
01-01-1904,00:00:00.008250,0.6107787
01-01-1904,00:00:00.008275,0.6273529
01-01-1904,00:00:00.008300,0.6146035
01-01-1904,00:00:00.008325,0.6222531
01-01-1904,00:00:00.008350,0.6133286
01-01-1904,00:00:00.008375,0.6197033
01-01-1904,00:00:00.008400,0.6171534
01-01-1904,00:00:00.008425,0.6235281
01-01-1904,00:00:00.008450,0.6133286
01-01-1904,00:00:00.008475,0.6184283
01-01-1904,00:00:00.008500,0.6158784
01-01-1904,00:00:00.008525,0.6209782
01-01-1904,00:00:00.008550,0.6209782
01-01-1904,00:00:00.008575,0.6209782
01-01-1904,00:00:00.008600,0.626078
01-01-1904,00:00:00.008625,0.6095037
01-01-1904,00:00:00.008650,0.626078
01-01-1904,00:00:00.008675,0.6146035
01-01-1904,00:00:00.008700,0.626078
01-01-1904,00:00:00.008725,0.6158784
01-01-1904,00:00:00.008750,0.6184283
01-01-1904,00:00:00.008775,0.6146035
01-01-1904,00:00:00.008800,0.6286279
01-01-1904,00:00:00.008825,0.6133286
01-01-1904,00:00:00.008850,0.626078
01-01-1904,00:00:00.008875,0.6146035
01-01-1904,00:00:00.008900,0.6209782
01-01-1904,00:00:00.008925,0.6133286
01-01-1904,00:00:00.008950,0.6209782
01-01-1904,00:00:00.008975,0.6209782
01-01-1904,00:00:00.009000,0.6197033
01-01-1904,00:00:00.009025,0.6133286
01-01-1904,00:00:00.009050,0.6197033
01-01-1904,00:00:00.009075,0.6158784
01-01-1904,00:00:00.009100,0.6235281
01-01-1904,00:00:00.009125,0.6222531
01-01-1904,00:00:00.009150,0.6197033
01-01-1904,00:00:00.009175,0.6299028
01-01-1904,00:00:00.009200,0.6120536
01-01-1904,00:00:00.009225,0.626078
01-01-1904,00:00:00.009250,0.6171534
01-01-1904,00:00:00.009275,0.626078
01-01-1904,00:00:00.009300,0.6158784
01-01-1904,00:00:00.009325,0.6197033
01-01-1904,00:00:00.009350,0.6171534
01-01-1904,00:00:00.009375,0.626078
01-01-1904,00:00:00.009400,0.6133286
01-01-1904,00:00:00.009425,0.6286279
01-01-1904,00:00:00.009450,0.6120536
01-01-1904,00:00:00.009475,0.6197033
01-01-1904,00:00:00.009500,0.6171534
01-01-1904,00:00:00.009525,0.6209782
01-01-1904,00:00:00.009550,0.626078
01-01-1904,00:00:00.009575,0.6120536
01-01-1904,00:00:00.009600,0.6197033
01-01-1904,00:00:00.009625,0.6146035
01-01-1904,00:00:00.009650,0.6235281
01-01-1904,00:00:00.009675,0.6171534
01-01-1904,00:00:00.009700,0.6222531
01-01-1904,00:00:00.009725,0.6184283
01-01-1904,00:00:00.009750,0.6184283
01-01-1904,00:00:00.009775,0.6222531
01-01-1904,00:00:00.009800,0.6133286
01-01-1904,00:00:00.009825,0.6299028
01-01-1904,00:00:00.009850,0.6158784
01-01-1904,00:00:00.009875,0.624803
01-01-1904,00:00:00.009900,0.6146035
01-01-1904,00:00:00.009925,0.6197033
01-01-1904,00:00:00.009950,0.6209782
01-01-1904,00:00:00.009975,0.626078
01-01-1904,00:00:00.010000,0.6197033
01-01-1904,00:00:00.010025,0.6158784
01-01-1904,00:00:00.010050,0.6158784
01-01-1904,00:00:00.010075,0.6197033
01-01-1904,00:00:00.010100,0.624803
01-01-1904,00:00:00.010125,0.6222531
01-01-1904,00:00:00.010150,0.6222531
01-01-1904,00:00:00.010175,0.6197033
01-01-1904,00:00:00.010200,0.626078
01-01-1904,00:00:00.010225,0.6107787
01-01-1904,00:00:00.010250,0.6299028
01-01-1904,00:00:00.010275,0.6184283
01-01-1904,00:00:00.010300,0.624803
01-01-1904,00:00:00.010325,0.6171534
01-01-1904,00:00:00.010350,0.6197033
01-01-1904,00:00:00.010375,0.6184283
01-01-1904,00:00:00.010400,0.624803
01-01-1904,00:00:00.010425,0.6158784
01-01-1904,00:00:00.010450,0.624803
01-01-1904,00:00:00.010475,0.6171534
01-01-1904,00:00:00.010500,0.6209782
01-01-1904,00:00:00.010525,0.6197033
01-01-1904,00:00:00.010550,0.6235281
01-01-1904,00:00:00.010575,0.624803
01-01-1904,00:00:00.010600,0.6158784
01-01-1904,00:00:00.010625,0.6171534
01-01-1904,00:00:00.010650,0.6146035
01-01-1904,00:00:00.010675,0.6222531
01-01-1904,00:00:00.010700,0.6209782
01-01-1904,00:00:00.010725,0.624803
01-01-1904,00:00:00.010750,0.6222531
01-01-1904,00:00:00.010775,0.6158784
01-01-1904,00:00:00.010800,0.6184283
01-01-1904,00:00:00.010825,0.6273529
01-01-1904,00:00:00.010850,0.6146035
01-01-1904,00:00:00.010875,0.6273529
01-01-1904,00:00:00.010900,0.6158784
01-01-1904,00:00:00.010925,0.6197033
01-01-1904,00:00:00.010950,0.6146035
01-01-1904,00:00:00.010975,0.626078
01-01-1904,00:00:00.011000,0.6235281
01-01-1904,00:00:00.011025,0.6184283
01-01-1904,00:00:00.011050,0.6184283
01-01-1904,00:00:00.011075,0.6171534
01-01-1904,00:00:00.011100,0.6171534
01-01-1904,00:00:00.011125,0.6209782
01-01-1904,00:00:00.011150,0.626078
01-01-1904,00:00:00.011175,0.6197033
01-01-1904,00:00:00.011200,0.6209782
01-01-1904,00:00:00.011225,0.6146035
01-01-1904,00:00:00.011250,0.6184283
01-01-1904,00:00:00.011275,0.6209782
01-01-1904,00:00:00.011300,0.6235281
01-01-1904,00:00:00.011325,0.6222531
01-01-1904,00:00:00.011350,0.6197033
01-01-1904,00:00:00.011375,0.6222531
01-01-1904,00:00:00.011400,0.6107787
01-01-1904,00:00:00.011425,0.6235281
01-01-1904,00:00:00.011450,0.6209782
01-01-1904,00:00:00.011475,0.624803
01-01-1904,00:00:00.011500,0.6197033
01-01-1904,00:00:00.011525,0.6209782
01-01-1904,00:00:00.011550,0.6158784
01-01-1904,00:00:00.011575,0.6209782
01-01-1904,00:00:00.011600,0.624803
01-01-1904,00:00:00.011625,0.6197033
01-01-1904,00:00:00.011650,0.6209782
01-01-1904,00:00:00.011675,0.6158784
01-01-1904,00:00:00.011700,0.6197033
01-01-1904,00:00:00.011725,0.6197033
01-01-1904,00:00:00.011750,0.6311777
01-01-1904,00:00:00.011775,0.6107787
01-01-1904,00:00:00.011800,0.6273529
01-01-1904,00:00:00.011825,0.6107787
01-01-1904,00:00:00.011850,0.6209782
01-01-1904,00:00:00.011875,0.6171534
01-01-1904,00:00:00.011900,0.626078
01-01-1904,00:00:00.011925,0.6235281
01-01-1904,00:00:00.011950,0.6158784
01-01-1904,00:00:00.011975,0.6171534
01-01-1904,00:00:00.012000,0.6158784
01-01-1904,00:00:00.012025,0.626078
01-01-1904,00:00:00.012050,0.6222531
01-01-1904,00:00:00.012075,0.6235281
01-01-1904,00:00:00.012100,0.6197033
01-01-1904,00:00:00.012125,0.6273529
01-01-1904,00:00:00.012150,0.6082288
01-01-1904,00:00:00.012175,0.6311777
01-01-1904,00:00:00.012200,0.6197033
01-01-1904,00:00:00.012225,0.624803
01-01-1904,00:00:00.012250,0.6171534
01-01-1904,00:00:00.012275,0.6209782
01-01-1904,00:00:00.012300,0.6171534
01-01-1904,00:00:00.012325,0.6171534
01-01-1904,00:00:00.012350,0.6222531
01-01-1904,00:00:00.012375,0.6197033
01-01-1904,00:00:00.012400,0.6209782
01-01-1904,00:00:00.012425,0.6158784
01-01-1904,00:00:00.012450,0.6197033
01-01-1904,00:00:00.012475,0.6197033
01-01-1904,00:00:00.012500,0.6286279
01-01-1904,00:00:00.012525,0.6171534
01-01-1904,00:00:00.012550,0.6235281
01-01-1904,00:00:00.012575,0.6158784
01-01-1904,00:00:00.012600,0.6209782
01-01-1904,00:00:00.012625,0.6209782
01-01-1904,00:00:00.012650,0.626078
01-01-1904,00:00:00.012675,0.6197033
01-01-1904,00:00:00.012700,0.624803
01-01-1904,00:00:00.012725,0.6107787
01-01-1904,00:00:00.012750,0.6222531
01-01-1904,00:00:00.012775,0.6158784
01-01-1904,00:00:00.012800,0.6235281
01-01-1904,00:00:00.012825,0.6209782
01-01-1904,00:00:00.012850,0.6209782
01-01-1904,00:00:00.012875,0.626078
01-01-1904,00:00:00.012900,0.6095037
01-01-1904,00:00:00.012925,0.626078
01-01-1904,00:00:00.012950,0.6158784
01-01-1904,00:00:00.012975,0.6273529
01-01-1904,00:00:00.013000,0.6171534
01-01-1904,00:00:00.013025,0.6197033
01-01-1904,00:00:00.013050,0.6158784
01-01-1904,00:00:00.013075,0.6171534
01-01-1904,00:00:00.013100,0.6158784
01-01-1904,00:00:00.013125,0.624803
01-01-1904,00:00:00.013150,0.6209782
01-01-1904,00:00:00.013175,0.6197033
01-01-1904,00:00:00.013200,0.6184283
01-01-1904,00:00:00.013225,0.6197033
01-01-1904,00:00:00.013250,0.6286279
01-01-1904,00:00:00.013275,0.6146035
01-01-1904,00:00:00.013300,0.6273529
01-01-1904,00:00:00.013325,0.6146035
01-01-1904,00:00:00.013350,0.6209782
01-01-1904,00:00:00.013375,0.6146035
01-01-1904,00:00:00.013400,0.6222531
01-01-1904,00:00:00.013425,0.626078
01-01-1904,00:00:00.013450,0.6146035
01-01-1904,00:00:00.013475,0.6235281
01-01-1904,00:00:00.013500,0.6158784
01-01-1904,00:00:00.013525,0.6197033
01-01-1904,00:00:00.013550,0.6197033
01-01-1904,00:00:00.013575,0.626078
01-01-1904,00:00:00.013600,0.6197033
01-01-1904,00:00:00.013625,0.6235281
01-01-1904,00:00:00.013650,0.6120536
01-01-1904,00:00:00.013675,0.6209782
01-01-1904,00:00:00.013700,0.6158784
01-01-1904,00:00:00.013725,0.624803
01-01-1904,00:00:00.013750,0.6197033
01-01-1904,00:00:00.013775,0.6209782
01-01-1904,00:00:00.013800,0.6273529
01-01-1904,00:00:00.013825,0.6082288
01-01-1904,00:00:00.013850,0.6286279
01-01-1904,00:00:00.013875,0.6146035
01-01-1904,00:00:00.013900,0.6286279
01-01-1904,00:00:00.013925,0.6171534
01-01-1904,00:00:00.013950,0.6197033
01-01-1904,00:00:00.013975,0.6235281
01-01-1904,00:00:00.014000,0.6133286
01-01-1904,00:00:00.014025,0.626078
01-01-1904,00:00:00.014050,0.6184283
01-01-1904,00:00:00.014075,0.626078
01-01-1904,00:00:00.014100,0.6171534
01-01-1904,00:00:00.014125,0.6197033
01-01-1904,00:00:00.014150,0.6184283
01-01-1904,00:00:00.014175,0.6311777
01-01-1904,00:00:00.014200,0.6158784
01-01-1904,00:00:00.014225,0.6273529
01-01-1904,00:00:00.014250,0.6158784
01-01-1904,00:00:00.014275,0.6197033
01-01-1904,00:00:00.014300,0.6146035
01-01-1904,00:00:00.014325,0.624803
01-01-1904,00:00:00.014350,0.6286279
01-01-1904,00:00:00.014375,0.6133286
01-01-1904,00:00:00.014400,0.624803
01-01-1904,00:00:00.014425,0.6133286
01-01-1904,00:00:00.014450,0.6222531
01-01-1904,00:00:00.014475,0.6197033
01-01-1904,00:00:00.014500,0.626078
01-01-1904,00:00:00.014525,0.6184283
01-01-1904,00:00:00.014550,0.6235281
01-01-1904,00:00:00.014575,0.6107787
01-01-1904,00:00:00.014600,0.6209782
01-01-1904,00:00:00.014625,0.6171534
01-01-1904,00:00:00.014650,0.6222531
01-01-1904,00:00:00.014675,0.6235281
01-01-1904,00:00:00.014700,0.6197033
01-01-1904,00:00:00.014725,0.6273529
01-01-1904,00:00:00.014750,0.6095037
01-01-1904,00:00:00.014775,0.6286279
01-01-1904,00:00:00.014800,0.6158784
01-01-1904,00:00:00.014825,0.6286279
01-01-1904,00:00:00.014850,0.6171534
01-01-1904,00:00:00.014875,0.6209782
01-01-1904,00:00:00.014900,0.6158784
01-01-1904,00:00:00.014925,0.626078
01-01-1904,00:00:00.014950,0.6133286
01-01-1904,00:00:00.014975,0.6286279
01-01-1904,00:00:00.015000,0.6184283
01-01-1904,00:00:00.015025,0.6235281
01-01-1904,00:00:00.015050,0.6158784
01-01-1904,00:00:00.015075,0.6209782
01-01-1904,00:00:00.015100,0.6286279
01-01-1904,00:00:00.015125,0.6158784
01-01-1904,00:00:00.015150,0.6299028
01-01-1904,00:00:00.015175,0.6133286
01-01-1904,00:00:00.015200,0.6222531
01-01-1904,00:00:00.015225,0.6184283
01-01-1904,00:00:00.015250,0.624803
01-01-1904,00:00:00.015275,0.626078
01-01-1904,00:00:00.015300,0.6184283
01-01-1904,00:00:00.015325,0.6235281
01-01-1904,00:00:00.015350,0.6184283
01-01-1904,00:00:00.015375,0.6209782
01-01-1904,00:00:00.015400,0.6184283
01-01-1904,00:00:00.015425,0.626078
01-01-1904,00:00:00.015450,0.6235281
01-01-1904,00:00:00.015475,0.626078
01-01-1904,00:00:00.015500,0.6120536
01-01-1904,00:00:00.015525,0.626078
01-01-1904,00:00:00.015550,0.6133286
01-01-1904,00:00:00.015575,0.626078
01-01-1904,00:00:00.015600,0.6209782
01-01-1904,00:00:00.015625,0.6222531
01-01-1904,00:00:00.015650,0.6299028
01-01-1904,00:00:00.015675,0.6095037
01-01-1904,00:00:00.015700,0.6235281
01-01-1904,00:00:00.015725,0.6158784
01-01-1904,00:00:00.015750,0.6273529
01-01-1904,00:00:00.015775,0.6197033
01-01-1904,00:00:00.015800,0.624803
01-01-1904,00:00:00.015825,0.6273529
01-01-1904,00:00:00.015850,0.6146035
01-01-1904,00:00:00.015875,0.6286279
01-01-1904,00:00:00.015900,0.6197033
01-01-1904,00:00:00.015925,0.6273529
